"table","instrument","language","instructions","instructions_translated","section_id","section_prompt","section_prompt_translated","item","item_text","item_text_translated","correct_response","resp","option_text"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_37","자궁경부질세포진검사(Pap test) 권고에 대한 설명으로 틀린 것은?
① 임신 여부와 상관없이 검사받는다.
② 자궁경부암 예방백신 접종 여부와 상관없이 검사받는다.
③ 만 20세부터 검사를 시작하는 것을 권고한다.
④ 성생활을 하지 않는다면 5년마다 1회 검사받는다.
⑤ 자궁경부암 조기 발견에 비용 효과면에서 이득이 크다.","Which statement about recommendations for the cervical Pap test is incorrect?
① It is done regardless of pregnancy status.
② It is done regardless of whether the cervical cancer vaccine has been given.
③ It is recommended to start testing from age 20.
④ If you are not sexually active, be tested once every 5 years.
⑤ It has a large cost-effectiveness benefit for early detection of cervical cancer.",4,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_37","자궁경부질세포진검사(Pap test) 권고에 대한 설명으로 틀린 것은?
① 임신 여부와 상관없이 검사받는다.
② 자궁경부암 예방백신 접종 여부와 상관없이 검사받는다.
③ 만 20세부터 검사를 시작하는 것을 권고한다.
④ 성생활을 하지 않는다면 5년마다 1회 검사받는다.
⑤ 자궁경부암 조기 발견에 비용 효과면에서 이득이 크다.","Which statement about recommendations for the cervical Pap test is incorrect?
① It is done regardless of pregnancy status.
② It is done regardless of whether the cervical cancer vaccine has been given.
③ It is recommended to start testing from age 20.
④ If you are not sexually active, be tested once every 5 years.
⑤ It has a large cost-effectiveness benefit for early detection of cervical cancer.",4,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_38","자궁난관조영술(hysterosalpingography)으로 확인할 수 있는 것은?
① 자궁내막증
② 나팔관의 개방
③ 정자의 운동성
④ 난소의 성숙난포
⑤ 난소의 배란 유무","What can be confirmed by hysterosalpingography?
① Endometriosis
② Patency of the fallopian tubes
③ Sperm motility
④ Mature follicles of the ovary
⑤ Whether ovulation has occurred",2,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_38","자궁난관조영술(hysterosalpingography)으로 확인할 수 있는 것은?
① 자궁내막증
② 나팔관의 개방
③ 정자의 운동성
④ 난소의 성숙난포
⑤ 난소의 배란 유무","What can be confirmed by hysterosalpingography?
① Endometriosis
② Patency of the fallopian tubes
③ Sperm motility
④ Mature follicles of the ovary
⑤ Whether ovulation has occurred",2,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_39","성폭력 피해자에게 발생할 수 있는 원치 않는 임신을 예방하기 위한 중재는?
① 즉시 질 세척을 시행한다.
② 24시간 이내에 질살정제를 투여한다.
③ 72시간 이내에 응급피임약을 투여한다.
④ 임신반응검사 결과가 나올 때까지 기다린다.
⑤ 2~3주 동안 코르티코스테로이드 호르몬을 투여한다.","What is the intervention to prevent unwanted pregnancy that may occur in a victim of sexual violence?
① Perform vaginal douching immediately.
② Administer a vaginal spermicidal tablet within 24 hours.
③ Administer an emergency contraceptive pill within 72 hours.
④ Wait until the pregnancy test result comes out.
⑤ Administer corticosteroid hormone for 2-3 weeks.",3,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_39","성폭력 피해자에게 발생할 수 있는 원치 않는 임신을 예방하기 위한 중재는?
① 즉시 질 세척을 시행한다.
② 24시간 이내에 질살정제를 투여한다.
③ 72시간 이내에 응급피임약을 투여한다.
④ 임신반응검사 결과가 나올 때까지 기다린다.
⑤ 2~3주 동안 코르티코스테로이드 호르몬을 투여한다.","What is the intervention to prevent unwanted pregnancy that may occur in a victim of sexual violence?
① Perform vaginal douching immediately.
② Administer a vaginal spermicidal tablet within 24 hours.
③ Administer an emergency contraceptive pill within 72 hours.
④ Wait until the pregnancy test result comes out.
⑤ Administer corticosteroid hormone for 2-3 weeks.",3,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_tf","다음을 읽고 맞으면 “1”, 틀리면 “2”로 답하시오 (40~50번, 각 1점씩).","Read the following and answer “1” if it is true and “2” if it is false (nos. 40-50, 1 point each).","item_40","2022년 국내 합계출산율은 “0.78”이다.","The total fertility rate in Korea in 2022 was “0.78”.",1,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_tf","다음을 읽고 맞으면 “1”, 틀리면 “2”로 답하시오 (40~50번, 각 1점씩).","Read the following and answer “1” if it is true and “2” if it is false (nos. 40-50, 1 point each).","item_40","2022년 국내 합계출산율은 “0.78”이다.","The total fertility rate in Korea in 2022 was “0.78”.",1,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_tf","다음을 읽고 맞으면 “1”, 틀리면 “2”로 답하시오 (40~50번, 각 1점씩).","Read the following and answer “1” if it is true and “2” if it is false (nos. 40-50, 1 point each).","item_41","젊은 여성이 월경주기는 정상인데 월경기간과 월경량이 감소하면 희발월경이다.","If a young woman has a normal menstrual cycle but decreased menstrual duration and menstrual flow, it is oligomenorrhea.",2,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_tf","다음을 읽고 맞으면 “1”, 틀리면 “2”로 답하시오 (40~50번, 각 1점씩).","Read the following and answer “1” if it is true and “2” if it is false (nos. 40-50, 1 point each).","item_41","젊은 여성이 월경주기는 정상인데 월경기간과 월경량이 감소하면 희발월경이다.","If a young woman has a normal menstrual cycle but decreased menstrual duration and menstrual flow, it is oligomenorrhea.",2,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_tf","다음을 읽고 맞으면 “1”, 틀리면 “2”로 답하시오 (40~50번, 각 1점씩).","Read the following and answer “1” if it is true and “2” if it is false (nos. 40-50, 1 point each).","item_42","젊은 여성에게 가장 흔한 질염은 세균성 질염이다.","The most common vaginitis in young women is bacterial vaginosis.",1,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_tf","다음을 읽고 맞으면 “1”, 틀리면 “2”로 답하시오 (40~50번, 각 1점씩).","Read the following and answer “1” if it is true and “2” if it is false (nos. 40-50, 1 point each).","item_42","젊은 여성에게 가장 흔한 질염은 세균성 질염이다.","The most common vaginitis in young women is bacterial vaginosis.",1,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_tf","다음을 읽고 맞으면 “1”, 틀리면 “2”로 답하시오 (40~50번, 각 1점씩).","Read the following and answer “1” if it is true and “2” if it is false (nos. 40-50, 1 point each).","item_43","클라미디아는 남성보다 여성에게 흔한 성병이다.","Chlamydia is a sexually transmitted disease more common in women than in men.",1,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_tf","다음을 읽고 맞으면 “1”, 틀리면 “2”로 답하시오 (40~50번, 각 1점씩).","Read the following and answer “1” if it is true and “2” if it is false (nos. 40-50, 1 point each).","item_43","클라미디아는 남성보다 여성에게 흔한 성병이다.","Chlamydia is a sexually transmitted disease more common in women than in men.",1,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_tf","다음을 읽고 맞으면 “1”, 틀리면 “2”로 답하시오 (40~50번, 각 1점씩).","Read the following and answer “1” if it is true and “2” if it is false (nos. 40-50, 1 point each).","item_44","매독 1기의 특징적 증상은 연성하감이다.","The characteristic symptom of primary syphilis is a soft chancre.",2,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_tf","다음을 읽고 맞으면 “1”, 틀리면 “2”로 답하시오 (40~50번, 각 1점씩).","Read the following and answer “1” if it is true and “2” if it is false (nos. 40-50, 1 point each).","item_44","매독 1기의 특징적 증상은 연성하감이다.","The characteristic symptom of primary syphilis is a soft chancre.",2,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_tf","다음을 읽고 맞으면 “1”, 틀리면 “2”로 답하시오 (40~50번, 각 1점씩).","Read the following and answer “1” if it is true and “2” if it is false (nos. 40-50, 1 point each).","item_45","자궁근종은 대부분 점막하 근종이 많다.","Most uterine myomas are submucosal myomas.",2,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_tf","다음을 읽고 맞으면 “1”, 틀리면 “2”로 답하시오 (40~50번, 각 1점씩).","Read the following and answer “1” if it is true and “2” if it is false (nos. 40-50, 1 point each).","item_45","자궁근종은 대부분 점막하 근종이 많다.","Most uterine myomas are submucosal myomas.",2,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_tf","다음을 읽고 맞으면 “1”, 틀리면 “2”로 답하시오 (40~50번, 각 1점씩).","Read the following and answer “1” if it is true and “2” if it is false (nos. 40-50, 1 point each).","item_46","자궁경부세포검사에서 비정상일 경우 질확대경검사를 실시한다.","If the cervical cytology test is abnormal, colposcopy is performed.",1,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_tf","다음을 읽고 맞으면 “1”, 틀리면 “2”로 답하시오 (40~50번, 각 1점씩).","Read the following and answer “1” if it is true and “2” if it is false (nos. 40-50, 1 point each).","item_46","자궁경부세포검사에서 비정상일 경우 질확대경검사를 실시한다.","If the cervical cytology test is abnormal, colposcopy is performed.",1,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_tf","다음을 읽고 맞으면 “1”, 틀리면 “2”로 답하시오 (40~50번, 각 1점씩).","Read the following and answer “1” if it is true and “2” if it is false (nos. 40-50, 1 point each).","item_47","자궁내막증(endometriosis)은 자궁내막이 비정상적으로 과도증식된 상태이다.","Endometriosis (endometriosis) is a state in which the endometrium is abnormally overgrown.",2,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_tf","다음을 읽고 맞으면 “1”, 틀리면 “2”로 답하시오 (40~50번, 각 1점씩).","Read the following and answer “1” if it is true and “2” if it is false (nos. 40-50, 1 point each).","item_47","자궁내막증(endometriosis)은 자궁내막이 비정상적으로 과도증식된 상태이다.","Endometriosis (endometriosis) is a state in which the endometrium is abnormally overgrown.",2,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_tf","다음을 읽고 맞으면 “1”, 틀리면 “2”로 답하시오 (40~50번, 각 1점씩).","Read the following and answer “1” if it is true and “2” if it is false (nos. 40-50, 1 point each).","item_48","골반통증을 호소하는 난임 여성은 자궁근종일 가능성이 크다.","An infertile woman complaining of pelvic pain is likely to have uterine myoma.",2,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_tf","다음을 읽고 맞으면 “1”, 틀리면 “2”로 답하시오 (40~50번, 각 1점씩).","Read the following and answer “1” if it is true and “2” if it is false (nos. 40-50, 1 point each).","item_48","골반통증을 호소하는 난임 여성은 자궁근종일 가능성이 크다.","An infertile woman complaining of pelvic pain is likely to have uterine myoma.",2,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_tf","다음을 읽고 맞으면 “1”, 틀리면 “2”로 답하시오 (40~50번, 각 1점씩).","Read the following and answer “1” if it is true and “2” if it is false (nos. 40-50, 1 point each).","item_49","간질성세포종양이 난소암의 80% 이상으로 가장 빈도가 높다.","Interstitial cell tumour is the most frequent, accounting for more than 80% of ovarian cancers.",2,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_tf","다음을 읽고 맞으면 “1”, 틀리면 “2”로 답하시오 (40~50번, 각 1점씩).","Read the following and answer “1” if it is true and “2” if it is false (nos. 40-50, 1 point each).","item_49","간질성세포종양이 난소암의 80% 이상으로 가장 빈도가 높다.","Interstitial cell tumour is the most frequent, accounting for more than 80% of ovarian cancers.",2,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_tf","다음을 읽고 맞으면 “1”, 틀리면 “2”로 답하시오 (40~50번, 각 1점씩).","Read the following and answer “1” if it is true and “2” if it is false (nos. 40-50, 1 point each).","item_50","자궁경관 냉동치료(cryotherapy)후 질분비물이 다량 있을 경우 감염 가능성이 높다.","If there is a large amount of vaginal discharge after cervical cryotherapy, the possibility of infection is high.",2,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_tf","다음을 읽고 맞으면 “1”, 틀리면 “2”로 답하시오 (40~50번, 각 1점씩).","Read the following and answer “1” if it is true and “2” if it is false (nos. 40-50, 1 point each).","item_50","자궁경관 냉동치료(cryotherapy)후 질분비물이 다량 있을 경우 감염 가능성이 높다.","If there is a large amount of vaginal discharge after cervical cryotherapy, the possibility of infection is high.",2,1,"Correct"
