"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","resp","option_text","option_text_translated"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_2","kier_28a","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:","* W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","* For questions 24 to 28, please give your opinion with respect to both the unit manager and the hospital director.","Otrzymuję terminowo odpowiednie informacje, które mogą mieć wpływ na moją pracę od*: [kier. oddziału]","I get adequate, timely info about events that might affect my work, from: [Unit Mgt]",NA,5,"Zdecydowanie się zgadzam","Agree Strongly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_2","kier_28a","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:","* W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","* For questions 24 to 28, please give your opinion with respect to both the unit manager and the hospital director.","Otrzymuję terminowo odpowiednie informacje, które mogą mieć wpływ na moją pracę od*: [kier. oddziału]","I get adequate, timely info about events that might affect my work, from: [Unit Mgt]",NA,6,"Nie dotyczy","Not Applicable"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_2","bezp_28","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:","* W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","* For questions 24 to 28, please give your opinion with respect to both the unit manager and the hospital director.","Otrzymuję terminowo odpowiednie informacje, które mogą mieć wpływ na moją pracę od*: [dyr. szpitala]","I get adequate, timely info about events that might affect my work, from: [Hosp Mgt]",NA,1,"Zdecydowanie nie zgadzam się","Disagree Strongly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_2","bezp_28","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:","* W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","* For questions 24 to 28, please give your opinion with respect to both the unit manager and the hospital director.","Otrzymuję terminowo odpowiednie informacje, które mogą mieć wpływ na moją pracę od*: [dyr. szpitala]","I get adequate, timely info about events that might affect my work, from: [Hosp Mgt]",NA,2,"Raczej się nie zgadzam","Disagree Slightly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_2","bezp_28","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:","* W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","* For questions 24 to 28, please give your opinion with respect to both the unit manager and the hospital director.","Otrzymuję terminowo odpowiednie informacje, które mogą mieć wpływ na moją pracę od*: [dyr. szpitala]","I get adequate, timely info about events that might affect my work, from: [Hosp Mgt]",NA,3,"Odpowiedź neutralna","Neutral"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_2","bezp_28","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:","* W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","* For questions 24 to 28, please give your opinion with respect to both the unit manager and the hospital director.","Otrzymuję terminowo odpowiednie informacje, które mogą mieć wpływ na moją pracę od*: [dyr. szpitala]","I get adequate, timely info about events that might affect my work, from: [Hosp Mgt]",NA,4,"Raczej się zgadzam","Agree Slightly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_2","bezp_28","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:","* W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","* For questions 24 to 28, please give your opinion with respect to both the unit manager and the hospital director.","Otrzymuję terminowo odpowiednie informacje, które mogą mieć wpływ na moją pracę od*: [dyr. szpitala]","I get adequate, timely info about events that might affect my work, from: [Hosp Mgt]",NA,5,"Zdecydowanie się zgadzam","Agree Strongly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_2","bezp_28","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:","* W pytaniach od 24 do 28 proszę o wyrażanie opinii zarówno w odniesieniu do kierownika oddziału jak i dyrektora szpitala.","* For questions 24 to 28, please give your opinion with respect to both the unit manager and the hospital director.","Otrzymuję terminowo odpowiednie informacje, które mogą mieć wpływ na moją pracę od*: [dyr. szpitala]","I get adequate, timely info about events that might affect my work, from: [Hosp Mgt]",NA,6,"Nie dotyczy","Not Applicable"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_29","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Poziom zatrudnienia personelu w oddziale jest odpowiedni w stosunku do liczby pacjentów.","The levels of staffing in this clinical area are sufficient to handle the number of patients.",NA,1,"Zdecydowanie nie zgadzam się","Disagree Strongly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_29","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Poziom zatrudnienia personelu w oddziale jest odpowiedni w stosunku do liczby pacjentów.","The levels of staffing in this clinical area are sufficient to handle the number of patients.",NA,2,"Raczej się nie zgadzam","Disagree Slightly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_29","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Poziom zatrudnienia personelu w oddziale jest odpowiedni w stosunku do liczby pacjentów.","The levels of staffing in this clinical area are sufficient to handle the number of patients.",NA,3,"Odpowiedź neutralna","Neutral"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_29","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Poziom zatrudnienia personelu w oddziale jest odpowiedni w stosunku do liczby pacjentów.","The levels of staffing in this clinical area are sufficient to handle the number of patients.",NA,4,"Raczej się zgadzam","Agree Slightly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_29","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Poziom zatrudnienia personelu w oddziale jest odpowiedni w stosunku do liczby pacjentów.","The levels of staffing in this clinical area are sufficient to handle the number of patients.",NA,5,"Zdecydowanie się zgadzam","Agree Strongly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_29","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Poziom zatrudnienia personelu w oddziale jest odpowiedni w stosunku do liczby pacjentów.","The levels of staffing in this clinical area are sufficient to handle the number of patients.",NA,6,"Nie dotyczy","Not Applicable"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_30","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Szpital prawidłowo szkoli nowy personel.","This hospital does a good job of training new personnel.",NA,1,"Zdecydowanie nie zgadzam się","Disagree Strongly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_30","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Szpital prawidłowo szkoli nowy personel.","This hospital does a good job of training new personnel.",NA,2,"Raczej się nie zgadzam","Disagree Slightly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_30","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Szpital prawidłowo szkoli nowy personel.","This hospital does a good job of training new personnel.",NA,3,"Odpowiedź neutralna","Neutral"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_30","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Szpital prawidłowo szkoli nowy personel.","This hospital does a good job of training new personnel.",NA,4,"Raczej się zgadzam","Agree Slightly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_30","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Szpital prawidłowo szkoli nowy personel.","This hospital does a good job of training new personnel.",NA,5,"Zdecydowanie się zgadzam","Agree Strongly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_30","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Szpital prawidłowo szkoli nowy personel.","This hospital does a good job of training new personnel.",NA,6,"Nie dotyczy","Not Applicable"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_31","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Mam standardowo dostęp do wszystkich informacji niezbędnych do podejmowania decyzji diagnostycznych lub terapeutycznych.","All the necessary information for diagnostic and therapeutic decisions is routinely available to me.",NA,1,"Zdecydowanie nie zgadzam się","Disagree Strongly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_31","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Mam standardowo dostęp do wszystkich informacji niezbędnych do podejmowania decyzji diagnostycznych lub terapeutycznych.","All the necessary information for diagnostic and therapeutic decisions is routinely available to me.",NA,2,"Raczej się nie zgadzam","Disagree Slightly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_31","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Mam standardowo dostęp do wszystkich informacji niezbędnych do podejmowania decyzji diagnostycznych lub terapeutycznych.","All the necessary information for diagnostic and therapeutic decisions is routinely available to me.",NA,3,"Odpowiedź neutralna","Neutral"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_31","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Mam standardowo dostęp do wszystkich informacji niezbędnych do podejmowania decyzji diagnostycznych lub terapeutycznych.","All the necessary information for diagnostic and therapeutic decisions is routinely available to me.",NA,4,"Raczej się zgadzam","Agree Slightly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_31","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Mam standardowo dostęp do wszystkich informacji niezbędnych do podejmowania decyzji diagnostycznych lub terapeutycznych.","All the necessary information for diagnostic and therapeutic decisions is routinely available to me.",NA,5,"Zdecydowanie się zgadzam","Agree Strongly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_31","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Mam standardowo dostęp do wszystkich informacji niezbędnych do podejmowania decyzji diagnostycznych lub terapeutycznych.","All the necessary information for diagnostic and therapeutic decisions is routinely available to me.",NA,6,"Nie dotyczy","Not Applicable"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_32","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Osoby szkolące się w moim zawodzie są odpowiednio nadzorowane.","Trainees in my discipline are adequately supervised.",NA,1,"Zdecydowanie nie zgadzam się","Disagree Strongly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_32","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Osoby szkolące się w moim zawodzie są odpowiednio nadzorowane.","Trainees in my discipline are adequately supervised.",NA,2,"Raczej się nie zgadzam","Disagree Slightly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_32","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Osoby szkolące się w moim zawodzie są odpowiednio nadzorowane.","Trainees in my discipline are adequately supervised.",NA,3,"Odpowiedź neutralna","Neutral"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_32","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Osoby szkolące się w moim zawodzie są odpowiednio nadzorowane.","Trainees in my discipline are adequately supervised.",NA,4,"Raczej się zgadzam","Agree Slightly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_32","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Osoby szkolące się w moim zawodzie są odpowiednio nadzorowane.","Trainees in my discipline are adequately supervised.",NA,5,"Zdecydowanie się zgadzam","Agree Strongly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_32","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Osoby szkolące się w moim zawodzie są odpowiednio nadzorowane.","Trainees in my discipline are adequately supervised.",NA,6,"Nie dotyczy","Not Applicable"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_33","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Moje doświadczenia współpracy z pielęgniarkami na tym oddziale są dobre.","I experience good collaboration with nurses in this clinical area.",NA,1,"Zdecydowanie nie zgadzam się","Disagree Strongly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_33","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Moje doświadczenia współpracy z pielęgniarkami na tym oddziale są dobre.","I experience good collaboration with nurses in this clinical area.",NA,2,"Raczej się nie zgadzam","Disagree Slightly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_33","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Moje doświadczenia współpracy z pielęgniarkami na tym oddziale są dobre.","I experience good collaboration with nurses in this clinical area.",NA,3,"Odpowiedź neutralna","Neutral"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_33","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Moje doświadczenia współpracy z pielęgniarkami na tym oddziale są dobre.","I experience good collaboration with nurses in this clinical area.",NA,4,"Raczej się zgadzam","Agree Slightly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_33","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Moje doświadczenia współpracy z pielęgniarkami na tym oddziale są dobre.","I experience good collaboration with nurses in this clinical area.",NA,5,"Zdecydowanie się zgadzam","Agree Strongly"
