"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","item_text_translated","option_text_translated","instructions_translated","section_prompt_translated","language"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X49","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Meine Lernerfolge werden eher gelobt.",NA,"Stimme nicht zu",2,"My learning achievements are praised more often.","Disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X49","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Meine Lernerfolge werden eher gelobt.",NA,"Teils/Teils",3,"My learning achievements are praised more often.","Neither agree nor disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X49","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Meine Lernerfolge werden eher gelobt.",NA,"Stimme zu",4,"My learning achievements are praised more often.","Agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X49","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Meine Lernerfolge werden eher gelobt.",NA,"Stimme voll und ganz zu",5,"My learning achievements are praised more often.","Strongly agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X50","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Der Dozent spricht mich gezielter an, um mein Wissen zu überprüfen.",NA,"Stimme überhaupt nicht zu",1,"The instructor addresses me more specifically to assess my knowledge.","Strongly disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X50","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Der Dozent spricht mich gezielter an, um mein Wissen zu überprüfen.",NA,"Stimme nicht zu",2,"The instructor addresses me more specifically to assess my knowledge.","Disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X50","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Der Dozent spricht mich gezielter an, um mein Wissen zu überprüfen.",NA,"Teils/Teils",3,"The instructor addresses me more specifically to assess my knowledge.","Neither agree nor disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X50","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Der Dozent spricht mich gezielter an, um mein Wissen zu überprüfen.",NA,"Stimme zu",4,"The instructor addresses me more specifically to assess my knowledge.","Agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X50","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Der Dozent spricht mich gezielter an, um mein Wissen zu überprüfen.",NA,"Stimme voll und ganz zu",5,"The instructor addresses me more specifically to assess my knowledge.","Strongly agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X51","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich habe das Gefühl, dass namentlich bekannte Studierende von Dozierenden bevorzugt werden.",NA,"Stimme überhaupt nicht zu",1,"I have the feeling that students who are known by name are preferred by instructors.","Strongly disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X51","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich habe das Gefühl, dass namentlich bekannte Studierende von Dozierenden bevorzugt werden.",NA,"Stimme nicht zu",2,"I have the feeling that students who are known by name are preferred by instructors.","Disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X51","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich habe das Gefühl, dass namentlich bekannte Studierende von Dozierenden bevorzugt werden.",NA,"Teils/Teils",3,"I have the feeling that students who are known by name are preferred by instructors.","Neither agree nor disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X51","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich habe das Gefühl, dass namentlich bekannte Studierende von Dozierenden bevorzugt werden.",NA,"Stimme zu",4,"I have the feeling that students who are known by name are preferred by instructors.","Agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X51","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich habe das Gefühl, dass namentlich bekannte Studierende von Dozierenden bevorzugt werden.",NA,"Stimme voll und ganz zu",5,"I have the feeling that students who are known by name are preferred by instructors.","Strongly agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X52","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Der Dozent erscheint kompetenter.",NA,"Stimme überhaupt nicht zu",1,"The instructor appears more competent.","Strongly disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X52","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Der Dozent erscheint kompetenter.",NA,"Stimme nicht zu",2,"The instructor appears more competent.","Disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X52","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Der Dozent erscheint kompetenter.",NA,"Teils/Teils",3,"The instructor appears more competent.","Neither agree nor disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X52","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Der Dozent erscheint kompetenter.",NA,"Stimme zu",4,"The instructor appears more competent.","Agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X52","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Der Dozent erscheint kompetenter.",NA,"Stimme voll und ganz zu",5,"The instructor appears more competent.","Strongly agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X53","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Die persönliche Ansprache steigert meine Motivation, mich mit den Inhalten zu beschäftigen.",NA,"Stimme überhaupt nicht zu",1,"Personal address increases my motivation to engage with the subject content.","Strongly disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X53","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Die persönliche Ansprache steigert meine Motivation, mich mit den Inhalten zu beschäftigen.",NA,"Stimme nicht zu",2,"Personal address increases my motivation to engage with the subject content.","Disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X53","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Die persönliche Ansprache steigert meine Motivation, mich mit den Inhalten zu beschäftigen.",NA,"Teils/Teils",3,"Personal address increases my motivation to engage with the subject content.","Neither agree nor disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
