deposit,table,stratum,wave,slice
10.6084/m9.figshare.16577462,sokolovskii_2021_tfeq,never_assessed,3,4
10.4236/psych.2014.518200,cdm_pisa00R,BLOCKED,3,4
10.3758/s13428-020-01431-2,magiccats_ozono_2020,never_assessed,3,4
10.17632/48y8tkf5wh,floreskanter_2021_cerq,never_assessed,3,4
10.1016/j.yebeh.2019.106530,aappss_malpas_2019_scl,never_assessed,3,4
10.17605/osf.io/c4v7g,SBD_Smith_2020,never_assessed,3,4
10.7910/dvn/qoo7qx,forrest_2021_family_belonging_child,never_assessed,3,4
10.7910/dvn/qoo7qx,forrest_2021_family_belonging_proxy,never_assessed,3,4
10.7910/dvn/qoo7qx,forrest_2021_family_involve_child,never_assessed,3,4
10.7910/dvn/qoo7qx,forrest_2021_family_involve_proxy,never_assessed,3,4
10.7910/dvn/qoo7qx,forrest_2021_global_health_child,never_assessed,3,4
10.7910/dvn/qoo7qx,forrest_2021_global_health_proxy,never_assessed,3,4
10.7910/dvn/qoo7qx,forrest_2021_life_satisfaction_child,never_assessed,3,4
10.7910/dvn/qoo7qx,forrest_2021_life_satisfaction_proxy,never_assessed,3,4
10.7910/dvn/qoo7qx,forrest_2021_meaning_purpose_child,never_assessed,3,4
10.7910/dvn/qoo7qx,forrest_2021_meaning_purpose_proxy,never_assessed,3,4
10.7910/dvn/qoo7qx,forrest_2021_phys_activity_child,never_assessed,3,4
10.7910/dvn/qoo7qx,forrest_2021_phys_activity_proxy,never_assessed,3,4
10.7910/dvn/qoo7qx,forrest_2021_phys_stress_child,never_assessed,3,4
10.7910/dvn/qoo7qx,forrest_2021_phys_stress_proxy,never_assessed,3,4
10.7910/dvn/qoo7qx,forrest_2021_positive_affect_child,never_assessed,3,4
10.7910/dvn/qoo7qx,forrest_2021_positive_affect_proxy,never_assessed,3,4
10.7910/dvn/qoo7qx,forrest_2021_psych_stress_child,never_assessed,3,4
10.7910/dvn/qoo7qx,forrest_2021_psych_stress_proxy,never_assessed,3,4
10.7910/dvn/qoo7qx,forrest_2021_strength_child,never_assessed,3,4
10.7910/dvn/qoo7qx,forrest_2021_strength_proxy,never_assessed,3,4
10.1787/19939019,pisa2000_math,BLOCKED,3,4
10.1787/19939019,pisa2000_read,BLOCKED,3,4
10.1787/19939019,pisa2000_science,BLOCKED,3,4
10.7717/peerj.17174,kilic_2024_mental_toughness,UNAVAILABLE,3,4
10.7717/peerj.17174,kilic_2024_nutrition_attitude,UNAVAILABLE,3,4
10.7910/dvn/taisb2,dass21_depression_anxiety_stress,never_assessed,3,5
https://bidat.gob.cl/details/ficha/dataset/f80237f5-9231-40d1-a1f1-ed93751dc2ac,chile_2023_social-welfare-survey_a,never_assessed,3,5
https://bidat.gob.cl/details/ficha/dataset/f80237f5-9231-40d1-a1f1-ed93751dc2ac,chile_2023_social-welfare-survey_vv,never_assessed,3,5
https://bidat.gob.cl/details/ficha/dataset/f80237f5-9231-40d1-a1f1-ed93751dc2ac,chile_2023_social-welfare-survey_yy,never_assessed,3,5
10.1371/journal.pone.0260621,pechorro_impulsivity_2021_bes,never_assessed,3,5
10.1371/journal.pone.0260621,pechorro_impulsivity_2021_iid,never_assessed,3,5
10.1371/journal.pone.0260621,pechorro_impulsivity_2021_rpq,never_assessed,3,5
10.1371/journal.pone.0260621,pechorro_impulsivity_2021_ypitris,never_assessed,3,5
10.1371/journal.pone.0253044,bittencourt_2021_dfs2,BLOCKED,3,5
10.1080/01463370309370170,nonverbal_immediacy,never_assessed,3,5
10.1371/journal.pone.0261617,fitriana_2022_hapwork_efa,UNAVAILABLE,3,5
10.1371/journal.pone.0261617,fitriana_2022_hapwork_field,UNAVAILABLE,3,5
10.3758/s13428-024-02500-6,OS_TBMWTFS_Schubert_2023_SMW,BLOCKED,3,5
10.1371/journal.pone.0117423,teicher_2015_mace_peer_verbal,UNAVAILABLE,3,5
10.1371/journal.pone.0117423,teicher_2015_mace_verbal,UNAVAILABLE,3,5
10.3389/fpsyg.2022.852256,chen2022b_psychabuse,UNAVAILABLE,3,5
10.1371/journal.pone.0182745,tims_2017_autonomy,never_assessed,3,5
10.1371/journal.pone.0182745,tims_2017_career_competencies,never_assessed,3,5
10.1371/journal.pone.0182745,tims_2017_cse,never_assessed,3,5
10.1371/journal.pone.0182745,tims_2017_hindering_demands,never_assessed,3,5
10.1371/journal.pone.0182745,tims_2017_job_crafting,never_assessed,3,5
10.1371/journal.pone.0182745,tims_2017_supervisor_support,never_assessed,3,5
10.1371/journal.pone.0182745,tims_2017_uwes,never_assessed,3,5
10.1371/journal.pone.0171288,rahm_2017_hswbs,UNAVAILABLE,3,5
https://osf.io/vds7a,smoking_perseverance_mcneish_2025,never_assessed,3,5
10.1007/s12144-023-04963-w,steinberg_2023_mentalizing_momentary,never_assessed,3,5
10.1371/journal.pone.0250878,li_2021_org_cultural_diversity,UNAVAILABLE,3,5
10.17632/dmv73kyjdp,eyrenci_2025_mental_health_literacy,never_assessed,3,5
10.1016/j.heliyon.2023.e16009,trang_2023_vocabulary_beliefs,never_assessed,3,5
10.1016/j.heliyon.2023.e16009,trang_2023_vocabulary_strategies,never_assessed,3,5
10.1371/journal.pone.0279062,islam_2022_bsmas,never_assessed,3,5
10.1371/journal.pone.0279062,islam_2022_gad7,never_assessed,3,5
10.1371/journal.pone.0279062,islam_2022_gdt,never_assessed,3,5
10.1371/journal.pone.0279062,islam_2022_igds9sf,never_assessed,3,5
10.1371/journal.pone.0279062,islam_2022_phq9,never_assessed,3,5
10.5281/zenodo.5390587,benchelbi_2021_mtq48,never_assessed,3,5
10.1371/journal.pone.0167544,rodriguezmuniz_2016_washback_survey,UNAVAILABLE,3,5
table:robison_2026_retesting_lettercomp,robison_2026_retesting_lettercomp,never_assessed,3,5
10.7910/dvn/gcv3zz,goldberg_2018_eps_adjectives,never_assessed,4,1
10.7910/dvn/gcv3zz,goldberg_2018_eps_cesd,never_assessed,4,1
10.7910/dvn/gcv3zz,goldberg_2018_eps_ipip,never_assessed,4,1
10.7910/dvn/gcv3zz,goldberg_2018_eps_life_events,never_assessed,4,1
10.7910/dvn/gcv3zz,goldberg_2018_eps_s11,never_assessed,4,1
10.7910/dvn/gcv3zz,goldberg_2018_eps_spirituality,never_assessed,4,1
10.1037/pas0001432,heekerens2025_pds,never_assessed,4,1
10.1037/pas0001432,heekerens2025_phq,never_assessed,4,1
10.1371/journal.pone.0244338,teo_2021_burnout,never_assessed,4,1
10.1371/journal.pone.0244338,teo_2021_worklife,never_assessed,4,1
10.17632/mgwtzjww7g,daderman_2023_naqr,never_assessed,4,1
10.1371/journal.pone.0274964,weeldenburg_2022_brpeq_motivation,UNAVAILABLE,4,1
10.5334/jopd.ab,nit_must_2014,UNAVAILABLE,4,1
10.5281/zenodo.8300667,osorio_2023_dos,never_assessed,4,1
10.1371/journal.pone.0306348,najari_2024_bpqsf_autonomic,BLOCKED,4,1
10.1371/journal.pone.0306348,najari_2024_bpqsf_stress,BLOCKED,4,1
https://github.com/scrosseye/ellipse-corpus?tab=readme-ov-file#readme,Ellipse_Corssley_2024,never_assessed,4,1
10.5281/zenodo.13997042,hernandezmantilla_2024_cfni,never_assessed,4,1
10.5281/zenodo.13997042,hernandezmantilla_2024_cmni,never_assessed,4,1
table:robison_2026_retesting_cesd,robison_2026_retesting_cesd,never_assessed,4,1
10.1371/journal.pone.0303531,zhu_2024_pyd,UNAVAILABLE,4,1
10.7910/dvn/c51se3,xu_2023_hi,never_assessed,4,1
10.7910/dvn/c51se3,xu_2023_mi,never_assessed,4,1
10.7910/dvn/c51se3,xu_2023_oic,never_assessed,4,1
10.7910/dvn/c51se3,xu_2023_pca,never_assessed,4,1
10.7910/dvn/uf52wy,goldberg_2018_ipip,never_assessed,4,1
https://cran.r-project.org/web/packages/lordif/index.html,anxiety_lordif,never_assessed,4,1
10.1371/journal.pone.0286160,kinyanjui_2023_substance_use,UNAVAILABLE,4,1
10.1016/j.intell.2013.04.005,test_taking_patterns_over_time,UNAVAILABLE,4,1
10.6084/m9.figshare.14870235,kern_2021_connectedness,UNAVAILABLE,4,1
10.6084/m9.figshare.14870235,kern_2021_engagement,UNAVAILABLE,4,1
10.6084/m9.figshare.14870235,kern_2021_learning,UNAVAILABLE,4,1
10.17632/3fhcxn3zd3,lozano_2018_cognition,never_assessed,4,1
10.17632/3fhcxn3zd3,lozano_2018_getting_along,never_assessed,4,1
10.17632/3fhcxn3zd3,lozano_2018_life_activities,never_assessed,4,1
10.17632/3fhcxn3zd3,lozano_2018_mobility,never_assessed,4,1
10.17632/3fhcxn3zd3,lozano_2018_participation,never_assessed,4,1
10.17632/3fhcxn3zd3,lozano_2018_self_care,never_assessed,4,1
10.17632/htwjk32j59,pham_2026_bsgt,never_assessed,4,1
10.17632/htwjk32j59,pham_2026_bsth,never_assessed,4,1
10.17632/htwjk32j59,pham_2026_bsyn,never_assessed,4,1
10.17632/htwjk32j59,pham_2026_gp,never_assessed,4,1
10.17632/htwjk32j59,pham_2026_ktscx,never_assessed,4,1
10.17632/htwjk32j59,pham_2026_ktslh,never_assessed,4,1
10.17632/htwjk32j59,pham_2026_ktsth,never_assessed,4,1
10.17632/htwjk32j59,pham_2026_thbt,never_assessed,4,1
10.1371/journal.pone.0240103,shan_2020_cs,UNAVAILABLE,4,2
10.1371/journal.pone.0240103,shan_2020_f,UNAVAILABLE,4,2
10.1371/journal.pone.0240103,shan_2020_pd,UNAVAILABLE,4,2
table:FomoNegativeAffect_cremer_2026_rrs,FomoNegativeAffect_cremer_2026_rrs,never_assessed,4,2
10.1007/s12144-020-01299-7,sris_silvia2022,never_assessed,4,2
10.1002/jocb.70094,bicb-j_ishiguro_2025,never_assessed,4,2
10.1007/s12144-026-09064-y,social_media_godard_2026_msfu,never_assessed,4,2
10.1007/s12144-026-09064-y,social_media_godard_2026_paum,never_assessed,4,2
10.7910/dvn/atlxc5,xu2024_emotional_exhaust,UNAVAILABLE,4,2
10.7910/dvn/atlxc5,xu2024_noncompliance,UNAVAILABLE,4,2
10.7910/dvn/atlxc5,xu2024_self_efficacy,UNAVAILABLE,4,2
10.7910/dvn/atlxc5,xu2024_turnover_intent,UNAVAILABLE,4,2
10.7910/dvn/atlxc5,xu2024_unethical_behav,UNAVAILABLE,4,2
10.1371/journal.pone.0264089,fadhliah_2022_disaster_media_trust,UNAVAILABLE,4,2
table:dicarlo_2026_attentioncontrol_acs,dicarlo_2026_attentioncontrol_acs,never_assessed,4,2
10.7910/dvn/lgxp5a,PEPABAS2C_Kubicka_2024,never_assessed,4,2
10.1371/journal.pone.0266507,contreras_valdez_2022_edeq,UNAVAILABLE,4,2
10.7910/dvn/fcntsn,hochsteiner_2026_sustainability_relevance,never_assessed,4,2
10.3886/e193990v1,coh_goodman_2023_causal_beliefs,never_assessed,4,2
10.3886/e193990v1,coh_goodman_2023_general_survey,never_assessed,4,2
10.3886/e193990v1,coh_goodman_2023_health_literacy,never_assessed,4,2
10.3886/e193990v1,coh_goodman_2023_racial_comp,never_assessed,4,2
10.1371/journal.pone.0330637,zhou_2025_peer_relationship,UNAVAILABLE,4,2
10.1371/journal.pone.0330637,zhou_2025_peer_relationship,UNAVAILABLE,4,2
table:robison_2026_retesting_flanker,robison_2026_retesting_flanker,never_assessed,4,2
10.1016/j.jcbs.2025.100954,cfq_ruiz_2025_cfq,never_assessed,4,2
10.1016/j.jcbs.2025.100954,cfq_ruiz_2025_dass,never_assessed,4,2
10.1037/pspp0000549,talaifar_2025_study2_thermometer,never_assessed,4,2
10.17605/osf.io/r7wcx,mbps_vangsness_2019,never_assessed,4,2
10.21105/joss.06523,dmirt_forsberg_2024,never_assessed,4,2
10.7910/dvn/3uhkum,FPAS_Silva_2022,never_assessed,4,2
10.1371/journal.pone.0194747,trees_sirt,UNAVAILABLE,4,2
10.1371/journal.pone.0207458,pecino_2018_extrarole_wfb,UNAVAILABLE,4,3
10.1371/journal.pone.0179185,dejesus_2017_gpm,UNAVAILABLE,4,3
10.5334/jopd.56,oxfordcovid_xue_2024_pss,never_assessed,4,3
10.1590/0102.3772e39513.en,lhsbrasil_couto_2023_pss,never_assessed,4,3
10.1371/journal.pone.0206899,sondell_2018_dementia_motivation,UNAVAILABLE,4,3
10.1371/journal.pone.0318062,ssd12_habib_2025,never_assessed,4,3
10.1371/journal.pone.0341457,gabriel_2026_knowledge_correct,UNAVAILABLE,4,3
10.1177/10731911251319933,act_kay_2025,never_assessed,4,3
10.1177/10731911251319933,agn_kay_2025,never_assessed,4,3
10.1177/10731911251319933,bcti21_kay_2025,never_assessed,4,3
10.1177/10731911251319933,cf_kay_2025,never_assessed,4,3
10.1177/10731911251319933,cmq_kay_2025,never_assessed,4,3
10.1177/10731911251319933,den_kay_2025,never_assessed,4,3
10.1177/10731911251319933,gcb5_2025,never_assessed,4,3
10.1177/10731911251319933,gmc_kay_2025,never_assessed,4,3
10.1177/10731911251319933,nfc_kay_2025,never_assessed,4,3
10.1177/10731911251319933,onecm_kay_2025,never_assessed,4,3
10.1177/10731911251319933,pds_kay_2025,never_assessed,4,3
10.1177/10731911251319933,spq_kay_2025,never_assessed,4,3
10.1371/journal.pone.0263766,kokoszka_2022_soc,BLOCKED,4,3
10.1371/journal.pone.0263766,kokoszka_2022_zjn,BLOCKED,4,3
10.1371/journal.pone.0204980,simard_2018_epm_behavior,UNAVAILABLE,4,3
10.1016/j.paid.2023.112339,mft_validationandreplication,never_assessed,4,3
10.1371/journal.pone.0331340,yu_2025_mobile_addiction,UNAVAILABLE,4,3
10.1371/journal.pone.0316374,rvobgvmaas_lsf_lehing_2024,never_assessed,4,3
10.6084/m9.figshare.31851586,dalichaouche_2026_covid_attitudes,never_assessed,4,3
10.6084/m9.figshare.31851586,dalichaouche_2026_covid_knowledge,never_assessed,4,3
10.6084/m9.figshare.31851586,dalichaouche_2026_covid_practices,never_assessed,4,3
10.1371/journal.pone.0296908,zhang_2024_expertise,UNAVAILABLE,4,3
table:robison_2026_retesting_paper_folding,robison_2026_retesting_paper_folding,never_assessed,4,3
10.1371/journal.pone.0316656,hpwt_bayona_2025_jobperformance,never_assessed,4,3
10.1371/journal.pone.0316656,hpwt_bayona_2025_jobsatisfaction,never_assessed,4,3
10.1371/journal.pone.0316656,hpwt_bayona_2025_workcharacteristics,never_assessed,4,3
10.1371/journal.pone.0338480,kolcu_2025_mmas,UNAVAILABLE,4,3
10.17632/n45sjtxmzy,nguyen_2026_sdt_academic_motivation,never_assessed,4,3
10.17632/n45sjtxmzy,nguyen_2026_sdt_autonomy,never_assessed,4,3
10.17632/n45sjtxmzy,nguyen_2026_sdt_competence,never_assessed,4,3
10.17632/n45sjtxmzy,nguyen_2026_sdt_mental_health,never_assessed,4,3
10.17632/n45sjtxmzy,nguyen_2026_sdt_perceived_performance,never_assessed,4,3
10.17632/n45sjtxmzy,nguyen_2026_sdt_relatedness,never_assessed,4,3
10.1177/15345084251369736,sel_marca_2025_estudantes,never_assessed,4,3
10.1177/15345084251369736,sel_marca_2025_familiares,never_assessed,4,3
10.1177/15345084251369736,sel_marca_2025_professores,never_assessed,4,3
10.1016/j.csda.2013.05.018,naep_multilcirt,BLOCKED,4,4
https://cran.r-project.org/web/packages/mlcirtwithin/index.html,SF12_MLCIRTwithin,never_assessed,4,4
10.3758/s13428-023-02115-3,WMI_Read_Han,never_assessed,4,4
10.3758/s13428-023-02115-3,WMI_Rot_Han,never_assessed,4,4
10.1177/1073191120952889,magnus-format-study1_2022,never_assessed,4,4
10.1177/1073191120952889,magnus-format-study2_2022,never_assessed,4,4
10.1177/1073191120952889,williams-brat2020-study2,never_assessed,4,4
10.1177/1073191120952889,williams-brat2020_study1,never_assessed,4,4
10.1177/1073191120952889,williams-cps2018,never_assessed,4,4
10.1177/1073191120952889,williams-cps2019,never_assessed,4,4
https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,spain_2016_pain_beliefs,never_assessed,4,4
https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,spain_2016_pain_coping,never_assessed,4,4
https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,spain_2016_pain_difficulty,never_assessed,4,4
https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,spain_2016_pain_effectiveness,never_assessed,4,4
https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,spain_2016_pain_fitness,never_assessed,4,4
https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,spain_2016_pain_frequency,never_assessed,4,4
https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,spain_2016_pain_health,never_assessed,4,4
https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,spain_2016_pain_personality,never_assessed,4,4
https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,spain_2016_pain_social,never_assessed,4,4
https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,spain_2016_pain_support,never_assessed,4,4
https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,spain_2016_pain_wellbeing,never_assessed,4,4
10.1037/edu0000916,gilbert_meta_77,never_assessed,4,4
10.1371/journal.pone.0202277,okamura_2018_burnout,UNAVAILABLE,4,4
10.31234/osf.io/8fdma,SV-MAIA2_Randelovic_2021_SHS,never_assessed,4,4
10.31234/osf.io/8fdma,SV-MAIA2_Randelovic_2021_hexaco100,never_assessed,4,4
10.31234/osf.io/8fdma,SV-MAIA2_Randelovic_2021_hexaco60,never_assessed,4,4
10.1073/pnas.1818430116,enkavi_2019_taskswitch,BLOCKED,4,4
10.7910/dvn/khayxn,jian-wen-low-sepsis-and-trauma-resuscitation-2024,never_assessed,4,4
10.6084/m9.figshare.32747610,atmadjaja_2026_cultural_intelligence,UNAVAILABLE,4,4
10.6084/m9.figshare.32747610,atmadjaja_2026_intention_to_stay,UNAVAILABLE,4,4
10.6084/m9.figshare.32747610,atmadjaja_2026_work_engagement,UNAVAILABLE,4,4
10.5281/zenodo.13855427,chen_2024_ae,never_assessed,4,4
10.5281/zenodo.13855427,chen_2024_cc,never_assessed,4,4
10.5281/zenodo.13855427,chen_2024_cg,never_assessed,4,4
10.5281/zenodo.13855427,chen_2024_cotah,never_assessed,4,4
10.5281/zenodo.13855427,chen_2024_cr,never_assessed,4,4
10.5281/zenodo.13855427,chen_2024_ds,never_assessed,4,4
10.5281/zenodo.13855427,chen_2024_ec,never_assessed,4,4
10.5281/zenodo.13855427,chen_2024_je,never_assessed,4,4
10.5281/zenodo.13855427,chen_2024_kc,never_assessed,4,4
10.5281/zenodo.13855427,chen_2024_kd,never_assessed,4,4
10.5281/zenodo.13855427,chen_2024_sc,never_assessed,4,4
10.5281/zenodo.13855427,chen_2024_smu,never_assessed,4,4
10.5281/zenodo.13855427,chen_2024_spe,never_assessed,4,4
10.5281/zenodo.13855427,chen_2024_tot,never_assessed,4,4
10.5281/zenodo.13855427,chen_2024_ts,never_assessed,4,4
10.5281/zenodo.13855427,chen_2024_uf,never_assessed,4,4
10.1037/aca0000348,aa1_Silvia_2023,UNAVAILABLE,4,4
10.1371/journal.pone.0314607,di_riso_2025_contact_behavior,UNAVAILABLE,4,4
10.1136/bmjgh-2019-001724,dscore_asq_weber_2019,never_assessed,4,4
10.1136/bmjgh-2019-001724,dscore_barrera_weber_2019,never_assessed,4,4
10.1136/bmjgh-2019-001724,dscore_battelle_weber_2019,never_assessed,4,4
10.1136/bmjgh-2019-001724,dscore_bayley_weber_2019,never_assessed,4,4
10.1136/bmjgh-2019-001724,dscore_denver_weber_2019,never_assessed,4,4
10.1136/bmjgh-2019-001724,dscore_dutch_weber_2019,never_assessed,4,4
10.1136/bmjgh-2019-001724,dscore_griffiths_weber_2019,never_assessed,4,4
10.1136/bmjgh-2019-001724,dscore_macarthur_weber_2019,never_assessed,4,4
10.1136/bmjgh-2019-001724,dscore_mds_weber_2019,never_assessed,4,4
10.1136/bmjgh-2019-001724,dscore_pegboard_weber_2019,never_assessed,4,4
10.1136/bmjgh-2019-001724,dscore_sbi_weber_2019,never_assessed,4,4
10.1136/bmjgh-2019-001724,dscore_vineland_weber_2019,never_assessed,4,4
10.31234/osf.io/s32zb,PBS_Surrain_2019_PoB,never_assessed,4,4
10.1371/journal.pone.0257577,stoyel_2021_social_modeling,UNAVAILABLE,4,4
10.1787/19963777,pisa2006_math,BLOCKED,4,4
10.1787/19963777,pisa2006_read,BLOCKED,4,4
10.1787/19963777,pisa2006_science,BLOCKED,4,4
10.1787/19963777,pisa2009_math,BLOCKED,4,4
10.1787/19963777,pisa2009_read,BLOCKED,4,4
10.1787/19963777,pisa2009_science,BLOCKED,4,4
10.1787/19963777,pisa2012_math,BLOCKED,4,4
10.1787/19963777,pisa2012_read,BLOCKED,4,4
10.1787/19963777,pisa2012_science,BLOCKED,4,4
10.3886/icpsr26881,conrad_2013_exploitation_client_financial,never_assessed,4,4
10.3886/icpsr26881,conrad_2013_exploitation_client_psychology,never_assessed,4,4
10.3886/icpsr26881,conrad_2013_exploitation_staff_financial,never_assessed,4,4
10.3886/icpsr26881,conrad_2013_exploitation_staff_psychology,never_assessed,4,4
10.1177/10731911221124342,rmet_higgins_2022_aq,never_assessed,4,4
10.1177/10731911221124342,rmet_higgins_2022_tas,never_assessed,4,4
10.7910/dvn/1kdjtz,CFC_Balaji_2019,AVAILABLE,4,5
10.7717/peerj.17265,abdullah_2024_blqol,UNAVAILABLE,4,5
10.7717/peerj.17265,abdullah_2024_hbbloat_attitude,UNAVAILABLE,4,5
10.7717/peerj.17265,abdullah_2024_hbbloat_pbc,UNAVAILABLE,4,5
10.7717/peerj.17265,abdullah_2024_hpbbloat_awareness,UNAVAILABLE,4,5
10.7717/peerj.17265,abdullah_2024_hpbbloat_diet,UNAVAILABLE,4,5
10.7717/peerj.17265,abdullah_2024_hpbbloat_physact,UNAVAILABLE,4,5
10.7717/peerj.17265,abdullah_2024_hpbbloat_treat,UNAVAILABLE,4,5
10.7717/peerj.17265,abdullah_2024_ssbloat,UNAVAILABLE,4,5
10.1201/b18735,RLMS_MLCIRTwithin,never_assessed,4,5
10.1371/journal.pone.0245078,znidarsic_2021_coworker_support,never_assessed,4,5
10.1371/journal.pone.0245078,znidarsic_2021_leader_support,never_assessed,4,5
10.1371/journal.pone.0245078,znidarsic_2021_org_practices,never_assessed,4,5
10.1371/journal.pone.0245078,znidarsic_2021_uwes,never_assessed,4,5
10.1371/journal.pone.0245078,znidarsic_2021_wf_balance,never_assessed,4,5
10.17045/sthlmuni.14980251,lindstrom2021_team_identification,BLOCKED,4,5
10.17045/sthlmuni.14980251,lindstrom2021_violent_intentions,BLOCKED,4,5
10.1038/s41598-024-65095-0,ren_2024_adl,never_assessed,4,5
10.1038/s41598-024-65095-0,ren_2024_eq5d,never_assessed,4,5
10.1038/s41598-024-65095-0,ren_2024_loneliness,never_assessed,4,5
10.1038/s41598-024-65095-0,ren_2024_phq9,never_assessed,4,5
10.1038/s41598-024-65095-0,ren_2024_psqi,never_assessed,4,5
10.1371/journal.pone.0242902,johnhenderson_2020_disinfection_behavior,UNAVAILABLE,4,5
10.5281/zenodo.6557048,silva_2022_crsy,never_assessed,4,5
10.3758/s13428-025-02655-w,validatedtouchvideo_smit_2025_arousal,never_assessed,4,5
10.3758/s13428-025-02655-w,validatedtouchvideo_smit_2025_category,never_assessed,4,5
10.3758/s13428-025-02655-w,validatedtouchvideo_smit_2025_strength,never_assessed,4,5
10.3758/s13428-025-02655-w,validatedtouchvideo_smit_2025_threat,never_assessed,4,5
10.7910/dvn/5vez7t,cavojova_2017_cfc,never_assessed,4,5
10.7910/dvn/anmxhr,goldberg_2018_ciss,never_assessed,4,5
10.6084/m9.figshare.28768874,okeke2025_adaptability,BLOCKED,4,5
10.6084/m9.figshare.28768874,okeke2025_ai_usefulness_post,BLOCKED,4,5
10.6084/m9.figshare.28768874,okeke2025_ai_usefulness_pre,BLOCKED,4,5
10.6084/m9.figshare.28768874,okeke2025_cognitive_agility_post,BLOCKED,4,5
10.6084/m9.figshare.28768874,okeke2025_cognitive_agility_pre,BLOCKED,4,5
10.6084/m9.figshare.28768874,okeke2025_decision_accuracy,BLOCKED,4,5
10.6084/m9.figshare.28768874,okeke2025_decision_confidence_post,BLOCKED,4,5
10.6084/m9.figshare.28768874,okeke2025_decision_confidence_pre,BLOCKED,4,5
10.6084/m9.figshare.28768874,okeke2025_response_time,BLOCKED,4,5
10.6084/m9.figshare.28768874,okeke2025_risk_mitigation,BLOCKED,4,5
10.7717/peerj.21098,khattak_2026_confidence,UNAVAILABLE,4,5
10.1037/amp0001454,ai_fear_dong_2026_ai,never_assessed,4,5
10.1037/amp0001454,ai_fear_dong_2026_incentive,never_assessed,4,5
10.1037/amp0001454,ai_fear_dong_2026_other_fear,never_assessed,4,5
10.1037/amp0001454,ai_fear_dong_2026_own_fear,never_assessed,4,5
10.1037/amp0001454,ai_fear_dong_2026_requirement,never_assessed,4,5
10.1037/pspp0000546,talaifar_2025_study1_tivi,never_assessed,4,5
10.7910/dvn/lhhone,goldberg_2018_sdv_adjectives,never_assessed,4,5
10.7910/dvn/lhhone,goldberg_2018_sdv_desirability,never_assessed,4,5
10.7910/dvn/lhhone,goldberg_2018_sdv_force,never_assessed,4,5
10.7910/dvn/lhhone,goldberg_2018_sdv_happy,never_assessed,4,5
10.7910/dvn/lhhone,goldberg_2018_sdv_influ,never_assessed,4,5
10.7910/dvn/lhhone,goldberg_2018_sdv_ipip_temperament,never_assessed,4,5
10.7910/dvn/lhhone,goldberg_2018_sdv_likelihood,never_assessed,4,5
10.7910/dvn/lhhone,goldberg_2018_sdv_schwartz_values,never_assessed,4,5
10.7910/dvn/lhhone,goldberg_2018_sdv_views,never_assessed,4,5
10.1037/pspp0000539,sun_2025_morality_study1_compassion,never_assessed,4,5
10.1037/pspp0000539,sun_2025_morality_study1_dependability,never_assessed,4,5
10.1037/pspp0000539,sun_2025_morality_study1_respectfulness,never_assessed,4,5
10.1037/pspp0000539,sun_2025_morality_study2_peoplelike,never_assessed,4,5
10.1037/pspp0000539,sun_2025_morality_study2_peoplerespect,never_assessed,4,5
10.1037/pspp0000539,sun_2025_morality_study2_peopletrust,never_assessed,4,5
10.1037/pspp0000539,sun_2025_morality_study2_prelationships,never_assessed,4,5
10.1037/pspp0000539,sun_2025_morality_study3_compassion,never_assessed,4,5
10.1037/pspp0000539,sun_2025_morality_study3_costofmorality,never_assessed,4,5
10.1037/pspp0000539,sun_2025_morality_study3_extraversion,never_assessed,4,5
10.1037/pspp0000539,sun_2025_morality_study3_fairnessHEXACO,never_assessed,4,5
10.1037/pspp0000539,sun_2025_morality_study3_fairnessMCQ,never_assessed,4,5
10.1037/pspp0000539,sun_2025_morality_study3_generalmorality,never_assessed,4,5
10.1037/pspp0000539,sun_2025_morality_study3_meaning,never_assessed,4,5
10.1037/pspp0000539,sun_2025_morality_study3_moralratings,never_assessed,4,5
10.1037/pspp0000539,sun_2025_morality_study3_nemotion,never_assessed,4,5
10.1037/pspp0000539,sun_2025_morality_study3_neuroticism,never_assessed,4,5
10.1037/pspp0000539,sun_2025_morality_study3_openness,never_assessed,4,5
10.1037/pspp0000539,sun_2025_morality_study3_pemotion,never_assessed,4,5
10.1037/pspp0000539,sun_2025_morality_study3_respectfulness,never_assessed,4,5
