deposit,table,stratum,old_audit,n_items,n_participants,DOI__for_data_,DOI__for_paper_,URL__for_data_,Reference_x
https://www.cis.es/es/estudios/inteligencia-artificial?charttype=bar&cuestionario=17941&muestra=26186&pregunta=653660&variable=1073709,spain_2025_ai_datause,never_assessed,,4.0,4002,,,https://www.cis.es/es/estudios/inteligencia-artificial?chartType=bar&cuestionario=17941&muestra=26186&pregunta=653660&variable=1073709,"Centro de Investigaciones Sociológicas (CIS), Inteligencia artificial, Estudio 3495"
https://www.cis.es/es/estudios/inteligencia-artificial?charttype=bar&cuestionario=17941&muestra=26186&pregunta=653660&variable=1073709,spain_2025_ai_eventsagree,never_assessed,,4.0,3340,,,https://www.cis.es/es/estudios/inteligencia-artificial?chartType=bar&cuestionario=17941&muestra=26186&pregunta=653660&variable=1073709,"Centro de Investigaciones Sociológicas (CIS), Inteligencia artificial, Estudio 3495"
https://www.cis.es/es/estudios/inteligencia-artificial?charttype=bar&cuestionario=17941&muestra=26186&pregunta=653660&variable=1073709,spain_2025_ai_frequency,never_assessed,,5.0,2281,,,https://www.cis.es/es/estudios/inteligencia-artificial?chartType=bar&cuestionario=17941&muestra=26186&pregunta=653660&variable=1073709,"Centro de Investigaciones Sociológicas (CIS), Inteligencia artificial, Estudio 3495"
https://www.cis.es/es/estudios/inteligencia-artificial?charttype=bar&cuestionario=17941&muestra=26186&pregunta=653660&variable=1073709,spain_2025_ai_impact,never_assessed,,2.0,4002,,,https://www.cis.es/es/estudios/inteligencia-artificial?chartType=bar&cuestionario=17941&muestra=26186&pregunta=653660&variable=1073709,"Centro de Investigaciones Sociológicas (CIS), Inteligencia artificial, Estudio 3495"
https://www.cis.es/es/estudios/inteligencia-artificial?charttype=bar&cuestionario=17941&muestra=26186&pregunta=653660&variable=1073709,spain_2025_ai_possibilities,never_assessed,,5.0,3880,,,https://www.cis.es/es/estudios/inteligencia-artificial?chartType=bar&cuestionario=17941&muestra=26186&pregunta=653660&variable=1073709,"Centro de Investigaciones Sociológicas (CIS), Inteligencia artificial, Estudio 3495"
https://www.cis.es/es/estudios/inteligencia-artificial?charttype=bar&cuestionario=17941&muestra=26186&pregunta=653660&variable=1073709,spain_2025_ai_regulation,never_assessed,,5.0,3880,,,https://www.cis.es/es/estudios/inteligencia-artificial?chartType=bar&cuestionario=17941&muestra=26186&pregunta=653660&variable=1073709,"Centro de Investigaciones Sociológicas (CIS), Inteligencia artificial, Estudio 3495"
https://www.cis.es/es/estudios/inteligencia-artificial?charttype=bar&cuestionario=17941&muestra=26186&pregunta=653660&variable=1073709,spain_2025_ai_risk,never_assessed,,6.0,4002,,,https://www.cis.es/es/estudios/inteligencia-artificial?chartType=bar&cuestionario=17941&muestra=26186&pregunta=653660&variable=1073709,"Centro de Investigaciones Sociológicas (CIS), Inteligencia artificial, Estudio 3495"
https://www.cis.es/es/estudios/inteligencia-artificial?charttype=bar&cuestionario=17941&muestra=26186&pregunta=653660&variable=1073709,spain_2025_ai_sectors,never_assessed,,8.0,3877,,,https://www.cis.es/es/estudios/inteligencia-artificial?chartType=bar&cuestionario=17941&muestra=26186&pregunta=653660&variable=1073709,"Centro de Investigaciones Sociológicas (CIS), Inteligencia artificial, Estudio 3495"
https://www.cis.es/es/estudios/inteligencia-artificial?charttype=bar&cuestionario=17941&muestra=26186&pregunta=653660&variable=1073709,spain_2025_ai_tools,never_assessed,,5.0,3878,,,https://www.cis.es/es/estudios/inteligencia-artificial?chartType=bar&cuestionario=17941&muestra=26186&pregunta=653660&variable=1073709,"Centro de Investigaciones Sociológicas (CIS), Inteligencia artificial, Estudio 3495"
https://www.cis.es/es/estudios/opinion-publica-y-politica-fiscal-xxxiv-?cuestionario=17242&muestra=23901&pregunta=583133,spain_2017_politics_agreement,never_assessed,,4.0,2436,,,https://www.cis.es/es/estudios/opinion-publica-y-politica-fiscal-xxxiv-?cuestionario=17242&muestra=23901&pregunta=583133,"Centro de Investigaciones Sociológicas (CIS), Opinión pública y política fiscal (XXXIV), Estudio 3184"
https://www.cis.es/es/estudios/opinion-publica-y-politica-fiscal-xxxiv-?cuestionario=17242&muestra=23901&pregunta=583133,spain_2017_politics_attitudes,never_assessed,,3.0,2408,,,https://www.cis.es/es/estudios/opinion-publica-y-politica-fiscal-xxxiv-?cuestionario=17242&muestra=23901&pregunta=583133,"Centro de Investigaciones Sociológicas (CIS), Opinión pública y política fiscal (XXXIV), Estudio 3184"
https://www.cis.es/es/estudios/opinion-publica-y-politica-fiscal-xxxiv-?cuestionario=17242&muestra=23901&pregunta=583133,spain_2017_politics_burden,never_assessed,,4.0,2451,,,https://www.cis.es/es/estudios/opinion-publica-y-politica-fiscal-xxxiv-?cuestionario=17242&muestra=23901&pregunta=583133,"Centro de Investigaciones Sociológicas (CIS), Opinión pública y política fiscal (XXXIV), Estudio 3184"
https://www.cis.es/es/estudios/opinion-publica-y-politica-fiscal-xxxiv-?cuestionario=17242&muestra=23901&pregunta=583133,spain_2017_politics_citizenship,never_assessed,,6.0,2453,,,https://www.cis.es/es/estudios/opinion-publica-y-politica-fiscal-xxxiv-?cuestionario=17242&muestra=23901&pregunta=583133,"Centro de Investigaciones Sociológicas (CIS), Opinión pública y política fiscal (XXXIV), Estudio 3184"
https://www.cis.es/es/estudios/opinion-publica-y-politica-fiscal-xxxiv-?cuestionario=17242&muestra=23901&pregunta=583133,spain_2017_politics_conscience,never_assessed,,2.0,2449,,,https://www.cis.es/es/estudios/opinion-publica-y-politica-fiscal-xxxiv-?cuestionario=17242&muestra=23901&pregunta=583133,"Centro de Investigaciones Sociológicas (CIS), Opinión pública y política fiscal (XXXIV), Estudio 3184"
https://www.cis.es/es/estudios/opinion-publica-y-politica-fiscal-xxxiv-?cuestionario=17242&muestra=23901&pregunta=583133,spain_2017_politics_discussion,never_assessed,,3.0,2456,,,https://www.cis.es/es/estudios/opinion-publica-y-politica-fiscal-xxxiv-?cuestionario=17242&muestra=23901&pregunta=583133,"Centro de Investigaciones Sociológicas (CIS), Opinión pública y política fiscal (XXXIV), Estudio 3184"
https://www.cis.es/es/estudios/opinion-publica-y-politica-fiscal-xxxiv-?cuestionario=17242&muestra=23901&pregunta=583133,spain_2017_politics_fraud,never_assessed,,4.0,2448,,,https://www.cis.es/es/estudios/opinion-publica-y-politica-fiscal-xxxiv-?cuestionario=17242&muestra=23901&pregunta=583133,"Centro de Investigaciones Sociológicas (CIS), Opinión pública y política fiscal (XXXIV), Estudio 3184"
https://www.cis.es/es/estudios/opinion-publica-y-politica-fiscal-xxxiv-?cuestionario=17242&muestra=23901&pregunta=583133,spain_2017_politics_services,never_assessed,,9.0,2452,,,https://www.cis.es/es/estudios/opinion-publica-y-politica-fiscal-xxxiv-?cuestionario=17242&muestra=23901&pregunta=583133,"Centro de Investigaciones Sociológicas (CIS), Opinión pública y política fiscal (XXXIV), Estudio 3184"
https://www.cis.es/es/estudios/opinion-publica-y-politica-fiscal-xxxiv-?cuestionario=17242&muestra=23901&pregunta=583133,spain_2017_politics_spending,never_assessed,,15.0,2371,,,https://www.cis.es/es/estudios/opinion-publica-y-politica-fiscal-xxxiv-?cuestionario=17242&muestra=23901&pregunta=583133,"Centro de Investigaciones Sociológicas (CIS), Opinión pública y política fiscal (XXXIV), Estudio 3184"
https://www.cis.es/es/estudios/opinion-publica-y-politica-fiscal-xxxiv-?cuestionario=17242&muestra=23901&pregunta=583133,spain_2017_politics_wellbeing,never_assessed,,5.0,2458,,,https://www.cis.es/es/estudios/opinion-publica-y-politica-fiscal-xxxiv-?cuestionario=17242&muestra=23901&pregunta=583133,"Centro de Investigaciones Sociológicas (CIS), Opinión pública y política fiscal (XXXIV), Estudio 3184"
https://www.cis.es/es/estudios/opiniones-y-actitudes-ante-la-union-europea-ii-?cuestionario=17976&muestra=26298&pregunta=655316&variable=1083448&charttype=bar,spain_2025_europe_agreement,never_assessed,,3.0,2427,,,https://www.cis.es/es/estudios/opiniones-y-actitudes-ante-la-union-europea-ii-?cuestionario=17976&muestra=26298&pregunta=655316&variable=1083448&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Opiniones y actitudes ante la Unión Europea (II), Estudio 3523"
https://www.cis.es/es/estudios/opiniones-y-actitudes-ante-la-union-europea-ii-?cuestionario=17976&muestra=26298&pregunta=655316&variable=1083448&charttype=bar,spain_2025_europe_attention,never_assessed,,2.0,2426,,,https://www.cis.es/es/estudios/opiniones-y-actitudes-ante-la-union-europea-ii-?cuestionario=17976&muestra=26298&pregunta=655316&variable=1083448&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Opiniones y actitudes ante la Unión Europea (II), Estudio 3523"
https://www.cis.es/es/estudios/opiniones-y-actitudes-ante-la-union-europea-ii-?cuestionario=17976&muestra=26298&pregunta=655316&variable=1083448&charttype=bar,spain_2025_europe_awareness,never_assessed,,5.0,2427,,,https://www.cis.es/es/estudios/opiniones-y-actitudes-ante-la-union-europea-ii-?cuestionario=17976&muestra=26298&pregunta=655316&variable=1083448&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Opiniones y actitudes ante la Unión Europea (II), Estudio 3523"
https://www.cis.es/es/estudios/opiniones-y-actitudes-ante-la-union-europea-ii-?cuestionario=17976&muestra=26298&pregunta=655316&variable=1083448&charttype=bar,spain_2025_europe_effects,never_assessed,,7.0,2427,,,https://www.cis.es/es/estudios/opiniones-y-actitudes-ante-la-union-europea-ii-?cuestionario=17976&muestra=26298&pregunta=655316&variable=1083448&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Opiniones y actitudes ante la Unión Europea (II), Estudio 3523"
https://www.cis.es/es/estudios/opiniones-y-actitudes-ante-la-union-europea-ii-?cuestionario=17976&muestra=26298&pregunta=655316&variable=1083448&charttype=bar,spain_2025_europe_impact,never_assessed,,4.0,2427,,,https://www.cis.es/es/estudios/opiniones-y-actitudes-ante-la-union-europea-ii-?cuestionario=17976&muestra=26298&pregunta=655316&variable=1083448&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Opiniones y actitudes ante la Unión Europea (II), Estudio 3523"
https://www.cis.es/es/estudios/opiniones-y-actitudes-ante-la-union-europea-ii-?cuestionario=17976&muestra=26298&pregunta=655316&variable=1083448&charttype=bar,spain_2025_europe_policy,never_assessed,,5.0,2426,,,https://www.cis.es/es/estudios/opiniones-y-actitudes-ante-la-union-europea-ii-?cuestionario=17976&muestra=26298&pregunta=655316&variable=1083448&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Opiniones y actitudes ante la Unión Europea (II), Estudio 3523"
https://www.cis.es/es/estudios/opiniones-y-actitudes-ante-la-union-europea-ii-?cuestionario=17976&muestra=26298&pregunta=655316&variable=1083448&charttype=bar,spain_2025_europe_spending,never_assessed,,15.0,2426,,,https://www.cis.es/es/estudios/opiniones-y-actitudes-ante-la-union-europea-ii-?cuestionario=17976&muestra=26298&pregunta=655316&variable=1083448&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Opiniones y actitudes ante la Unión Europea (II), Estudio 3523"
https://www.cis.es/es/estudios/opiniones-y-actitudes-ante-la-union-europea-ii-?cuestionario=17976&muestra=26298&pregunta=655316&variable=1083448&charttype=bar,spain_2025_europe_trust,never_assessed,,5.0,2388,,,https://www.cis.es/es/estudios/opiniones-y-actitudes-ante-la-union-europea-ii-?cuestionario=17976&muestra=26298&pregunta=655316&variable=1083448&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Opiniones y actitudes ante la Unión Europea (II), Estudio 3523"
https://www.cis.es/es/estudios/participacion-politica?cuestionario=17936&muestra=26182&pregunta=652870&variable=1069661&charttype=bar,spain_2024_politics_actions,never_assessed,,13.0,2562,,,https://www.cis.es/es/estudios/participacion-politica?cuestionario=17936&muestra=26182&pregunta=652870&variable=1069661&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Participación política, Estudio 3490"
https://www.cis.es/es/estudios/participacion-politica?cuestionario=17936&muestra=26182&pregunta=652870&variable=1069661&charttype=bar,spain_2024_politics_associations,never_assessed,,11.0,2561,,,https://www.cis.es/es/estudios/participacion-politica?cuestionario=17936&muestra=26182&pregunta=652870&variable=1069661&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Participación política, Estudio 3490"
https://www.cis.es/es/estudios/participacion-politica?cuestionario=17936&muestra=26182&pregunta=652870&variable=1069661&charttype=bar,spain_2024_politics_beliefs,never_assessed,,5.0,2562,,,https://www.cis.es/es/estudios/participacion-politica?cuestionario=17936&muestra=26182&pregunta=652870&variable=1069661&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Participación política, Estudio 3490"
https://www.cis.es/es/estudios/participacion-politica?cuestionario=17936&muestra=26182&pregunta=652870&variable=1069661&charttype=bar,spain_2024_politics_difficulty,never_assessed,,2.0,2538,,,https://www.cis.es/es/estudios/participacion-politica?cuestionario=17936&muestra=26182&pregunta=652870&variable=1069661&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Participación política, Estudio 3490"
https://www.cis.es/es/estudios/participacion-politica?cuestionario=17936&muestra=26182&pregunta=652870&variable=1069661&charttype=bar,spain_2024_politics_inperson,never_assessed,,3.0,2562,,,https://www.cis.es/es/estudios/participacion-politica?cuestionario=17936&muestra=26182&pregunta=652870&variable=1069661&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Participación política, Estudio 3490"
https://www.cis.es/es/estudios/participacion-politica?cuestionario=17936&muestra=26182&pregunta=652870&variable=1069661&charttype=bar,spain_2024_politics_online,never_assessed,,3.0,2523,,,https://www.cis.es/es/estudios/participacion-politica?cuestionario=17936&muestra=26182&pregunta=652870&variable=1069661&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Participación política, Estudio 3490"
https://www.cis.es/es/estudios/participacion-politica?cuestionario=17936&muestra=26182&pregunta=652870&variable=1069661&charttype=bar,spain_2024_politics_political,never_assessed,,2.0,2552,,,https://www.cis.es/es/estudios/participacion-politica?cuestionario=17936&muestra=26182&pregunta=652870&variable=1069661&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Participación política, Estudio 3490"
https://www.cis.es/es/estudios/participacion-politica?cuestionario=17936&muestra=26182&pregunta=652870&variable=1069661&charttype=bar,spain_2024_politics_values,never_assessed,,4.0,2562,,,https://www.cis.es/es/estudios/participacion-politica?cuestionario=17936&muestra=26182&pregunta=652870&variable=1069661&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Participación política, Estudio 3490"
https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&charttype=bar,spain_2023_science_activities,never_assessed,,6.0,2922,,,https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Percepción de la ciencia y la tecnología, Estudio 3406"
https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&charttype=bar,spain_2023_science_benefits,never_assessed,,4.0,2918,,,https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Percepción de la ciencia y la tecnología, Estudio 3406"
https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&charttype=bar,spain_2023_science_cuts,never_assessed,,3.0,2900,,,https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Percepción de la ciencia y la tecnología, Estudio 3406"
https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&charttype=bar,spain_2023_science_dangers,never_assessed,,4.0,2906,,,https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Percepción de la ciencia y la tecnología, Estudio 3406"
https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&charttype=bar,spain_2023_science_engagement,never_assessed,,4.0,2924,,,https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Percepción de la ciencia y la tecnología, Estudio 3406"
https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&charttype=bar,spain_2023_science_functions,never_assessed,,5.0,2921,,,https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Percepción de la ciencia y la tecnología, Estudio 3406"
https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&charttype=bar,spain_2023_science_future,never_assessed,,2.0,2895,,,https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Percepción de la ciencia y la tecnología, Estudio 3406"
https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&charttype=bar,spain_2023_science_interest,never_assessed,,8.0,2921,,,https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Percepción de la ciencia y la tecnología, Estudio 3406"
https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&charttype=bar,spain_2023_science_science,never_assessed,,6.0,2923,,,https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Percepción de la ciencia y la tecnología, Estudio 3406"
https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&charttype=bar,spain_2023_science_situations,never_assessed,,4.0,2918,,,https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Percepción de la ciencia y la tecnología, Estudio 3406"
https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&charttype=bar,spain_2023_science_technology,never_assessed,,6.0,2919,,,https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Percepción de la ciencia y la tecnología, Estudio 3406"
https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&charttype=bar,spain_2023_science_utility,never_assessed,,4.0,2923,,,https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Percepción de la ciencia y la tecnología, Estudio 3406"
https://www.cis.es/es/estudios/percepcion-de-la-prostitucion?charttype=bar&cuestionario=17986&muestra=26315&pregunta=656862&variable=1090218,spain_2026_prostitution_pornography,never_assessed,,5.0,10019,,,https://www.cis.es/es/estudios/percepcion-de-la-prostitucion?chartType=bar&cuestionario=17986&muestra=26315&pregunta=656862&variable=1090218,"Centro de Investigaciones Sociológicas (CIS), Percepción de la prostitución, Estudio 3525"
https://www.cis.es/es/estudios/percepcion-de-la-prostitucion?charttype=bar&cuestionario=17986&muestra=26315&pregunta=656862&variable=1090218,spain_2026_prostitution_prostitution,never_assessed,,6.0,10013,,,https://www.cis.es/es/estudios/percepcion-de-la-prostitucion?chartType=bar&cuestionario=17986&muestra=26315&pregunta=656862&variable=1090218,"Centro de Investigaciones Sociológicas (CIS), Percepción de la prostitución, Estudio 3525"
https://www.cis.es/es/estudios/percepcion-social-del-amor?cuestionario=17968&muestra=26284&pregunta=658784&variable=1102094&charttype=bar,spain_2026_love_apps,never_assessed,,7.0,4579,,,https://www.cis.es/es/estudios/percepcion-social-del-amor?cuestionario=17968&muestra=26284&pregunta=658784&variable=1102094&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Percepción de la prostitución, Estudio 3508"
https://www.cis.es/es/estudios/percepcion-social-del-amor?cuestionario=17968&muestra=26284&pregunta=658784&variable=1102094&charttype=bar,spain_2026_love_association,never_assessed,,9.0,5006,,,https://www.cis.es/es/estudios/percepcion-social-del-amor?cuestionario=17968&muestra=26284&pregunta=658784&variable=1102094&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Percepción de la prostitución, Estudio 3508"
https://www.cis.es/es/estudios/percepcion-social-del-amor?cuestionario=17968&muestra=26284&pregunta=658784&variable=1102094&charttype=bar,spain_2026_love_attitudes,never_assessed,,8.0,5007,,,https://www.cis.es/es/estudios/percepcion-social-del-amor?cuestionario=17968&muestra=26284&pregunta=658784&variable=1102094&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Percepción de la prostitución, Estudio 3508"
https://www.cis.es/es/estudios/percepcion-social-del-amor?cuestionario=17968&muestra=26284&pregunta=658784&variable=1102094&charttype=bar,spain_2026_love_conceptions,never_assessed,,4.0,5005,,,https://www.cis.es/es/estudios/percepcion-social-del-amor?cuestionario=17968&muestra=26284&pregunta=658784&variable=1102094&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Percepción de la prostitución, Estudio 3508"
https://www.cis.es/es/estudios/percepcion-social-del-amor?cuestionario=17968&muestra=26284&pregunta=658784&variable=1102094&charttype=bar,spain_2026_love_desire,never_assessed,,2.0,1508,,,https://www.cis.es/es/estudios/percepcion-social-del-amor?cuestionario=17968&muestra=26284&pregunta=658784&variable=1102094&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Percepción de la prostitución, Estudio 3508"
https://www.cis.es/es/estudios/percepcion-social-del-amor?cuestionario=17968&muestra=26284&pregunta=658784&variable=1102094&charttype=bar,spain_2026_love_gestures,never_assessed,,3.0,5006,,,https://www.cis.es/es/estudios/percepcion-social-del-amor?cuestionario=17968&muestra=26284&pregunta=658784&variable=1102094&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Percepción de la prostitución, Estudio 3508"
https://www.cis.es/es/estudios/percepcion-social-del-amor?cuestionario=17968&muestra=26284&pregunta=658784&variable=1102094&charttype=bar,spain_2026_love_importance,never_assessed,,10.0,5007,,,https://www.cis.es/es/estudios/percepcion-social-del-amor?cuestionario=17968&muestra=26284&pregunta=658784&variable=1102094&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Percepción de la prostitución, Estudio 3508"
https://www.cis.es/es/estudios/percepcion-social-del-amor?cuestionario=17968&muestra=26284&pregunta=658784&variable=1102094&charttype=bar,spain_2026_love_usage,never_assessed,,3.0,5003,,,https://www.cis.es/es/estudios/percepcion-social-del-amor?cuestionario=17968&muestra=26284&pregunta=658784&variable=1102094&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Percepción de la prostitución, Estudio 3508"
https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,spain_2016_pain_beliefs,never_assessed,,8.0,2451,,,https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,"Centro de Investigaciones Sociológicas (CIS), Percepciones sociales del dolor, Estudio 3137"
https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,spain_2016_pain_coping,never_assessed,,3.0,2243,,,https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,"Centro de Investigaciones Sociológicas (CIS), Percepciones sociales del dolor, Estudio 3137"
https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,spain_2016_pain_difficulty,never_assessed,,2.0,2104,,,https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,"Centro de Investigaciones Sociológicas (CIS), Percepciones sociales del dolor, Estudio 3137"
https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,spain_2016_pain_effectiveness,never_assessed,,2.0,1594,,,https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,"Centro de Investigaciones Sociológicas (CIS), Percepciones sociales del dolor, Estudio 3137"
https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,spain_2016_pain_fitness,never_assessed,,2.0,2464,,,https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,"Centro de Investigaciones Sociológicas (CIS), Percepciones sociales del dolor, Estudio 3137"
https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,spain_2016_pain_frequency,never_assessed,,2.0,2314,,,https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,"Centro de Investigaciones Sociológicas (CIS), Percepciones sociales del dolor, Estudio 3137"
https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,spain_2016_pain_health,never_assessed,,3.0,2464,,,https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,"Centro de Investigaciones Sociológicas (CIS), Percepciones sociales del dolor, Estudio 3137"
https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,spain_2016_pain_personality,never_assessed,,10.0,2450,,,https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,"Centro de Investigaciones Sociológicas (CIS), Percepciones sociales del dolor, Estudio 3137"
https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,spain_2016_pain_social,never_assessed,,4.0,2457,,,https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,"Centro de Investigaciones Sociológicas (CIS), Percepciones sociales del dolor, Estudio 3137"
https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,spain_2016_pain_support,never_assessed,,3.0,2220,,,https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,"Centro de Investigaciones Sociológicas (CIS), Percepciones sociales del dolor, Estudio 3137"
