"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,99
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,"Extremely afraid",100
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,"Not at all afraid",0
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,1
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,2
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,3
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,4
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,5
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,6
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,7
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,8
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,9
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,10
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,11
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,12
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,13
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,14
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,15
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,16
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,17
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,18
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,19
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,20
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,21
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,22
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,23
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,24
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,25
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,26
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,27
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,28
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,29
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,30
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,31
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,32
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,33
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,34
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,35
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,36
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,37
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,38
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,39
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,40
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,41
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,42
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,43
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,44
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,45
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,46
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,47
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,48
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,49
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,50
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,51
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,52
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,53
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,54
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,55
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,56
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,57
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,58
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,59
