"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","item_text","correct_response","option_text","resp"
"megart_tonkovic_2021","megart_tonkovic_2021_1","sustav","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"sustav",1,"Correct",1
"megart_tonkovic_2021","megart_tonkovic_2021_1","sustavnost","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"sustavnost",1,"Incorrect",0
"megart_tonkovic_2021","megart_tonkovic_2021_1","sustavnost","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"sustavnost",1,"Correct",1
"megart_tonkovic_2021","megart_tonkovic_2021_1","sut","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"sut",1,"Incorrect",0
"megart_tonkovic_2021","megart_tonkovic_2021_1","sut","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"sut",1,"Correct",1
"megart_tonkovic_2021","megart_tonkovic_2021_1","sutkinja","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"sutkinja",1,"Incorrect",0
"megart_tonkovic_2021","megart_tonkovic_2021_1","sutkinja","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"sutkinja",1,"Correct",1
"megart_tonkovic_2021","megart_tonkovic_2021_1","suton","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"suton",1,"Incorrect",0
"megart_tonkovic_2021","megart_tonkovic_2021_1","suton","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"suton",1,"Correct",1
"megart_tonkovic_2021","megart_tonkovic_2021_1","suvenir","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"suvenir",1,"Incorrect",0
"megart_tonkovic_2021","megart_tonkovic_2021_1","suvenir","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"suvenir",1,"Correct",1
"megart_tonkovic_2021","megart_tonkovic_2021_1","suvnica","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"suvnica",1,"Incorrect",0
"megart_tonkovic_2021","megart_tonkovic_2021_1","suvnica","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"suvnica",1,"Correct",1
"megart_tonkovic_2021","megart_tonkovic_2021_1","suvremenik","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"suvremenik",1,"Incorrect",0
"megart_tonkovic_2021","megart_tonkovic_2021_1","suvremenik","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"suvremenik",1,"Correct",1
"megart_tonkovic_2021","megart_tonkovic_2021_1","suvremenost","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"suvremenost",1,"Incorrect",0
"megart_tonkovic_2021","megart_tonkovic_2021_1","suvremenost","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"suvremenost",1,"Correct",1
"megart_tonkovic_2021","megart_tonkovic_2021_1","suza","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"suza",1,"Incorrect",0
"megart_tonkovic_2021","megart_tonkovic_2021_1","suza","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"suza",1,"Correct",1
"megart_tonkovic_2021","megart_tonkovic_2021_1","sućut","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"sućut",1,"Incorrect",0
"megart_tonkovic_2021","megart_tonkovic_2021_1","sućut","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"sućut",1,"Correct",1
"megart_tonkovic_2021","megart_tonkovic_2021_1","sučelje","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"sučelje",1,"Incorrect",0
"megart_tonkovic_2021","megart_tonkovic_2021_1","sučelje","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"sučelje",1,"Correct",1
"megart_tonkovic_2021","megart_tonkovic_2021_1","suša","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"suša",1,"Incorrect",0
"megart_tonkovic_2021","megart_tonkovic_2021_1","suša","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"suša",1,"Correct",1
"megart_tonkovic_2021","megart_tonkovic_2021_1","sušrab","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"sušrab",1,"Incorrect",0
"megart_tonkovic_2021","megart_tonkovic_2021_1","sušrab","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"sušrab",1,"Correct",1
"megart_tonkovic_2021","megart_tonkovic_2021_1","suživot","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"suživot",1,"Incorrect",0
"megart_tonkovic_2021","megart_tonkovic_2021_1","suživot","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"suživot",1,"Correct",1
"megart_tonkovic_2021","megart_tonkovic_2021_1","svadba","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"svadba",1,"Incorrect",0
"megart_tonkovic_2021","megart_tonkovic_2021_1","svadba","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"svadba",1,"Correct",1
"megart_tonkovic_2021","megart_tonkovic_2021_1","svanovajle","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"svanovajle",1,"Incorrect",0
"megart_tonkovic_2021","megart_tonkovic_2021_1","svanovajle","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"svanovajle",1,"Correct",1
"megart_tonkovic_2021","megart_tonkovic_2021_1","svačaditne","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"svačaditne",1,"Incorrect",0
"megart_tonkovic_2021","megart_tonkovic_2021_1","svačaditne","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"svačaditne",1,"Correct",1
"megart_tonkovic_2021","megart_tonkovic_2021_1","sved","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"sved",1,"Incorrect",0
"megart_tonkovic_2021","megart_tonkovic_2021_1","sved","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"sved",1,"Correct",1
"megart_tonkovic_2021","megart_tonkovic_2021_1","svemir","MegaRT lexical decision task (Croatian nouns and Wuggy-matched pseudowords)","Croatian","Tijekom istraživačkog postupka od Vas će se tražiti da na računalu odgovarate na podražaje koji će biti prikazani na ekranu, a oni će se sastojati od niza slova. Vaš će zadatak biti da za svaki niz odredite radi li se o riječi ili pseudoriječi i u skladu s tim što brže i što točnije date odgovor. Detaljne upute i način odgovaranja bit će prezentirani računalno.","During the research procedure you will be asked to respond on a computer to stimuli that will be shown on the screen, and these will consist of a string of letters. Your task will be to decide for each string whether it is a word or a pseudoword and, accordingly, to respond as quickly and as accurately as possible. Detailed instructions and the method of responding will be presented on the computer.",NA,"svemir",1,"Incorrect",0
