source,journal,doi,title,url,pmcid,license,flag,reasons,data_availability,external_link,data_file,n_responses,n_participants,n_items,density,n_other_files
pmc,,10.7717/peerj.3276,Identification of demographic factors and health problems that affect the acceptance of disease and health behaviors of patients with osteoarthritis.,https://europepmc.org/article/PMC/PMC5420194,PMC5420194,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): peerj-05-3276-s001.7z,,,,,,,,
pmc,,10.7717/peerj.4092,Modus operandi and affect in Sweden: the Swedish version of the Regulatory Mode Questionnaire.,https://europepmc.org/article/PMC/PMC5702250,PMC5702250,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): peerj-05-4092-s001.zip,Data Availability Statement The following information was supplied regarding data availability: The raw data has been supplied as Data S1 .,,,,,,,
pmc,,10.7717/peerj.5541,Interaction of guidance types and the Need for Cognitive Closure in wiki-based learning.,https://europepmc.org/article/PMC/PMC6139018,PMC6139018,unknown,human_assistance,"via Data Availability link http://osf.io/ut2aq | QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, resp_scale_mixed | license_unknown* — license 'unknown' not recognised as open; verify before submission",Data Availability Statement The following information was supplied regarding data availability: Heimbuch S. 2018. Exploring the interplay of scaffolding and the need for cognitive closure in wiki-based learning. http://osf.io/ut2aq .,http://osf.io/ut2aq,data.csv,6697,150,37,1.2067,0
pmc,,10.7717/peerj.5601,Neural processing of working memory in adults with ADHD in a visuospatial change detection task with distractors.,https://europepmc.org/article/PMC/PMC6149497,PMC6149497,cc-by,below_min_n,via Data Availability link https://figshare.com/articles/Script_and_Data/6667499 | Only 38 distinct respondents — below the IRW floor of 100. Skip; no human review needed.,"Data Availability Statement The following information was supplied regarding data availability: Woltering, Steven; Gu, Chao (2018): Script and Data. figshare. Fileset. https://figshare.com/articles/Script_and_Data/6667499 . Woltering, Steven; Gu, Chao (2018): EEG Raw Data. figshare. Dataset. https:/",https://figshare.com/articles/Script_and_Data/6667499,PeerJ.sav,1399,38,26,1.416,0
pmc,,10.7717/peerj.5890,Hemodynamic effects of sex and handedness on the Wisconsin Card Sorting Test: the contradiction between neuroimaging and behavioural results.,https://europepmc.org/article/PMC/PMC6252064,PMC6252064,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): peerj-06-5890-s001.pdf,,,,,,,,
pmc,,10.7717/peerj.6235,GPs' motivation for teaching medical students in a rural area-development of the Motivation for Medical Education Questionnaire (MoME-Q).,https://europepmc.org/article/PMC/PMC6348089,PMC6348089,cc-by,download_failed,"via Data Availability link https://figshare.com/articles/HaMEdSi_study/7357034/1 | Error tokenizing data. C error: Expected 1 fields in line 3, saw 2
","Data Availability Statement The following information was supplied regarding data availability: Adarkwah, Charles Christian; Schwaffertz, Annette; Labenz, Joachim; Becker, Annette; Hirsch, Oliver (2018): HaMEdSi study. figshare. Dataset. https://doi.org/10.6084/m9.figshare.7357034.v1 .",https://doi.org/10.6084/m9.figshare.7357034.v1,survey3a.csv,,,,,
pmc,,10.7717/peerj.6647,Understanding the experience of psychopathology after intimate partner violence: the role of personality.,https://europepmc.org/article/PMC/PMC6445246,PMC6445246,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): peerj-07-6647-s001.zip,,,,,,,,
pmc,,10.7717/peerj.6726,Repeatedly adopting power postures does not affect hormonal correlates of dominance and affiliative behavior.,https://europepmc.org/article/PMC/PMC6585898,PMC6585898,cc-by,no_usable_file,"via Data Availability link https://osf.io/3nrsy/ | no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)","Data Availability Statement The following information was supplied regarding data availability: The raw data is available at Open Science Framework, DOI 10.17605/OSF.IO/3NRSY , https://osf.io/3nrsy/",https://osf.io/3nrsy/,,,,,,
pmc,,10.7717/peerj.7150,Age at menarche and depression: results from the NHANES 2005-2016.,https://europepmc.org/article/PMC/PMC6571127,PMC6571127,cc-by,no_usable_file,no tabular-format file among 4 supplementary file(s): peerj-07-7150-s002.docx; peerj-07-7150-s001.docx; peerj-07-7150-s003.docx; peerj-07-7150-s004.docx,Data Availability Statement The following information was supplied regarding data availability: The R codes are available in the Supplemental File . The raw data can be accessed through the R codes in the Supplemental Files or from the NHANES website: https://wwwn.cdc.gov/nchs/nhanes/Default.aspx .,,,,,,,
pmc,,10.7717/peerj.7253,Depression and sexual risk behavior among long-distance truck drivers at roadside wellness clinics in Kenya.,https://europepmc.org/article/PMC/PMC6642802,PMC6642802,cc-by,no_usable_file,no tabular-format file among 2 supplementary file(s): peerj-07-7253-s002.pdf; peerj-07-7253-s001.txt,,,,,,,,
pmc,,10.7717/peerj.738,Health-related quality of life and emotional and behavioral difficulties after extreme preterm birth: developmental trajectories.,https://europepmc.org/article/PMC/PMC4304859,PMC4304859,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): peerj-03-738-s001.docx,,,,,,,,
pmc,,10.7717/peerj.9620,"How ""dirty"" is the Dark Triad? Dark character profiles, swearing, and sociosexuality.",https://europepmc.org/article/PMC/PMC7391971,PMC7391971,cc-by,no_usable_file,no tabular-format file among 2 supplementary file(s): peerj-08-9620-s001.zip; peerj-08-9620-s002.zip,Data Availability Statement The following information was supplied regarding data availability: Raw data is available in the Supplemental Files .,,,,,,,
