"table","instrument","instructions","section_id","section_prompt","item","item_text","correct_response","option_text","resp"
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","self_sac","Self-sacrificing",NA,"Slightly uncharacteristic, not typical",3
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","self_sac","Self-sacrificing",NA,"Uncertain",4
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","self_sac","Self-sacrificing",NA,"Slightly characteristic, typical",5
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","self_sac","Self-sacrificing",NA,"Moderately characteristic, typical",6
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","self_sac","Self-sacrificing",NA,"Very characteristic, typical",7
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","self_wil","Self-willed",NA,"Very uncharacteristic, not typical",1
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","self_wil","Self-willed",NA,"Moderately uncharacteristic, not typical",2
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","self_wil","Self-willed",NA,"Slightly uncharacteristic, not typical",3
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","self_wil","Self-willed",NA,"Uncertain",4
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","self_wil","Self-willed",NA,"Slightly characteristic, typical",5
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","self_wil","Self-willed",NA,"Moderately characteristic, typical",6
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","self_wil","Self-willed",NA,"Very characteristic, typical",7
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","servile","Servile",NA,"Very uncharacteristic, not typical",1
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","servile","Servile",NA,"Moderately uncharacteristic, not typical",2
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","servile","Servile",NA,"Slightly uncharacteristic, not typical",3
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","servile","Servile",NA,"Uncertain",4
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","servile","Servile",NA,"Slightly characteristic, typical",5
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","servile","Servile",NA,"Moderately characteristic, typical",6
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","servile","Servile",NA,"Very characteristic, typical",7
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","serving","Serving others",NA,"Very uncharacteristic, not typical",1
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","serving","Serving others",NA,"Moderately uncharacteristic, not typical",2
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","serving","Serving others",NA,"Slightly uncharacteristic, not typical",3
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","serving","Serving others",NA,"Uncertain",4
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","serving","Serving others",NA,"Slightly characteristic, typical",5
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","serving","Serving others",NA,"Moderately characteristic, typical",6
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","serving","Serving others",NA,"Very characteristic, typical",7
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","sharp","Sharp",NA,"Very uncharacteristic, not typical",1
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","sharp","Sharp",NA,"Moderately uncharacteristic, not typical",2
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","sharp","Sharp",NA,"Slightly uncharacteristic, not typical",3
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","sharp","Sharp",NA,"Uncertain",4
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","sharp","Sharp",NA,"Slightly characteristic, typical",5
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","sharp","Sharp",NA,"Moderately characteristic, typical",6
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","sharp","Sharp",NA,"Very characteristic, typical",7
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","show_off","Show-off",NA,"Very uncharacteristic, not typical",1
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","show_off","Show-off",NA,"Moderately uncharacteristic, not typical",2
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","show_off","Show-off",NA,"Slightly uncharacteristic, not typical",3
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","show_off","Show-off",NA,"Uncertain",4
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","show_off","Show-off",NA,"Slightly characteristic, typical",5
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","show_off","Show-off",NA,"Moderately characteristic, typical",6
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","show_off","Show-off",NA,"Very characteristic, typical",7
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","sickenin","Sickening",NA,"Very uncharacteristic, not typical",1
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","sickenin","Sickening",NA,"Moderately uncharacteristic, not typical",2
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","sickenin","Sickening",NA,"Slightly uncharacteristic, not typical",3
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","sickenin","Sickening",NA,"Uncertain",4
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","sickenin","Sickening",NA,"Slightly characteristic, typical",5
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","sickenin","Sickening",NA,"Moderately characteristic, typical",6
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","sickenin","Sickening",NA,"Very characteristic, typical",7
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","silly","Silly",NA,"Very uncharacteristic, not typical",1
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","silly","Silly",NA,"Moderately uncharacteristic, not typical",2
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","silly","Silly",NA,"Slightly uncharacteristic, not typical",3
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","silly","Silly",NA,"Uncertain",4
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","silly","Silly",NA,"Slightly characteristic, typical",5
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","silly","Silly",NA,"Moderately characteristic, typical",6
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","silly","Silly",NA,"Very characteristic, typical",7
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","skittish","Skittish",NA,"Very uncharacteristic, not typical",1
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","skittish","Skittish",NA,"Moderately uncharacteristic, not typical",2
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","skittish","Skittish",NA,"Slightly uncharacteristic, not typical",3
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","skittish","Skittish",NA,"Uncertain",4
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","skittish","Skittish",NA,"Slightly characteristic, typical",5
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","skittish","Skittish",NA,"Moderately characteristic, typical",6
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","skittish","Skittish",NA,"Very characteristic, typical",7
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","slovenly","Slovenly",NA,"Very uncharacteristic, not typical",1
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","slovenly","Slovenly",NA,"Moderately uncharacteristic, not typical",2
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","slovenly","Slovenly",NA,"Slightly uncharacteristic, not typical",3
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","slovenly","Slovenly",NA,"Uncertain",4
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","slovenly","Slovenly",NA,"Slightly characteristic, typical",5
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","slovenly","Slovenly",NA,"Moderately characteristic, typical",6
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","slovenly","Slovenly",NA,"Very characteristic, typical",7
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","slow_mov","Slow-moving",NA,"Very uncharacteristic, not typical",1
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","slow_mov","Slow-moving",NA,"Moderately uncharacteristic, not typical",2
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","slow_mov","Slow-moving",NA,"Slightly uncharacteristic, not typical",3
