"table","section_id","item","instrument","language","instructions","section_prompt","item_text","item_text_translated","correct_response","option_text","resp"
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm73","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나에게 확실히 이득이 될지라도 필요하다면 다른 사람을 위해 양보한다.","I make concessions for others if need be, even if it would definitely benefit me.",NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm74","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm74","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm74","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm74","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm74","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm75","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 다른 사람의 부탁을 받으면 도와주는 편이다.",NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm75","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 다른 사람의 부탁을 받으면 도와주는 편이다.",NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm75","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 다른 사람의 부탁을 받으면 도와주는 편이다.",NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm75","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 다른 사람의 부탁을 받으면 도와주는 편이다.",NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm75","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 다른 사람의 부탁을 받으면 도와주는 편이다.",NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm76","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm76","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm76","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm76","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm76","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm77","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"내가 하겠다고 한 일을 다른 사람에게 넘기는 것은 내 자신이 용납이 안 된다.","I can't tolerate myself handing over to someone else what I've promised to do.",NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm77","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"내가 하겠다고 한 일을 다른 사람에게 넘기는 것은 내 자신이 용납이 안 된다.","I can't tolerate myself handing over to someone else what I've promised to do.",NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm77","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"내가 하겠다고 한 일을 다른 사람에게 넘기는 것은 내 자신이 용납이 안 된다.","I can't tolerate myself handing over to someone else what I've promised to do.",NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm77","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"내가 하겠다고 한 일을 다른 사람에게 넘기는 것은 내 자신이 용납이 안 된다.","I can't tolerate myself handing over to someone else what I've promised to do.",NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm77","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"내가 하겠다고 한 일을 다른 사람에게 넘기는 것은 내 자신이 용납이 안 된다.","I can't tolerate myself handing over to someone else what I've promised to do.",NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm78","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"여러 사람들이 모이는 자리는 재미가 없다.",NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm78","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"여러 사람들이 모이는 자리는 재미가 없다.",NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm78","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"여러 사람들이 모이는 자리는 재미가 없다.",NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm78","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"여러 사람들이 모이는 자리는 재미가 없다.",NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm78","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"여러 사람들이 모이는 자리는 재미가 없다.",NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm79","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm79","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm79","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm79","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm79","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm80","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm80","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm80","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm80","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm80","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm81","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"내 일이 밀려있는 상황이라도 다른 사람이 부탁하면 도와준다.","Even when my work is behind me, I help others when asked.",NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm81","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"내 일이 밀려있는 상황이라도 다른 사람이 부탁하면 도와준다.","Even when my work is behind me, I help others when asked.",NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm81","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"내 일이 밀려있는 상황이라도 다른 사람이 부탁하면 도와준다.","Even when my work is behind me, I help others when asked.",NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm81","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"내 일이 밀려있는 상황이라도 다른 사람이 부탁하면 도와준다.","Even when my work is behind me, I help others when asked.",NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm81","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"내 일이 밀려있는 상황이라도 다른 사람이 부탁하면 도와준다.","Even when my work is behind me, I help others when asked.",NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm82","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm82","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm82","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm82","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm82","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm83","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm83","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm83","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm83","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm83","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm84","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나의 실수나 잘못을 순순히 인정한다.","I readily admit my mistakes or faults.",NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm84","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나의 실수나 잘못을 순순히 인정한다.","I readily admit my mistakes or faults.",NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm84","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나의 실수나 잘못을 순순히 인정한다.","I readily admit my mistakes or faults.",NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm84","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나의 실수나 잘못을 순순히 인정한다.","I readily admit my mistakes or faults.",NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm84","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나의 실수나 잘못을 순순히 인정한다.","I readily admit my mistakes or faults.",NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm85","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"단체 작업이라면 일이 잘못되어도 반드시 내 책임은 아니다.","If it's a group job, it's not necessarily my responsibility if things go wrong.",NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm85","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"단체 작업이라면 일이 잘못되어도 반드시 내 책임은 아니다.","If it's a group job, it's not necessarily my responsibility if things go wrong.",NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm85","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"단체 작업이라면 일이 잘못되어도 반드시 내 책임은 아니다.","If it's a group job, it's not necessarily my responsibility if things go wrong.",NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm85","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"단체 작업이라면 일이 잘못되어도 반드시 내 책임은 아니다.","If it's a group job, it's not necessarily my responsibility if things go wrong.",NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm85","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"단체 작업이라면 일이 잘못되어도 반드시 내 책임은 아니다.","If it's a group job, it's not necessarily my responsibility if things go wrong.",NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm86","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 타인과 대화할 때 상대방의 말을 끝까지 들어준다.",NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm86","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 타인과 대화할 때 상대방의 말을 끝까지 들어준다.",NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm86","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 타인과 대화할 때 상대방의 말을 끝까지 들어준다.",NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm86","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 타인과 대화할 때 상대방의 말을 끝까지 들어준다.",NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm86","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 타인과 대화할 때 상대방의 말을 끝까지 들어준다.",NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm87","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm87","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm87","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm87","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm87","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm88","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm88","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm88","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm88","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm88","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm89","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"다른 사람들이 하기 싫어하는 일이 있으면 먼저 맡아서 한다.","If there's something that other people don't want to do, I will do it first.",NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm89","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"다른 사람들이 하기 싫어하는 일이 있으면 먼저 맡아서 한다.","If there's something that other people don't want to do, I will do it first.",NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm89","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"다른 사람들이 하기 싫어하는 일이 있으면 먼저 맡아서 한다.","If there's something that other people don't want to do, I will do it first.",NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm89","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"다른 사람들이 하기 싫어하는 일이 있으면 먼저 맡아서 한다.","If there's something that other people don't want to do, I will do it first.",NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm89","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"다른 사람들이 하기 싫어하는 일이 있으면 먼저 맡아서 한다.","If there's something that other people don't want to do, I will do it first.",NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm90","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm90","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm90","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm90","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm90","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm91","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm91","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm91","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm91","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm91","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm92","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm92","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm92","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm92","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm92","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm93","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm93","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm93","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm93","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm93","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm94","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm94","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm94","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm94","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm94","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm95","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm95","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm95","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm95","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm95","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm96","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm96","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm96","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm96","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm96","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm97","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"더 많은 사람들이 이익을 볼 수 있다면 내가 손해 봐도 괜찮다.","It's okay if I lose money if more people can benefit.",NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm97","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"더 많은 사람들이 이익을 볼 수 있다면 내가 손해 봐도 괜찮다.","It's okay if I lose money if more people can benefit.",NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm97","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"더 많은 사람들이 이익을 볼 수 있다면 내가 손해 봐도 괜찮다.","It's okay if I lose money if more people can benefit.",NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm97","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"더 많은 사람들이 이익을 볼 수 있다면 내가 손해 봐도 괜찮다.","It's okay if I lose money if more people can benefit.",NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm97","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"더 많은 사람들이 이익을 볼 수 있다면 내가 손해 봐도 괜찮다.","It's okay if I lose money if more people can benefit.",NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm98","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm98","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm98","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm98","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm98","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm99","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm99","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm99","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm99","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
