tier,score,source,title,doi,url,license,n_files,tabular,signals
B,6,surf,"How information on sexism may increase women’s perceptions of being excluded, threaten fundamental needs, and lower career motivation",10.34894/fciv6x,https://doi.org/10.34894/FCIV6X,CC-BY-4.0,8,Study1_processed.sav|Study1_RAW.sav|Study2_processed.sav|Study2_RAW.sav|Study3_processed.sav|Study3_RAW.sav|Study4_processed.sav|Study4_RAW.sav,file:survey-format;file:raw-ish
B,6,zenodo,Questionnaire Respondents Dataset,10.5281/zenodo.21802067,https://zenodo.org/records/21802067,cc-by-4.0,1,Sample Respondents.xlsx,title:instrument;files:tractable
B,6,zenodo,Questionnaire in Moizambique,10.5281/zenodo.10571399,https://zenodo.org/records/10571399,cc-by-4.0,1,OnelineSurveyVet_EtudeCas_Moz.xlsx,title:instrument;files:tractable
B,6,zenodo,GTnum Pléiades questionnaire,10.5281/zenodo.16992348,https://zenodo.org/records/16992348,cc-by-4.0,1,GTnum Pléiades corpus questionnaire (1-909).xlsx,title:instrument;files:tractable
B,6,zenodo,Questionnaire about Marketing Digital,10.5281/zenodo.17643409,https://zenodo.org/records/17643409,cc-by-4.0,1,Modelo-.xlsx,title:instrument;files:tractable
B,6,zenodo,QUESTIONNAIRE ABOUT PORT DIGITALIZATION,10.5281/zenodo.17644879,https://zenodo.org/records/17644879,cc-by-4.0,1,EXCEL B_VERA_RUIZ.xlsx,title:instrument;files:tractable
B,6,zenodo,NEON questionnaire UX evaluation,10.5281/zenodo.13970547,https://zenodo.org/records/13970547,cc-by-4.0,1,Neon_Questionnaire_UXevaluation_Berchidda_Graphs.xlsx,title:instrument;files:tractable
B,6,zenodo,ELRAP Sketchfab Questionnaire Responses,10.5281/zenodo.15026452,https://zenodo.org/records/15026452,cc-by-4.0,1,Supplemental Information 1.xlsx,title:instrument;files:tractable
B,6,zenodo,MED-LINKS. WP5. PRE-MEASUREMENT QUESTIONNAIRE,10.5281/zenodo.14768130,https://zenodo.org/records/14768130,cc-by-4.0,5,MED-LINKS_Premeasurement-questionnairesItaly.csv|MED-LINKS_Premeasurement-questionnaires.csv|MED-LINKS_Premeasurement-questionnairesMorocco.csv|MED-LINKS_Premeasurement-questionnairesEgypt.csv|MED-LINKS_Premeasurement-questionnairesGreece.csv,title:instrument;files:tractable
B,6,surf,"Replication Data for: ""Sensitivity analysis for measurement invariance testing""",10.34894/opqzex,https://doi.org/10.34894/OPQZEX,CC0-1.0,1,ESS7e01.dta,file:survey-format;files:tractable;lic:cc0
B,6,surf,Replication Data for: Validity of Small-Sided Games and Physical Ability Tests in Predicting Soccer Performance,10.34894/wz0dkh,https://doi.org/10.34894/WZ0DKH,CC0-1.0,2,n_events_bergk.csv|SSG_data_bergk.csv,title:measurement;file:raw-ish;files:tractable;lic:cc0
B,6,surf,Using electronic technology in the dynamic testing of young primary school children: predicting school achievement,10.34894/xy3d93,https://doi.org/10.34894/XY3D93,CC0-1.0,1,5. Totals_2018-2-24_article 2.sav,file:survey-format;files:tractable;lic:cc0
B,6,zenodo,Questionnaire for assessing diseases against pathogen-related criteria,10.5281/zenodo.7588990,https://zenodo.org/records/7588990,cc-by-4.0,1,Final questionnaire.xlsx,title:instrument;files:tractable
B,6,zenodo,AI Literacy and Attitudes in Bulgaria 2025: Validation of the General Attitudes toward Artificial Intelligence Scale (GAAIS) and the Meta AI Literacy Scale (MAILS),10.5281/zenodo.16745477,https://zenodo.org/records/16745477,cc-by-4.0,2,variable_codebook.xls|ai_literacy_bg2025.csv,title:instrument;files:tractable
B,6,zenodo,"Validation of the 21 item Hungarian Depression, Anxiety, and Stress Scale",10.5281/zenodo.22031833,https://zenodo.org/records/22031833,cc-by-4.0,1,DASS21_HU_N782_Clean.xlsx,title:instrument;files:tractable
B,6,zenodo,Sociodemographic and Psychometric Dataset on Anxiety and Depression in Student Populations,10.5281/zenodo.20192286,https://zenodo.org/records/20192286,cc-by-4.0,1,DiagAnsDepr_poblaciontotal.xlsx,title:instrument;files:tractable
B,6,figshare,"Values relative to the study of the convergent validity of the Liebowitz Social Anxiety Scale - self-reported version (LSAS-SR) and its subscales with the Social Phobia Inventory (SPIN), Brief Social Phobia Scale (BSPS) and Beck Anxiety Inventory (BAI), in a sample of the general population (N = 413) and in a clinical sample (N = 252).",10.1371/journal.pone.0070235.t003,https://plos.figshare.com/articles/dataset/_Values_relative_to_the_study_of_the_convergent_validity_of_the_Liebowitz_Social_Anxiety_Scale_self_reported_version_LSAS_SR_and_its_subscales_with_the_Social_Phobia_Inventory_SPIN_Brief_Social_Phobia_Scale_BSPS_and_Beck_Anxiety_Inventory_BAI_in_a_sample_/756616,CC BY 4.0,1,Table_3.xls,title:instrument;files:tractable
B,6,figshare,Traditional psychometric methods: convergent and discriminant construct validity and group differences validity.,10.1371/journal.pone.0112077.t001,https://plos.figshare.com/articles/dataset/_Traditional_psychometric_methods_convergent_and_discriminant_construct_validity_and_group_differences_validity_/1242382,CC BY 4.0,1,Table_1.xls,title:instrument;files:tractable
B,6,figshare,Indices of fit to a Rasch model.,10.1371/journal.pone.0112077.t003,https://plos.figshare.com/articles/dataset/_Indices_of_fit_to_a_Rasch_model_/1242384,CC BY 4.0,1,Table_3.xls,title:instrument;files:tractable
B,6,figshare,Table_2_Translation and psychometric validation of the Chinese version of the metacognitive awareness scale among nursing students.xls,10.3389/fpsyg.2024.1354810.s002,https://frontiersin.figshare.com/articles/dataset/Table_2_Translation_and_psychometric_validation_of_the_Chinese_version_of_the_metacognitive_awareness_scale_among_nursing_students_xls/25838518,CC BY 4.0,1,Table_2_Translation and psychometric validation of the Chinese version of the metacognitive awareness scale among nursing students.xls,title:instrument;files:tractable
B,6,figshare,Table_1_Translation and psychometric validation of the Chinese version of the metacognitive awareness scale among nursing students.xls,10.3389/fpsyg.2024.1354810.s001,https://frontiersin.figshare.com/articles/dataset/Table_1_Translation_and_psychometric_validation_of_the_Chinese_version_of_the_metacognitive_awareness_scale_among_nursing_students_xls/25838515,CC BY 4.0,1,Table_1_Translation and psychometric validation of the Chinese version of the metacognitive awareness scale among nursing students.xls,title:instrument;files:tractable
B,6,dataverse,USING ARTIFICIAL INTELLIGENCE TO PROMOTE ADOLESCENTS’ LEARNING MOTIVATION. A LONGITUDINAL INTERVENTION FROM THE SELF-DETERMINATION THEORY,10.7910/dvn/thv8dk,https://doi.org/10.7910/DVN/THV8DK,CC0 1.0,2,BD - Eliminando casos incompletos.sav|BD.sav,file:survey-format;files:tractable;lic:cc0
B,6,zenodo,RESULTS OF THE NEB QUESTIONNAIRE. NEB LEARNING.,10.5281/zenodo.17311835,https://zenodo.org/records/17311835,cc-by-4.0,2,NEB QUESTIONNAIRE FOR THE SUBJECT WORKSHOP DESIGN.xlsx|NEB QUESTIONNAIRE FOR THE SUBJECT DESIGN METHODOLOGY.xlsx,title:instrument;files:tractable
B,6,zenodo,"Fictional standard, micro, and shift Munich Chronotype Questionnaire (MCTQ) datasets",10.5281/zenodo.4904423,https://zenodo.org/records/4904423,cc-by-4.0,6,shift_mctq.rda|std_mctq.rda|std_mctq.csv|shift_mctq.csv|micro_mctq.rda|micro_mctq.csv,title:instrument;files:tractable
B,6,zenodo,Portuguese version of Self-Management Ability Questionnaire short-form for periodontitis,10.5281/zenodo.8010775,https://zenodo.org/records/8010775,cc-by-4.0,2,test.retest.xlsx|SMAQ_PT.xlsx,title:instrument;files:tractable
B,6,zenodo,"Data collected through a questionnaire regarding satisfaction in the use of technological simulation tools in learning, in a University of Peru",10.5281/zenodo.5532898,https://zenodo.org/records/5532898,cc-by-4.0,1,Data collected from the investigation.sav,title:not-item-data;title:instrument;file:survey-format;file:raw-ish;files:tractable
B,6,surf,Study 3: The ASGLOS Study: A global survey on how predatory journals affect scientific practice,10.34894/srt7gf,https://doi.org/10.34894/SRT7GF,CC0-1.0,1,ASGLOS Jamovi - Database.xlsx,title:measurement;file:raw-ish;files:tractable;lic:cc0
B,6,figshare,Psychometric validation of the audio-guided rBVQ instrument for bullying evaluation among students,10.6084/m9.figshare.21213065.v1,https://scielo.figshare.com/articles/dataset/Psychometric_validation_of_the_audio-guided_rBVQ_instrument_for_bullying_evaluation_among_students/21213065,CC BY 4.0,4,Table_1.xls|Table_2.xls|Table_3.xls|Table_4.xls,title:instrument;files:tractable
B,6,figshare,Development and Validation of a Smartphone Addiction Scale (SAS),10.1371/journal.pone.0056936,https://plos.figshare.com/articles/dataset/Development_and_Validation_of_a_Smartphone_Addiction_Scale_SAS__/640998,CC BY 4.0,2,Figure_S1.xlsx|Table_S1.xlsx,title:instrument;files:tractable
B,6,figshare,<b>Assessing the Diagnostic Precision of the Internet Gaming Disorder Scale (IGD-27) Using Diagnostic Classification Models: An Exploratory Study</b>,10.6084/m9.figshare.25123145.v1,https://figshare.com/articles/dataset/_b_Assessing_the_Diagnostic_Precision_of_the_Internet_Gaming_Disorder_Scale_IGD-27_Using_Diagnostic_Classification_Models_An_Exploratory_Study_b_/25123145,CC BY 4.0,2,dat_igd_27.csv|IGD_Q.csv,title:instrument;files:tractable
B,6,zenodo,The Living Hill Questionnaire,10.5281/zenodo.8305896,https://zenodo.org/records/8305896,cc-by-4.0,1,Questionnaire.xlsx,title:instrument;files:tractable
B,6,zenodo,Questionnaire of Community Forest,10.5281/zenodo.20733957,https://zenodo.org/records/20733957,cc-by-4.0,1,question.csv,title:instrument;files:tractable
B,6,zenodo,Dataset for vet questionnaire,10.5281/zenodo.10514040,https://zenodo.org/records/10514040,cc-by-4.0,1,base_vets_euro.xlsx,title:instrument;files:tractable
B,6,zenodo,Questionnaire Data Management in Microservices,10.5281/zenodo.5106832,https://zenodo.org/records/5106832,cc-by-4.0,1,Questionnaire.xlsx,title:instrument;files:tractable
B,6,zenodo,CATCO2NVERS Market Assessment Questionnaire Results,10.5281/zenodo.13991025,https://zenodo.org/records/13991025,cc-by-4.0,1,CATCO2NVERS - Market Assessment Questionnaire_Anonymised.xlsx,title:instrument;files:tractable
B,6,zenodo,OSCT Launch Event - Questionnaire Results,10.5281/zenodo.15095171,https://zenodo.org/records/15095171,cc-by-4.0,4,OSCT_partecipant_information.csv|OSCT_comments.csv|OSCT_reported_open_science_knowledge.csv|OSCT_reported_open_science_practice.csv,title:instrument;files:tractable
B,6,zenodo,"Dataset Questionnaire The Influence of Chatbots Usage on Repurchase Intention Through Perceived Enjoyment, Perceived Ease of Use, and Customer Satisfaction Based on Technology Acceptance Model Theory",10.5281/zenodo.17585865,https://zenodo.org/records/17585865,cc-by-4.0,1,"PENGARUH PENGGUNAAN CHATBOTS TERHADAP REPURCHASE INTENTION MELALUI PERCEIVED ENJOYMENT, CUSTOMER SATISFACTION, DAN PERCEIVED EASE OF USE BERDASARKAN TEORI TECHNOLOGY ACCEPTANCE MODEL (Jawaban)(1).xlsx",title:instrument;files:tractable
B,6,zenodo,Dataset and Questionnaire: Creation and Usage of Acceptance Criteria in Practice,10.5281/zenodo.6460854,https://zenodo.org/records/6460854,cc-by-4.0,1,Open_Source_Projects_GitHub_US_AC_Analysis.xlsx,title:instrument;files:tractable
B,6,zenodo,Questionnaire answers from users of Meta AI in online messaging apps with sensitive information removed,10.5281/zenodo.17176589,https://zenodo.org/records/17176589,cc-by-4.0,1,Meta AI Chatting Apps_Cleaned.csv,title:instrument;files:tractable
B,6,zenodo,Customer acceptance on Mobile banking adoption in the Netherlands Questionnaire and Data,10.5281/zenodo.3878956,https://zenodo.org/records/3878956,cc-by-4.0,1,"Revised_Customer acceptance on Mobile banking adoption in the Netherlands_May 30, 2020_07.24.xlsx",title:instrument;files:tractable
B,6,figshare,Questionnaire data;AMOS model analysis,10.6084/m9.figshare.29209748.v1,https://figshare.com/articles/dataset/Questionnaire_data_AMOS_model_analysis/29209748,CC BY 4.0,1,数据最终版.xlsx,title:instrument;files:tractable
B,6,figshare,Modified technology acceptance model questionnaire.,10.1371/journal.pone.0306101.s002,https://plos.figshare.com/articles/dataset/Modified_technology_acceptance_model_questionnaire_/26960663,CC BY 4.0,1,pone.0306101.s002.xlsx,title:instrument;files:tractable
B,6,figshare,Research questionnaire data.,10.1371/journal.pone.0295581.s001,https://plos.figshare.com/articles/dataset/Research_questionnaire_data_/24811462,CC BY 4.0,1,pone.0295581.s001.csv,title:instrument;files:tractable
B,6,zenodo,"Dataset. Knowledge, Attitudes, Risk Perceptions, and Practices of Spanish Adolescents Toward the COVID-19 Pandemic: Validation and Results of the Spanish Version of the Questionnaire",10.5281/zenodo.14748660,https://zenodo.org/records/14748660,cc-by-4.0,2,dateset validation.csv|meaning - dateset validation.csv,title:instrument;files:tractable
B,6,figshare,<p>Raw questionnaire data.</p>,10.1371/journal.pclm.0000713.s003,https://plos.figshare.com/articles/dataset/_p_Raw_questionnaire_data_p_/33063265,CC BY 4.0,1,pclm.0000713.s003.xlsx,title:instrument;files:tractable
B,6,figshare,Validated questionnaire data.,10.1371/journal.pone.0332120.s001,https://plos.figshare.com/articles/dataset/Validated_questionnaire_data_/30259356,CC BY 4.0,1,pone.0332120.s001.xlsx,title:instrument;files:tractable
B,6,figshare,Psychometric properties of the children’s environmental attitudes scale and the children's environmental satisfaction scale,10.6084/m9.figshare.6503555.v1,https://scielo.figshare.com/articles/dataset/Psychometric_properties_of_the_children_s_environmental_attitudes_scale_and_the_children_s_environmental_satisfaction_scale/6503555,CC BY 4.0,6,Table_1.xls|Table_2.xls|Table_3.xls|Table_4.xls|Table_5.xls|Table_6.xls,title:instrument;files:tractable
B,6,figshare,Psychometric assessment of the Brazilian version of the Male Body Dissatisfaction Scale,10.6084/m9.figshare.19967583.v1,https://scielo.figshare.com/articles/dataset/Psychometric_assessment_of_the_Brazilian_version_of_the_Male_Body_Dissatisfaction_Scale/19967583,CC BY 4.0,2,Table_1.xls|Table_2.xls,title:instrument;files:tractable
B,6,figshare,Item Response Theory-based validation of a short form of the Disordered Eating Attitude Scale (DEAS-s) to a Brazilian sample,10.6084/m9.figshare.12210755.v1,https://scielo.figshare.com/articles/dataset/Item_Response_Theory-based_validation_of_a_short_form_of_the_Disordered_Eating_Attitude_Scale_DEAS-s_to_a_Brazilian_sample/12210755,CC BY 4.0,2,Table_1.xls|Table_2.xls,title:instrument;files:tractable
B,6,figshare,"Participants’ scores to the tasks assessing ToM and emotional functioning, and to the social-support questionnaire.",10.1371/journal.pone.0044414.t002,https://plos.figshare.com/articles/dataset/_Participants_8217_scores_to_the_tasks_assessing_ToM_and_emotional_functioning_and_to_the_social_support_questionnaire_/253677,CC BY 4.0,1,Table_2.xls,title:instrument;files:tractable
B,6,zenodo,Dataset for Eye image effect in the context of pedestrian safety: a French questionnaire study,10.5281/zenodo.5898591,https://zenodo.org/records/5898591,cc-by-4.0,3,varimax ind coord.xlsx|results-survey194689 complete.xls|PBQ.xlsx,title:instrument;files:tractable
B,6,figshare,Cross-cultural adaptation and validity of the Questionnaire on Sexual Quality of Life – Female (SQoL-F) in Brazil,10.6084/m9.figshare.21393528.v1,https://scielo.figshare.com/articles/dataset/Cross-cultural_adaptation_and_validity_of_the_Questionnaire_on_Sexual_Quality_of_Life_Female_SQoL-F_in_Brazil/21393528,CC BY 4.0,2,Table_1.xls|Table_2.xls,title:instrument;files:tractable
B,6,figshare,Cross-Cultural Adaptation and Psychometric Properties of SATAQ-4R for Brazilian Adolescents,10.6084/m9.figshare.21213038.v1,https://scielo.figshare.com/articles/dataset/Cross-Cultural_Adaptation_and_Psychometric_Properties_of_SATAQ-4R_for_Brazilian_Adolescents/21213038,CC BY 4.0,3,Table_1.xls|Table_2.xls|Table_3.xls,title:instrument;files:tractable
B,6,figshare,Cross-cultural adaptation and validity of the Questionnaire on Sexual Quality of Life – Female (SQoL-F) in Brazil,10.6084/m9.figshare.20097481.v1,https://scielo.figshare.com/articles/dataset/Cross-cultural_adaptation_and_validity_of_the_Questionnaire_on_Sexual_Quality_of_Life_Female_SQoL-F_in_Brazil/20097481,CC BY 4.0,2,Table_1.xls|Table_2.xls,title:instrument;files:tractable
B,6,zenodo,The Cross-cultural Validation and Psychometric Properties for the Mental Fatigue Scale (MFS) in Turkish Athletes,10.5281/zenodo.17761951,https://zenodo.org/records/17761951,cc-by-4.0,1,MF_ZENODO.xlsx,title:instrument;files:tractable
B,6,dataverse,Database regarding GPs survey on health literacy and pain medication prescription,10.7910/dvn/0gxig2,https://doi.org/10.7910/DVN/0GXIG2,CC0 1.0,1,Final dataset.tab,title:measurement;file:raw-ish;files:tractable;lic:cc0
B,6,dataverse,The Relationship between Behavioral and Mood Responses to Monetary Rewards in a Sample of Indian Students with and without Reported Pain,10.7910/dvn/8cm4y5,https://doi.org/10.7910/DVN/8CM4Y5,CC0 1.0,1,India_Data.xlsx,title:measurement;file:raw-ish;files:tractable;lic:cc0
B,6,figshare,"TRANSLATION, CROSS-CULTURAL ADAPTATION AND PRELIMINARY EVALUATION OF THE BRAZILIAN VERSIONOF THE PAIN CATASTROPHIZING SCALE-PARENTS",10.6084/m9.figshare.7452779.v1,https://scielo.figshare.com/articles/dataset/TRANSLATION_CROSS-CULTURAL_ADAPTATION_AND_PRELIMINARY_EVALUATION_OF_THE_BRAZILIAN_VERSIONOF_THE_PAIN_CATASTROPHIZING_SCALE-PARENTS/7452779,CC BY 4.0,2,Table_1.xls|Table_2.xls,title:instrument;files:tractable
B,6,figshare,"Participant Age, Pain Catastrophizing Scale and Interpersonal Reactivity Scale scores.",10.1371/journal.pone.0133504.t001,https://plos.figshare.com/articles/dataset/_Participant_Age_Pain_Catastrophizing_Scale_and_Interpersonal_Reactivity_Scale_scores_/1487117,CC BY 4.0,1,Table_1.xls,title:instrument;files:tractable
B,6,figshare,Mean Questionnaire data.,10.1371/journal.pone.0088105.t001,https://plos.figshare.com/articles/dataset/_Mean_Questionnaire_data_/925239,CC BY 4.0,1,Table_1.xls,title:instrument;files:tractable
B,6,zenodo,"Dataset from the paper ""Cross-cultural validation of the Italian Spine Youth Quality of Life questionnaire: the ISYQOL international""",10.5281/zenodo.10534309,https://zenodo.org/records/10534309,cc-by-4.0,1,"ISYQOL Cross cultural, db.xlsx",title:instrument;files:tractable
B,6,figshare,Usefulness of the WHOQOL-BREF questionnaire in assessing the quality of life of parents of children with asthma,10.6084/m9.figshare.14282429.v1,https://scielo.figshare.com/articles/dataset/Usefulness_of_the_WHOQOL-BREF_questionnaire_in_assessing_the_quality_of_life_of_parents_of_children_with_asthma/14282429,CC BY 4.0,3,Table_1.xls|Table_2.xls|Table_3.xls,title:instrument;files:tractable
B,6,figshare,Psychometric properties of the WHOQOL-HIV Bref for quality of life assessment,10.6084/m9.figshare.9986375.v1,https://scielo.figshare.com/articles/dataset/Psychometric_properties_of_the_WHOQOL-HIV_Bref_for_quality_of_life_assessment/9986375,CC BY 4.0,4,Table_1.xls|Table_2.xls|Table_3.xls|Table_4.xls,title:instrument;files:tractable
B,6,dataverse,Replication Data for: Economic and health consequence frames affect COVID-19 vaccine incentive attitudes in Germany – a survey based framing experiment,10.7910/dvn/5rw50m,https://doi.org/10.7910/DVN/5RW50M,CC0 1.0,3,codebook_PPD_Juli_2022.xls|official statistics_polls data.xlsx|PPD_July_2022_reduced.tab,title:measurement;file:raw-ish;files:tractable;lic:cc0
B,6,dataverse,"Dataset of wellbeing assessment before, during and after COVID‑19",10.7910/dvn/vidgon,https://doi.org/10.7910/DVN/VIDGON,CC0 1.0,1,Happiness_COVID_Database.xlsx,title:measurement;file:raw-ish;files:tractable;lic:cc0
B,6,figshare,Psychometric analysis of the Tourism Wellbeing Scale (TWS): a multidisciplinary approach,10.6084/m9.figshare.12171429.v1,https://scielo.figshare.com/articles/dataset/Psychometric_analysis_of_the_Tourism_Wellbeing_Scale_TWS_a_multidisciplinary_approach/12171429,CC BY 4.0,3,Table_1.xls|Table_2.xls|Table_3.xls,title:instrument;files:tractable
B,6,zenodo,"Adaptation and validation of the Compassionate Engagement and Action Scales, Compassion Scale, and Sussex-Oxford Compassion Scales in a French-Canadian sample dataset",10.5281/zenodo.10695095,https://zenodo.org/records/10695095,cc-by-4.0,1,Compassion_14 November 2021_16.36-lessdem.csv,title:instrument;files:tractable
B,6,figshare,Psychometric properties of the short version of the Five Facets of Mindfulness Questionnaire in Brazilian Portuguese,10.6084/m9.figshare.21744200.v1,https://scielo.figshare.com/articles/dataset/Psychometric_properties_of_the_short_version_of_the_Five_Facets_of_Mindfulness_Questionnaire_in_Brazilian_Portuguese/21744200,CC BY 4.0,4,Table_1.xls|Table_2.xls|Table_3.xls|Table_4.xls,title:instrument;files:tractable
B,6,figshare,Psychometric properties of the Persian version of the Emotion Regulation Questionnaire,10.6084/m9.figshare.20044653.v1,https://scielo.figshare.com/articles/dataset/Psychometric_properties_of_the_Persian_version_of_the_Emotion_Regulation_Questionnaire/20044653,CC BY 4.0,5,Table_1.xls|Table_2.xls|Table_3.xls|Table_4.xls|Table_5.xls,title:instrument;files:tractable
B,6,figshare,Psychometric Studies of The Brazilian Version of the Interpersonal Mindfulness In Parenting Scale (IMP),10.6084/m9.figshare.19902310.v1,https://scielo.figshare.com/articles/dataset/Psychometric_Studies_of_The_Brazilian_Version_of_the_Interpersonal_Mindfulness_In_Parenting_Scale_IMP_/19902310,CC BY 4.0,2,Table_1.xls|Table_2.xls,title:instrument;files:tractable
B,6,figshare,Gender invariance and psychometric properties of a Brazilian version of the Emotion Regulation Questionnaire (ERQ),10.6084/m9.figshare.20055236.v1,https://scielo.figshare.com/articles/dataset/Gender_invariance_and_psychometric_properties_of_a_Brazilian_version_of_the_Emotion_Regulation_Questionnaire_ERQ_/20055236,CC BY 4.0,2,Table_1.xls|Table_2.xls,title:instrument;files:tractable
B,6,figshare,"Evidence of validity, reliability and psychometric parameters of the items of the Cognitive Emotion Regulation Questionnaire-Short (CERQ-Short)",10.6084/m9.figshare.14284654.v1,https://scielo.figshare.com/articles/dataset/Evidence_of_validity_reliability_and_psychometric_parameters_of_the_items_of_the_Cognitive_Emotion_Regulation_Questionnaire-Short_CERQ-Short_/14284654,CC BY 4.0,4,Table_1.xls|Table_2.xls|Table_3.xls|Table_4.xls,title:instrument;files:tractable
B,6,figshare,"Demographic variables and self-report questionnaire scores for the low dysphoric, high dysphoric and total sample in Study 1.",10.1371/journal.pone.0067359.t001,https://plos.figshare.com/articles/dataset/_Demographic_variables_and_self_report_questionnaire_scores_for_the_low_dysphoric_high_dysphoric_and_total_sample_in_Study_1_/729908,CC BY 4.0,1,Table_1.xls,title:instrument;files:tractable
B,6,zenodo,Functional near-infrared spectroscopy visually evoked measurements and Autism Questionnaire score in adults and children,10.5281/zenodo.5101912,https://zenodo.org/records/5101912,cc-by-4.0,1,annotations.csv,title:instrument;files:tractable
B,6,figshare,Correlations (Pearson’ s r) of the human effects on the maximal IBIs adjusted for baseline and the human effects on the LPP components with the questionnaire scales measuring various aspects of empathy: IRI PT: perspective taking; FS: fantasy; EC: empathic concern; PD: personal distress; EQ: empathy quotient and D_SQ-EQ: the discrepancy between systemizing and empathizing behavior.,10.1371/journal.pone.0108224.t006,https://plos.figshare.com/articles/dataset/_Correlations_Pearson_8217_s_r_of_the_human_effects_on_the_maximal_IBIs_adjusted_for_baseline_and_the_human_effects_on_the_LPP_components_with_the_questionnaire_scales_measuring_various_aspects_of_empathy_IRI_PT_perspective_taking_FS_fantasy_EC_empathic_c/1206063,CC BY 4.0,1,Table_6.xls,title:instrument;files:tractable
B,6,figshare,Demographic and questionnaire data of the perceivers.,10.1371/journal.pone.0098436.t001,https://plos.figshare.com/articles/dataset/_Demographic_and_questionnaire_data_of_the_perceivers_/1049502,CC BY 4.0,1,Table_1.xls,title:instrument;files:tractable
B,6,dataverse,Comparing ChatGPT’s ability to rate the degree of stereotypes and the consistency of stereotype attribution with those of medical students in New Zealand in developing a similarity rating test: a methodological study,10.7910/dvn/63ejyi,https://doi.org/10.7910/DVN/63EJYI,CC0 1.0,2,jeehp-20-17-dataset1-1.tab|jeehp-20-17-suppl1.xlsx,title:measurement;file:raw-ish;files:tractable;lic:cc0
B,6,figshare,"ADHD rating scale IV (ARS-IV) inattentive (IA), hyperactive-impulsive (HI) and combined symptoms (COM) total raw scores as rated by parents<sup>*</sup>.",10.1371/journal.pone.0046692.t001,https://plos.figshare.com/articles/dataset/_ADHD_rating_scale_IV_ARS_IV_inattentive_IA_hyperactive_impulsive_HI_and_combined_symptoms_COM_total_raw_scores_as_rated_by_parents_/224633,CC BY 4.0,1,Table_1.xls,title:instrument;files:tractable
B,6,zenodo,Psychographic Questionnaire Dataset on Young Migrants in Reception Contexts in Spain (N = 57),10.5281/zenodo.19353970,https://zenodo.org/records/19353970,cc-by-4.0,1,AFRICA-2-Cuestionario Psicográfico 57 PARTICIPANTES.xlsx,title:instrument;files:tractable
B,6,zenodo,"Dataset from: Validation of the Brazilian Portuguese Version of The Epistemic Trust, Mistrust, and Credulity Questionnaire and Its Correlation with Personality Traits and Clinical Symptoms in a Sample of Brazilian Immigrants Living in Germany.",10.5281/zenodo.10656152,https://zenodo.org/records/10656152,cc-by-4.0,1,Alemanha banco ETMCQ .xlsx,title:instrument;files:tractable
B,6,figshare,Anxiety in Malaysian children and adolescents: validation of the Screen for Child Anxiety Related Emotional Disorders (SCARED),10.6084/m9.figshare.12171090.v1,https://scielo.figshare.com/articles/dataset/Anxiety_in_Malaysian_children_and_adolescents_validation_of_the_Screen_for_Child_Anxiety_Related_Emotional_Disorders_SCARED_/12171090,CC BY 4.0,5,Table_1.xls|Table_2.xls|Table_3.xls|Table_4.xls|Table_5.xls,title:instrument;files:tractable
B,6,dataverse,"Results of Knowledge, Attitude and Practices of PPR Pantai Ria on Dengue (August 2025)",10.7910/dvn/isub2b,https://doi.org/10.7910/DVN/ISUB2B,CC0 1.0,2,Dengue Survey (B23) - Tinjauan Dengue PPR Pantai Ria (Response SPSS use).xlsx|SPSS Pantai Ria B23.sav,file:survey-format;files:tractable;lic:cc0
B,6,figshare,Owner personality and attachment scale (AAS) and dog personality from German and Hungarian questionnaire data (mean ± sd).,10.1371/journal.pone.0118375.t001,https://plos.figshare.com/articles/dataset/_Owner_personality_and_attachment_scale_AAS_and_dog_personality_from_German_and_Hungarian_questionnaire_data_mean_177_sd_/1315130,CC BY 4.0,1,Table_1.xls,title:instrument;files:tractable
B,6,dataverse,Does Uncertainty Affect Non-response to the European Central Bank’s Survey of Professional Forecasters?,10.7910/dvn/ddaea0,https://doi.org/10.7910/DVN/DDAEA0,CC0 1.0,1,dataset_Victor_Lopez-Perez_uncertainty_response_ECB-SPF_Economics.tab,title:measurement;file:raw-ish;files:tractable;lic:cc0
B,6,dataverse,Replication Data for: Longitudinal Associations of Multidimensional Well-Being with Job Satisfaction and Work Distraction: A Two-Wave Study of US Employees,10.7910/dvn/zjeen5,https://doi.org/10.7910/DVN/ZJEEN5,CC0 1.0,1,new.sas7bdat,file:survey-format;files:tractable;lic:cc0
B,6,zenodo,SUS CBT V2 SEVIMA Platform Questionnaire Results,10.5281/zenodo.15262068,https://zenodo.org/records/15262068,cc-by-4.0,1,SUS CBT V2 SEVIMA Platform.xlsx,title:instrument;files:tractable
B,6,figshare,"Infant Parenting styles Questionnaire factors, items and mean scores.",10.1371/journal.pone.0083893.t001,https://plos.figshare.com/articles/dataset/_Infant_Parenting_styles_Questionnaire_factors_items_and_mean_scores_/931490,CC BY 4.0,1,Table_1.xls,title:instrument;files:tractable
B,6,zenodo,Questionnaire of the moderating role of organizational resilience in digital transformation,10.5281/zenodo.17666764,https://zenodo.org/records/17666764,cc-by-4.0,1,Questionnaire of the moderating role of organizational resilience in digital transformation.xlsx,title:instrument;files:tractable
