"id","item","resp"
1858,"cbi20",0
1858,"cbi21",1
1858,"cbi22",0
1858,"cbi23",0
1858,"cbi24",0
1858,"cbi25",0
1858,"cbi26",0
1858,"cbi27",0
1858,"cbi28",0
1859,"cbi1",2
1859,"cbi2",2
1859,"cbi3",0
1859,"cbi4",0
1859,"cbi5",1
1859,"cbi6",0
1859,"cbi7",0
1859,"cbi8",0
1859,"cbi9",0
1859,"cbi10",0
1859,"cbi11",1
1859,"cbi12",0
1859,"cbi13",0
1859,"cbi14",0
1859,"cbi15",0
1859,"cbi16",0
1859,"cbi17",1
1859,"cbi18",2
1859,"cbi19",0
1859,"cbi20",0
1859,"cbi21",0
1859,"cbi22",0
1859,"cbi23",1
1859,"cbi24",0
1859,"cbi25",0
1859,"cbi26",1
1859,"cbi27",1
1859,"cbi28",1
1860,"cbi1",0
1860,"cbi2",0
1860,"cbi3",0
1860,"cbi4",0
1860,"cbi5",3
1860,"cbi6",0
1860,"cbi7",0
1860,"cbi8",0
1860,"cbi9",0
1860,"cbi10",0
1860,"cbi11",0
1860,"cbi12",0
1860,"cbi13",0
1860,"cbi14",0
1860,"cbi15",0
1860,"cbi16",0
1860,"cbi17",0
1860,"cbi18",0
1860,"cbi19",0
1860,"cbi20",0
1860,"cbi21",0
1860,"cbi22",0
1860,"cbi23",0
1860,"cbi24",0
1860,"cbi25",0
1860,"cbi26",0
1860,"cbi27",0
1860,"cbi28",1
1861,"cbi1",0
1861,"cbi2",1
1861,"cbi3",0
1861,"cbi4",0
1861,"cbi5",3
1861,"cbi6",0
1861,"cbi7",0
1861,"cbi8",0
1861,"cbi9",0
1861,"cbi10",0
1861,"cbi11",2
1861,"cbi12",0
1861,"cbi13",0
1861,"cbi14",1
1861,"cbi15",0
1861,"cbi16",0
1861,"cbi17",0
1861,"cbi18",1
1861,"cbi19",0
1861,"cbi20",0
1861,"cbi21",0
1861,"cbi22",0
1861,"cbi23",0
1861,"cbi24",1
1861,"cbi25",0
1861,"cbi26",0
1861,"cbi27",0
1861,"cbi28",0
1862,"cbi1",3
1862,"cbi2",1
1862,"cbi3",0
1862,"cbi4",1
1862,"cbi5",3
1862,"cbi6",1
1862,"cbi7",0
1862,"cbi8",0
1862,"cbi9",1
1862,"cbi10",0
1862,"cbi11",0
1862,"cbi12",0
1862,"cbi13",1
1862,"cbi14",0
1862,"cbi15",0
1862,"cbi16",0
1862,"cbi17",0
1862,"cbi18",0
1862,"cbi19",3
1862,"cbi20",2
1862,"cbi21",0
1862,"cbi22",0
1862,"cbi23",0
1862,"cbi24",0
1862,"cbi25",0
1862,"cbi26",0
1862,"cbi27",0
1862,"cbi28",0
1863,"cbi1",2
1863,"cbi2",0
1863,"cbi3",0
1863,"cbi4",2
1863,"cbi5",2
1863,"cbi6",0
1863,"cbi7",2
1863,"cbi8",0
1863,"cbi9",1
1863,"cbi10",0
1863,"cbi11",0
1863,"cbi12",0
1863,"cbi13",0
1863,"cbi14",0
1863,"cbi15",0
1863,"cbi16",0
1863,"cbi17",1
1863,"cbi18",0
1863,"cbi19",2
1863,"cbi20",2
1863,"cbi21",2
1863,"cbi22",0
1863,"cbi23",1
1863,"cbi24",0
1863,"cbi25",0
1863,"cbi26",2
1863,"cbi27",0
1863,"cbi28",0
1864,"cbi1",0
1864,"cbi2",1
1864,"cbi3",0
1864,"cbi4",1
1864,"cbi5",2
1864,"cbi6",0
1864,"cbi7",0
1864,"cbi8",0
1864,"cbi9",0
1864,"cbi10",0
1864,"cbi11",0
1864,"cbi12",0
1864,"cbi13",0
1864,"cbi14",0
1864,"cbi15",0
1864,"cbi16",0
1864,"cbi17",0
1864,"cbi18",0
1864,"cbi19",0
1864,"cbi20",0
1864,"cbi21",0
1864,"cbi22",0
1864,"cbi23",0
1864,"cbi24",0
1864,"cbi25",0
1864,"cbi26",0
1864,"cbi27",0
1864,"cbi28",0
1865,"cbi1",2
1865,"cbi2",2
1865,"cbi3",0
1865,"cbi4",0
1865,"cbi5",2
1865,"cbi6",0
1865,"cbi7",0
1865,"cbi8",0
1865,"cbi9",0
1865,"cbi10",0
1865,"cbi11",0
1865,"cbi12",0
1865,"cbi13",1
1865,"cbi14",0
1865,"cbi15",0
1865,"cbi16",1
1865,"cbi17",1
1865,"cbi18",0
1865,"cbi19",0
1865,"cbi20",0
1865,"cbi21",0
1865,"cbi22",0
1865,"cbi23",1
1865,"cbi24",0
1865,"cbi25",0
1865,"cbi26",0
1865,"cbi27",0
1865,"cbi28",0
1866,"cbi1",3
1866,"cbi2",2
1866,"cbi3",0
1866,"cbi4",1
1866,"cbi5",3
1866,"cbi6",1
1866,"cbi7",1
1866,"cbi8",1
1866,"cbi9",3
1866,"cbi10",0
1866,"cbi11",1
1866,"cbi12",0
1866,"cbi13",0
1866,"cbi14",3
1866,"cbi15",0
1866,"cbi16",1
1866,"cbi17",1
1866,"cbi18",2
1866,"cbi19",3
1866,"cbi20",3
1866,"cbi21",3
1866,"cbi22",0
1866,"cbi23",3
1866,"cbi24",0
1866,"cbi25",0
1866,"cbi26",3
1866,"cbi27",0
1866,"cbi28",2
1867,"cbi1",0
1867,"cbi2",1
1867,"cbi3",0
1867,"cbi4",1
1867,"cbi5",3
1867,"cbi6",0
1867,"cbi7",0
1867,"cbi8",0
1867,"cbi9",0
1867,"cbi10",0
1867,"cbi11",0
1867,"cbi12",0
1867,"cbi13",0
1867,"cbi14",0
1867,"cbi15",0
1867,"cbi16",0
1867,"cbi17",1
1867,"cbi18",1
1867,"cbi19",0
1867,"cbi20",0
1867,"cbi21",1
1867,"cbi22",1
1867,"cbi23",1
1867,"cbi24",0
1867,"cbi25",1
1867,"cbi26",0
1867,"cbi27",1
1867,"cbi28",1
1868,"cbi1",3
1868,"cbi2",1
1868,"cbi3",1
1868,"cbi4",0
1868,"cbi5",3
1868,"cbi6",3
1868,"cbi7",3
1868,"cbi8",3
1868,"cbi9",2
1868,"cbi10",1
1868,"cbi11",3
1868,"cbi12",3
1868,"cbi13",3
1868,"cbi14",3
1868,"cbi15",2
1868,"cbi16",0
1868,"cbi17",3
1868,"cbi18",1
1868,"cbi19",3
1868,"cbi20",1
1868,"cbi21",3
1868,"cbi22",3
1868,"cbi23",2
1868,"cbi24",3
1868,"cbi25",3
1868,"cbi26",3
1868,"cbi27",3
1868,"cbi28",3
1869,"cbi1",0
1869,"cbi2",0
1869,"cbi3",0
1869,"cbi4",1
1869,"cbi5",2
1869,"cbi6",0
1869,"cbi7",0
1869,"cbi8",0
1869,"cbi9",2
1869,"cbi10",0
1869,"cbi11",0
1869,"cbi12",0
1869,"cbi13",0
1869,"cbi14",0
1869,"cbi15",0
1869,"cbi16",0
1869,"cbi17",2
1869,"cbi18",0
1869,"cbi19",2
1869,"cbi20",1
1869,"cbi21",1
1869,"cbi22",0
1869,"cbi23",3
1869,"cbi24",0
1869,"cbi25",0
1869,"cbi26",1
1869,"cbi27",1
1869,"cbi28",0
1870,"cbi1",0
1870,"cbi2",0
1870,"cbi3",1
1870,"cbi4",0
1870,"cbi5",1
1870,"cbi6",0
1870,"cbi7",0
1870,"cbi8",0
1870,"cbi9",0
1870,"cbi10",0
1870,"cbi11",0
1870,"cbi12",0
1870,"cbi13",1
1870,"cbi14",0
1870,"cbi15",0
1870,"cbi16",0
1870,"cbi17",0
1870,"cbi18",0
1870,"cbi19",0
1870,"cbi20",1
1870,"cbi21",0
1870,"cbi22",0
1870,"cbi23",0
1870,"cbi24",0
1870,"cbi25",0
1870,"cbi26",0
1870,"cbi27",0
1870,"cbi28",0
1871,"cbi1",1
1871,"cbi2",0
1871,"cbi3",0
1871,"cbi4",0
1871,"cbi5",1
1871,"cbi6",0
1871,"cbi7",0
1871,"cbi8",0
1871,"cbi9",2
1871,"cbi10",0
1871,"cbi11",0
1871,"cbi12",0
1871,"cbi13",0
1871,"cbi14",0
1871,"cbi15",0
1871,"cbi16",0
1871,"cbi17",1
1871,"cbi18",1
1871,"cbi19",1
1871,"cbi20",0
1871,"cbi21",3
1871,"cbi22",1
1871,"cbi23",0
1871,"cbi24",0
1871,"cbi25",0
1871,"cbi26",1
1871,"cbi27",0
1871,"cbi28",1
1872,"cbi1",0
1872,"cbi2",0
1872,"cbi3",0
1872,"cbi4",1
1872,"cbi5",1
1872,"cbi6",0
1872,"cbi7",0
1872,"cbi8",0
1872,"cbi9",0
1872,"cbi10",0
1872,"cbi11",0
1872,"cbi12",0
1872,"cbi13",0
1872,"cbi14",0
1872,"cbi15",0
1872,"cbi16",0
1872,"cbi17",0
1872,"cbi18",0
1872,"cbi19",0
1872,"cbi20",0
1872,"cbi21",0
1872,"cbi22",0
1872,"cbi23",0
1872,"cbi24",0
1872,"cbi25",1
1872,"cbi26",3
1872,"cbi27",0
1872,"cbi28",0
1873,"cbi1",2
1873,"cbi2",0
1873,"cbi3",0
1873,"cbi4",0
1873,"cbi5",1
1873,"cbi6",0
1873,"cbi7",1
1873,"cbi8",0
1873,"cbi9",0
1873,"cbi10",0
1873,"cbi11",0
1873,"cbi12",0
1873,"cbi13",0
1873,"cbi14",0
1873,"cbi15",0
1873,"cbi16",0
1873,"cbi17",0
1873,"cbi18",0
1873,"cbi19",1
1873,"cbi20",0
1873,"cbi21",0
1873,"cbi22",0
1873,"cbi23",1
1873,"cbi24",0
1873,"cbi25",0
1873,"cbi26",1
1873,"cbi27",0
1873,"cbi28",0
1874,"cbi1",1
1874,"cbi2",1
1874,"cbi3",0
1874,"cbi4",1
1874,"cbi5",2
1874,"cbi6",0
1874,"cbi7",3
1874,"cbi8",1
1874,"cbi9",1
1874,"cbi10",0
1874,"cbi11",1
1874,"cbi12",1
1874,"cbi13",1
1874,"cbi14",0
1874,"cbi15",0
1874,"cbi16",1
1874,"cbi17",1
1874,"cbi18",2
1874,"cbi19",2
1874,"cbi20",1
1874,"cbi21",1
1874,"cbi22",1
1874,"cbi23",3
1874,"cbi24",1
1874,"cbi25",0
1874,"cbi26",1
1874,"cbi27",2
1874,"cbi28",1
1875,"cbi1",1
1875,"cbi2",0
1875,"cbi3",0
1875,"cbi4",1
1875,"cbi5",1
1875,"cbi6",0
1875,"cbi7",0
1875,"cbi8",1
1875,"cbi9",1
1875,"cbi10",0
1875,"cbi11",0
1875,"cbi12",0
1875,"cbi13",0
1875,"cbi14",0
1875,"cbi15",0
1875,"cbi16",0
1875,"cbi17",1
1875,"cbi18",0
1875,"cbi19",0
1875,"cbi20",0
1875,"cbi21",1
1875,"cbi22",0
1875,"cbi23",1
1875,"cbi24",0
1875,"cbi25",0
1875,"cbi26",0
1875,"cbi27",0
1875,"cbi28",1
1876,"cbi1",2
1876,"cbi2",2
1876,"cbi3",0
1876,"cbi4",2
1876,"cbi5",1
1876,"cbi6",0
1876,"cbi7",0
1876,"cbi8",1
1876,"cbi9",2
1876,"cbi10",0
1876,"cbi11",0
1876,"cbi12",0
1876,"cbi13",0
1876,"cbi14",1
1876,"cbi15",0
1876,"cbi16",0
1876,"cbi17",1
1876,"cbi18",1
1876,"cbi19",2
1876,"cbi20",3
1876,"cbi21",1
1876,"cbi22",1
1876,"cbi23",0
1876,"cbi24",0
1876,"cbi25",3
1876,"cbi26",3
1876,"cbi27",0
1876,"cbi28",3
1877,"cbi1",2
1877,"cbi2",3
1877,"cbi3",1
1877,"cbi4",1
1877,"cbi5",1
1877,"cbi6",0
1877,"cbi7",1
1877,"cbi8",1
1877,"cbi9",1
1877,"cbi10",0
1877,"cbi11",3
1877,"cbi12",0
1877,"cbi13",0
1877,"cbi14",0
1877,"cbi15",0
1877,"cbi16",1
1877,"cbi17",2
1877,"cbi18",2
1877,"cbi19",1
1877,"cbi20",0
1877,"cbi21",1
1877,"cbi22",0
1877,"cbi23",0
1877,"cbi24",1
1877,"cbi25",1
1877,"cbi26",1
1877,"cbi27",0
1877,"cbi28",2
1878,"cbi1",0
1878,"cbi2",1
1878,"cbi3",0
1878,"cbi4",0
1878,"cbi5",1
1878,"cbi6",0
1878,"cbi7",0
1878,"cbi8",0
1878,"cbi9",1
1878,"cbi10",0
1878,"cbi11",0
1878,"cbi12",0
1878,"cbi13",1
1878,"cbi14",1
1878,"cbi15",0
1878,"cbi16",0
1878,"cbi17",0
1878,"cbi18",0
1878,"cbi19",0
1878,"cbi20",1
1878,"cbi21",0
1878,"cbi22",0
1878,"cbi23",0
1878,"cbi24",0
1878,"cbi25",0
1878,"cbi26",0
1878,"cbi27",0
1878,"cbi28",0
1879,"cbi1",1
1879,"cbi2",2
1879,"cbi3",0
1879,"cbi4",1
1879,"cbi5",1
1879,"cbi6",0
1879,"cbi7",0
1879,"cbi8",0
1879,"cbi9",1
1879,"cbi10",0
1879,"cbi11",1
1879,"cbi12",0
1879,"cbi13",0
1879,"cbi14",0
1879,"cbi15",0
1879,"cbi16",0
1879,"cbi17",0
1879,"cbi18",0
1879,"cbi19",0
1879,"cbi20",1
1879,"cbi21",0
1879,"cbi22",1
1879,"cbi23",1
1879,"cbi24",0
1879,"cbi25",0
1879,"cbi26",0
1879,"cbi27",0
1879,"cbi28",0
1880,"cbi1",2
1880,"cbi2",2
1880,"cbi3",0
1880,"cbi4",1
1880,"cbi5",2
1880,"cbi6",0
1880,"cbi7",0
1880,"cbi8",1
1880,"cbi9",3
1880,"cbi10",0
1880,"cbi11",0
1880,"cbi12",0
1880,"cbi13",2
1880,"cbi14",0
1880,"cbi15",0
1880,"cbi16",2
1880,"cbi17",0
1880,"cbi18",2
1880,"cbi19",3
1880,"cbi20",3
1880,"cbi21",3
1880,"cbi22",2
1880,"cbi23",3
1880,"cbi24",0
1880,"cbi25",0
1880,"cbi26",0
1880,"cbi27",0
1880,"cbi28",0
1881,"cbi1",3
1881,"cbi2",2
1881,"cbi3",0
1881,"cbi4",1
1881,"cbi5",1
1881,"cbi6",1
1881,"cbi7",1
1881,"cbi8",2
1881,"cbi9",3
1881,"cbi10",1
1881,"cbi11",0
1881,"cbi12",0
1881,"cbi13",1
1881,"cbi14",0
1881,"cbi15",0
1881,"cbi16",1
1881,"cbi17",0
1881,"cbi18",1
1881,"cbi19",3
1881,"cbi20",3
1881,"cbi21",3
1881,"cbi22",0
1881,"cbi23",3
1881,"cbi24",1
1881,"cbi25",3
1881,"cbi26",3
1881,"cbi27",1
1881,"cbi28",0
1882,"cbi1",3
1882,"cbi2",0
1882,"cbi3",0
1882,"cbi4",2
1882,"cbi5",3
1882,"cbi6",0
1882,"cbi7",3
1882,"cbi8",0
1882,"cbi9",2
1882,"cbi10",1
1882,"cbi11",3
1882,"cbi12",0
1882,"cbi13",0
1882,"cbi14",1
1882,"cbi15",0
1882,"cbi16",0
1882,"cbi17",0
1882,"cbi18",0
1882,"cbi19",3
1882,"cbi20",1
1882,"cbi21",1
1882,"cbi22",1
1882,"cbi23",2
1882,"cbi24",0
1882,"cbi25",0
1882,"cbi26",1
1882,"cbi27",0
1882,"cbi28",0
1883,"cbi1",0
1883,"cbi2",0
1883,"cbi3",0
1883,"cbi4",3
1883,"cbi5",1
1883,"cbi6",0
1883,"cbi7",0
1883,"cbi8",0
1883,"cbi9",0
1883,"cbi10",0
1883,"cbi11",0
1883,"cbi12",0
1883,"cbi13",0
1883,"cbi14",0
1883,"cbi15",1
1883,"cbi16",2
1883,"cbi17",0
1883,"cbi18",0
1883,"cbi19",0
1883,"cbi20",0
1883,"cbi21",0
1883,"cbi22",1
1883,"cbi23",3
1883,"cbi24",0
1883,"cbi25",0
1883,"cbi26",0
1883,"cbi27",1
1883,"cbi28",0
1884,"cbi1",0
1884,"cbi2",3
1884,"cbi3",0
1884,"cbi4",0
1884,"cbi5",1
1884,"cbi6",0
1884,"cbi7",0
1884,"cbi8",0
1884,"cbi9",1
1884,"cbi10",1
1884,"cbi11",0
1884,"cbi12",0
1884,"cbi13",3
1884,"cbi14",0
1884,"cbi15",0
1884,"cbi16",0
1884,"cbi17",0
1884,"cbi18",1
1884,"cbi19",2
1884,"cbi20",2
1884,"cbi21",0
1884,"cbi22",0
1884,"cbi23",0
1884,"cbi24",0
1884,"cbi25",0
1884,"cbi26",3
1884,"cbi27",0
1884,"cbi28",1
1885,"cbi1",2
1885,"cbi2",1
1885,"cbi3",0
1885,"cbi4",0
1885,"cbi5",3
1885,"cbi6",0
1885,"cbi7",1
1885,"cbi8",1
1885,"cbi9",3
1885,"cbi10",1
1885,"cbi11",0
1885,"cbi12",0
1885,"cbi13",0
1885,"cbi14",0
1885,"cbi15",1
1885,"cbi16",2
1885,"cbi17",1
1885,"cbi18",1
1885,"cbi19",1
1885,"cbi20",0
1885,"cbi21",3
1885,"cbi22",1
1885,"cbi23",2
1885,"cbi24",0
1885,"cbi25",2
1885,"cbi26",2
1885,"cbi27",1
1885,"cbi28",0
1886,"cbi1",3
1886,"cbi2",1
1886,"cbi3",0
1886,"cbi4",0
1886,"cbi5",0
1886,"cbi6",0
1886,"cbi7",3
1886,"cbi8",0
1886,"cbi9",1
1886,"cbi10",0
1886,"cbi11",1
1886,"cbi12",1
1886,"cbi13",0
1886,"cbi14",0
1886,"cbi15",0
1886,"cbi16",3
1886,"cbi17",3
1886,"cbi18",0
1886,"cbi19",3
1886,"cbi20",1
1886,"cbi21",0
1886,"cbi22",0
1886,"cbi23",0
1886,"cbi24",1
1886,"cbi25",0
1886,"cbi26",1
1886,"cbi27",1
1886,"cbi28",1
1887,"cbi1",3
1887,"cbi2",1
1887,"cbi3",0
1887,"cbi4",1
1887,"cbi5",2
1887,"cbi6",0
1887,"cbi7",1
1887,"cbi8",0
1887,"cbi9",3
1887,"cbi10",1
1887,"cbi11",3
1887,"cbi12",1
1887,"cbi13",2
1887,"cbi14",3
1887,"cbi15",0
1887,"cbi16",2
1887,"cbi17",0
1887,"cbi18",0
1887,"cbi19",3
1887,"cbi20",2
1887,"cbi21",3
1887,"cbi22",2
1887,"cbi23",3
1887,"cbi24",0
1887,"cbi25",3
1887,"cbi26",3
1887,"cbi27",0
1887,"cbi28",1
1888,"cbi1",3
1888,"cbi2",3
1888,"cbi3",0
1888,"cbi4",2
1888,"cbi5",3
1888,"cbi6",1
1888,"cbi7",2
1888,"cbi8",0
1888,"cbi9",0
1888,"cbi10",0
1888,"cbi11",2
1888,"cbi12",1
1888,"cbi13",3
1888,"cbi14",0
1888,"cbi15",2
1888,"cbi16",3
1888,"cbi17",3
1888,"cbi18",3
1888,"cbi19",3
1888,"cbi20",1
1888,"cbi21",0
1888,"cbi22",0
1888,"cbi23",3
1888,"cbi24",0
1888,"cbi25",0
1888,"cbi26",1
1888,"cbi27",3
1888,"cbi28",3
1889,"cbi1",0
1889,"cbi2",0
1889,"cbi3",0
1889,"cbi4",0
1889,"cbi5",2
1889,"cbi6",0
1889,"cbi7",0
1889,"cbi8",0
1889,"cbi9",3
1889,"cbi10",0
1889,"cbi11",0
1889,"cbi12",0
1889,"cbi13",0
1889,"cbi14",0
1889,"cbi15",0
1889,"cbi16",0
1889,"cbi17",0
1889,"cbi18",0
1889,"cbi19",0
1889,"cbi20",3
1889,"cbi21",3
1889,"cbi22",3
1889,"cbi23",0
1889,"cbi24",0
1889,"cbi25",0
1889,"cbi26",0
1889,"cbi27",0
1889,"cbi28",0
1890,"cbi1",3
1890,"cbi2",3
1890,"cbi3",0
1890,"cbi4",2
1890,"cbi5",2
1890,"cbi6",0
1890,"cbi7",1
1890,"cbi8",2
1890,"cbi9",3
1890,"cbi10",2
1890,"cbi11",0
1890,"cbi12",0
1890,"cbi13",1
1890,"cbi14",3
1890,"cbi15",0
1890,"cbi16",0
1890,"cbi17",2
1890,"cbi18",1
1890,"cbi19",1
1890,"cbi20",3
1890,"cbi21",3
1890,"cbi22",1
1890,"cbi23",3
1890,"cbi24",0
1890,"cbi25",1
1890,"cbi26",1
1890,"cbi27",0
1890,"cbi28",2
1891,"cbi1",3
1891,"cbi2",2
1891,"cbi3",0
1891,"cbi4",0
1891,"cbi5",2
1891,"cbi6",0
1891,"cbi7",0
1891,"cbi8",0
1891,"cbi9",0
1891,"cbi10",0
1891,"cbi11",0
1891,"cbi12",0
1891,"cbi13",0
1891,"cbi14",0
1891,"cbi15",0
1891,"cbi16",0
1891,"cbi17",0
1891,"cbi18",0
1891,"cbi19",3
1891,"cbi20",0
1891,"cbi21",1
1891,"cbi22",1
1891,"cbi23",0
1891,"cbi24",0
1891,"cbi25",0
1891,"cbi26",0
1891,"cbi27",0
1891,"cbi28",0
1892,"cbi1",0
1892,"cbi2",3
1892,"cbi3",0
1892,"cbi4",0
1892,"cbi5",3
1892,"cbi6",0
1892,"cbi7",0
1892,"cbi8",0
1892,"cbi9",0
1892,"cbi10",0
1892,"cbi11",0
1892,"cbi12",0
1892,"cbi13",0
1892,"cbi14",0
1892,"cbi15",0
1892,"cbi16",0
1892,"cbi17",0
1892,"cbi18",0
1892,"cbi19",1
1892,"cbi20",0
1892,"cbi21",3
1892,"cbi22",0
1892,"cbi23",0
1892,"cbi24",0
1892,"cbi25",0
1892,"cbi26",0
1892,"cbi27",0
1892,"cbi28",0
1893,"cbi1",1
1893,"cbi2",0
1893,"cbi3",3
1893,"cbi4",0
1893,"cbi5",1
1893,"cbi6",0
1893,"cbi7",1
1893,"cbi8",0
1893,"cbi9",3
1893,"cbi10",0
1893,"cbi11",0
1893,"cbi12",0
1893,"cbi13",2
1893,"cbi14",3
1893,"cbi15",1
1893,"cbi16",0
1893,"cbi17",0
1893,"cbi18",0
1893,"cbi19",3
1893,"cbi20",3
1893,"cbi21",3
1893,"cbi22",0
1893,"cbi23",0
1893,"cbi24",0
1893,"cbi25",0
1893,"cbi26",0
1893,"cbi27",3
1893,"cbi28",0
1894,"cbi1",0
1894,"cbi2",2
1894,"cbi3",0
1894,"cbi4",1
1894,"cbi5",2
1894,"cbi6",0
1894,"cbi7",0
1894,"cbi8",0
1894,"cbi9",2
1894,"cbi10",0
1894,"cbi11",0
1894,"cbi12",0
1894,"cbi13",0
1894,"cbi14",1
1894,"cbi15",1
1894,"cbi16",0
1894,"cbi17",0
1894,"cbi18",0
1894,"cbi19",0
1894,"cbi20",0
1894,"cbi21",2
1894,"cbi22",1
1894,"cbi23",2
1894,"cbi24",0
1894,"cbi25",0
1894,"cbi26",1
1894,"cbi27",0
1894,"cbi28",0
1895,"cbi1",1
1895,"cbi2",3
1895,"cbi3",1
1895,"cbi4",3
1895,"cbi5",3
1895,"cbi6",1
1895,"cbi7",1
1895,"cbi8",0
1895,"cbi9",1
1895,"cbi10",0
1895,"cbi11",0
1895,"cbi12",0
1895,"cbi13",3
1895,"cbi14",1
1895,"cbi15",2
1895,"cbi16",3
1895,"cbi17",1
1895,"cbi18",3
1895,"cbi19",3
1895,"cbi20",3
1895,"cbi21",0
1895,"cbi22",1
1895,"cbi23",3
1895,"cbi24",0
1895,"cbi25",3
1895,"cbi26",0
1895,"cbi27",2
1895,"cbi28",3
1896,"cbi1",1
1896,"cbi2",3
1896,"cbi3",0
1896,"cbi4",0
1896,"cbi5",3
1896,"cbi6",0
1896,"cbi7",0
1896,"cbi8",0
1896,"cbi9",0
1896,"cbi10",0
1896,"cbi11",2
1896,"cbi12",0
1896,"cbi13",3
1896,"cbi14",0
1896,"cbi15",0
1896,"cbi16",0
1896,"cbi17",0
1896,"cbi18",1
1896,"cbi19",0
1896,"cbi20",0
1896,"cbi21",0
1896,"cbi22",1
1896,"cbi23",0
1896,"cbi24",0
1896,"cbi25",0
1896,"cbi26",0
1896,"cbi27",0
1896,"cbi28",0
1897,"cbi1",1
1897,"cbi2",0
1897,"cbi3",0
1897,"cbi4",1
1897,"cbi5",1
1897,"cbi6",0
1897,"cbi7",0
1897,"cbi8",0
1897,"cbi9",2
1897,"cbi10",1
1897,"cbi11",2
1897,"cbi12",0
1897,"cbi13",0
1897,"cbi14",1
1897,"cbi15",0
1897,"cbi16",1
1897,"cbi17",0
1897,"cbi18",0
1897,"cbi19",1
1897,"cbi20",2
1897,"cbi21",1
1897,"cbi22",1
1897,"cbi23",3
1897,"cbi24",1
1897,"cbi25",3
1897,"cbi26",0
1897,"cbi27",0
1897,"cbi28",1
1898,"cbi1",0
1898,"cbi2",0
1898,"cbi3",0
1898,"cbi4",1
1898,"cbi5",0
1898,"cbi6",0
1898,"cbi7",0
1898,"cbi8",0
1898,"cbi9",0
1898,"cbi10",0
1898,"cbi11",0
1898,"cbi12",0
1898,"cbi13",0
1898,"cbi14",0
1898,"cbi15",0
1898,"cbi16",0
1898,"cbi17",0
1898,"cbi18",0
1898,"cbi19",0
1898,"cbi20",0
1898,"cbi21",1
1898,"cbi22",0
1898,"cbi23",0
1898,"cbi24",0
1898,"cbi25",0
1898,"cbi26",0
1898,"cbi27",0
1898,"cbi28",1
1899,"cbi1",0
1899,"cbi2",1
1899,"cbi3",1
1899,"cbi4",3
1899,"cbi5",2
1899,"cbi6",1
1899,"cbi7",1
1899,"cbi8",0
1899,"cbi9",1
1899,"cbi10",1
1899,"cbi11",0
1899,"cbi12",0
1899,"cbi13",1
1899,"cbi14",0
1899,"cbi15",0
1899,"cbi16",0
1899,"cbi17",0
1899,"cbi18",1
1899,"cbi19",0
1899,"cbi20",1
1899,"cbi21",1
1899,"cbi22",0
1899,"cbi23",3
1899,"cbi24",0
1899,"cbi25",0
1899,"cbi26",0
1899,"cbi27",1
1899,"cbi28",1
1900,"cbi1",2
1900,"cbi2",0
1900,"cbi3",0
1900,"cbi4",1
1900,"cbi5",2
1900,"cbi6",0
1900,"cbi7",0
1900,"cbi8",0
1900,"cbi9",2
1900,"cbi10",1
1900,"cbi11",0
1900,"cbi12",0
1900,"cbi13",0
1900,"cbi14",1
1900,"cbi15",1
1900,"cbi16",0
1900,"cbi17",2
1900,"cbi18",1
1900,"cbi19",1
1900,"cbi20",2
1900,"cbi21",2
1900,"cbi22",3
1900,"cbi23",2
1900,"cbi24",0
1900,"cbi25",1
1900,"cbi26",1
1900,"cbi27",1
1900,"cbi28",2
1901,"cbi1",3
1901,"cbi2",1
1901,"cbi3",1
1901,"cbi4",3
1901,"cbi5",3
1901,"cbi6",0
1901,"cbi7",2
1901,"cbi8",0
1901,"cbi9",0
1901,"cbi10",0
1901,"cbi11",1
1901,"cbi12",0
1901,"cbi13",0
1901,"cbi14",0
1901,"cbi15",0
1901,"cbi16",1
1901,"cbi17",0
1901,"cbi18",0
1901,"cbi19",2
1901,"cbi20",0
1901,"cbi21",0
1901,"cbi22",0
1901,"cbi23",0
1901,"cbi24",2
1901,"cbi25",1
1901,"cbi26",2
1901,"cbi27",1
1901,"cbi28",2
1902,"cbi1",3
1902,"cbi2",3
1902,"cbi3",0
1902,"cbi4",1
1902,"cbi5",3
1902,"cbi6",0
1902,"cbi7",2
1902,"cbi8",0
1902,"cbi9",3
1902,"cbi10",0
1902,"cbi11",1
1902,"cbi12",1
1902,"cbi13",0
1902,"cbi14",1
1902,"cbi15",0
1902,"cbi16",0
1902,"cbi17",1
1902,"cbi18",1
1902,"cbi19",0
1902,"cbi20",3
1902,"cbi21",2
1902,"cbi22",0
1902,"cbi23",1
1902,"cbi24",0
1902,"cbi25",0
1902,"cbi26",1
1902,"cbi27",0
1902,"cbi28",0
1903,"cbi1",1
1903,"cbi2",1
1903,"cbi3",0
1903,"cbi4",2
1903,"cbi5",3
1903,"cbi6",0
1903,"cbi7",1
1903,"cbi8",0
1903,"cbi9",2
1903,"cbi10",2
1903,"cbi11",1
1903,"cbi12",1
1903,"cbi13",2
1903,"cbi14",1
1903,"cbi15",0
1903,"cbi16",1
1903,"cbi17",0
1903,"cbi18",1
1903,"cbi19",0
1903,"cbi20",3
1903,"cbi21",3
1903,"cbi22",3
1903,"cbi23",2
1903,"cbi24",0
1903,"cbi25",1
1903,"cbi26",1
1903,"cbi27",1
1903,"cbi28",1
1904,"cbi1",0
1904,"cbi2",1
