"id","item","resp","cov_gender","cov_individualism","cov_powerdistance","cov_hdi","cov_year","cov_age","cov_country"
3386,korean_big5_laidback,,Female,18,60,0.925,2021,29,South Korea
3386,korean_big5_thorough,,Female,18,60,0.925,2021,29,South Korea
3386,korean_big5_sociable,,Female,18,60,0.925,2021,29,South Korea
3386,korean_big5_trustworthy,,Female,18,60,0.925,2021,29,South Korea
3386,korean_big5_faults,,Female,18,60,0.925,2021,29,South Korea
3386,korean_big5_imaginative,,Female,18,60,0.925,2021,29,South Korea
3413,korean_big5_sociable,,Female,18,60,0.925,2021,29,South Korea
3413,korean_big5_trustworthy,,Female,18,60,0.925,2021,29,South Korea
3413,korean_big5_conservative,,Female,18,60,0.925,2021,29,South Korea
3413,korean_big5_imaginative,,Female,18,60,0.925,2021,29,South Korea
3413,korean_big5_faults,,Female,18,60,0.925,2021,29,South Korea
3413,korean_big5_laidback,,Female,18,60,0.925,2021,29,South Korea
3413,korean_big5_thorough,,Female,18,60,0.925,2021,29,South Korea
3413,korean_big5_nervous,,Female,18,60,0.925,2021,29,South Korea
3413,korean_big5_lazy,,Female,18,60,0.925,2021,29,South Korea
3419,korean_big5_thorough,3,Male,18,60,0.925,2021,29,South Korea
3419,korean_big5_imaginative,3,Male,18,60,0.925,2021,29,South Korea
3419,korean_big5_trustworthy,3,Male,18,60,0.925,2021,29,South Korea
3419,korean_big5_laidback,1,Male,18,60,0.925,2021,29,South Korea
3419,korean_big5_sociable,1,Male,18,60,0.925,2021,29,South Korea
3419,korean_big5_nervous,3,Male,18,60,0.925,2021,29,South Korea
3419,korean_big5_lazy,6,Male,18,60,0.925,2021,29,South Korea
3419,korean_big5_conservative,6,Male,18,60,0.925,2021,29,South Korea
3419,korean_big5_faults,4,Male,18,60,0.925,2021,29,South Korea
3468,korean_big5_nervous,1,Male,18,60,0.925,2021,29,South Korea
3468,korean_big5_faults,1,Male,18,60,0.925,2021,29,South Korea
3468,korean_big5_sociable,3,Male,18,60,0.925,2021,29,South Korea
3468,korean_big5_conservative,5,Male,18,60,0.925,2021,29,South Korea
3468,korean_big5_lazy,6,Male,18,60,0.925,2021,29,South Korea
3468,korean_big5_laidback,3,Male,18,60,0.925,2021,29,South Korea
3468,korean_big5_trustworthy,3,Male,18,60,0.925,2021,29,South Korea
3468,korean_big5_thorough,5,Male,18,60,0.925,2021,29,South Korea
3468,korean_big5_imaginative,2,Male,18,60,0.925,2021,29,South Korea
3478,korean_big5_trustworthy,6,Male,18,60,0.925,2021,29,South Korea
3478,korean_big5_imaginative,3,Male,18,60,0.925,2021,29,South Korea
3478,korean_big5_laidback,5,Male,18,60,0.925,2021,29,South Korea
3478,korean_big5_sociable,6,Male,18,60,0.925,2021,29,South Korea
3478,korean_big5_thorough,5,Male,18,60,0.925,2021,29,South Korea
3478,korean_big5_conservative,4,Male,18,60,0.925,2021,29,South Korea
3478,korean_big5_nervous,2,Male,18,60,0.925,2021,29,South Korea
3478,korean_big5_lazy,3,Male,18,60,0.925,2021,29,South Korea
3478,korean_big5_faults,3,Male,18,60,0.925,2021,29,South Korea
3482,korean_big5_conservative,3,Female,18,60,0.925,2021,29,South Korea
3482,korean_big5_trustworthy,4,Female,18,60,0.925,2021,29,South Korea
3482,korean_big5_laidback,3,Female,18,60,0.925,2021,29,South Korea
3482,korean_big5_thorough,4,Female,18,60,0.925,2021,29,South Korea
3482,korean_big5_nervous,3,Female,18,60,0.925,2021,29,South Korea
3482,korean_big5_lazy,2,Female,18,60,0.925,2021,29,South Korea
3482,korean_big5_imaginative,3,Female,18,60,0.925,2021,29,South Korea
3482,korean_big5_faults,2,Female,18,60,0.925,2021,29,South Korea
3482,korean_big5_sociable,4,Female,18,60,0.925,2021,29,South Korea
3508,korean_big5_thorough,6,Female,18,60,0.925,2021,29,South Korea
3508,korean_big5_sociable,6,Female,18,60,0.925,2021,29,South Korea
3508,korean_big5_lazy,1,Female,18,60,0.925,2021,29,South Korea
3508,korean_big5_imaginative,3,Female,18,60,0.925,2021,29,South Korea
3508,korean_big5_faults,2,Female,18,60,0.925,2021,29,South Korea
3508,korean_big5_nervous,1,Female,18,60,0.925,2021,29,South Korea
3508,korean_big5_conservative,2,Female,18,60,0.925,2021,29,South Korea
3508,korean_big5_trustworthy,6,Female,18,60,0.925,2021,29,South Korea
3508,korean_big5_laidback,5,Female,18,60,0.925,2021,29,South Korea
3511,korean_big5_sociable,6,Male,18,60,0.925,2021,29,South Korea
3511,korean_big5_trustworthy,6,Male,18,60,0.925,2021,29,South Korea
3511,korean_big5_imaginative,6,Male,18,60,0.925,2021,29,South Korea
3511,korean_big5_conservative,2,Male,18,60,0.925,2021,29,South Korea
3511,korean_big5_lazy,1,Male,18,60,0.925,2021,29,South Korea
3511,korean_big5_nervous,1,Male,18,60,0.925,2021,29,South Korea
3511,korean_big5_thorough,7,Male,18,60,0.925,2021,29,South Korea
3511,korean_big5_laidback,5,Male,18,60,0.925,2021,29,South Korea
3511,korean_big5_faults,1,Male,18,60,0.925,2021,29,South Korea
3520,korean_big5_lazy,2,Male,18,60,0.925,2021,29,South Korea
3520,korean_big5_imaginative,4,Male,18,60,0.925,2021,29,South Korea
3520,korean_big5_trustworthy,5,Male,18,60,0.925,2021,29,South Korea
3520,korean_big5_faults,1,Male,18,60,0.925,2021,29,South Korea
3520,korean_big5_sociable,3,Male,18,60,0.925,2021,29,South Korea
3520,korean_big5_laidback,5,Male,18,60,0.925,2021,29,South Korea
3520,korean_big5_nervous,2,Male,18,60,0.925,2021,29,South Korea
3520,korean_big5_thorough,6,Male,18,60,0.925,2021,29,South Korea
3520,korean_big5_conservative,3,Male,18,60,0.925,2021,29,South Korea
3528,korean_big5_faults,3,Female,18,60,0.925,2021,29,South Korea
3528,korean_big5_conservative,5,Female,18,60,0.925,2021,29,South Korea
3528,korean_big5_laidback,3,Female,18,60,0.925,2021,29,South Korea
3528,korean_big5_imaginative,5,Female,18,60,0.925,2021,29,South Korea
3528,korean_big5_nervous,3,Female,18,60,0.925,2021,29,South Korea
3528,korean_big5_thorough,6,Female,18,60,0.925,2021,29,South Korea
3528,korean_big5_lazy,2,Female,18,60,0.925,2021,29,South Korea
3528,korean_big5_sociable,7,Female,18,60,0.925,2021,29,South Korea
3528,korean_big5_trustworthy,6,Female,18,60,0.925,2021,29,South Korea
3542,korean_big5_thorough,6,Male,18,60,0.925,2021,29,South Korea
3542,korean_big5_nervous,4,Male,18,60,0.925,2021,29,South Korea
3542,korean_big5_imaginative,4,Male,18,60,0.925,2021,29,South Korea
3542,korean_big5_laidback,4,Male,18,60,0.925,2021,29,South Korea
3542,korean_big5_faults,5,Male,18,60,0.925,2021,29,South Korea
3542,korean_big5_sociable,5,Male,18,60,0.925,2021,29,South Korea
3542,korean_big5_lazy,1,Male,18,60,0.925,2021,29,South Korea
3542,korean_big5_conservative,4,Male,18,60,0.925,2021,29,South Korea
3542,korean_big5_trustworthy,3,Male,18,60,0.925,2021,29,South Korea
3558,korean_big5_conservative,1,Female,18,60,0.925,2021,29,South Korea
3558,korean_big5_sociable,6,Female,18,60,0.925,2021,29,South Korea
3558,korean_big5_laidback,3,Female,18,60,0.925,2021,29,South Korea
3558,korean_big5_faults,3,Female,18,60,0.925,2021,29,South Korea
3558,korean_big5_nervous,4,Female,18,60,0.925,2021,29,South Korea
3558,korean_big5_trustworthy,6,Female,18,60,0.925,2021,29,South Korea
3558,korean_big5_thorough,6,Female,18,60,0.925,2021,29,South Korea
3558,korean_big5_lazy,3,Female,18,60,0.925,2021,29,South Korea
3558,korean_big5_imaginative,5,Female,18,60,0.925,2021,29,South Korea
3572,korean_big5_sociable,5,Female,18,60,0.925,2021,29,South Korea
3572,korean_big5_nervous,3,Female,18,60,0.925,2021,29,South Korea
3572,korean_big5_laidback,4,Female,18,60,0.925,2021,29,South Korea
3572,korean_big5_conservative,5,Female,18,60,0.925,2021,29,South Korea
3572,korean_big5_imaginative,2,Female,18,60,0.925,2021,29,South Korea
3572,korean_big5_trustworthy,3,Female,18,60,0.925,2021,29,South Korea
3572,korean_big5_lazy,3,Female,18,60,0.925,2021,29,South Korea
3572,korean_big5_thorough,6,Female,18,60,0.925,2021,29,South Korea
3572,korean_big5_faults,4,Female,18,60,0.925,2021,29,South Korea
3604,korean_big5_thorough,6,Female,18,60,0.925,2021,29,South Korea
3604,korean_big5_imaginative,6,Female,18,60,0.925,2021,29,South Korea
3604,korean_big5_lazy,3,Female,18,60,0.925,2021,29,South Korea
3604,korean_big5_laidback,6,Female,18,60,0.925,2021,29,South Korea
3604,korean_big5_faults,2,Female,18,60,0.925,2021,29,South Korea
3604,korean_big5_trustworthy,5,Female,18,60,0.925,2021,29,South Korea
3604,korean_big5_sociable,5,Female,18,60,0.925,2021,29,South Korea
3604,korean_big5_conservative,6,Female,18,60,0.925,2021,29,South Korea
3604,korean_big5_nervous,2,Female,18,60,0.925,2021,29,South Korea
3619,korean_big5_nervous,3,Female,18,60,0.925,2021,29,South Korea
3619,korean_big5_faults,3,Female,18,60,0.925,2021,29,South Korea
3619,korean_big5_thorough,2,Female,18,60,0.925,2021,29,South Korea
3619,korean_big5_imaginative,4,Female,18,60,0.925,2021,29,South Korea
3619,korean_big5_trustworthy,4,Female,18,60,0.925,2021,29,South Korea
3619,korean_big5_lazy,5,Female,18,60,0.925,2021,29,South Korea
3619,korean_big5_conservative,5,Female,18,60,0.925,2021,29,South Korea
3619,korean_big5_laidback,6,Female,18,60,0.925,2021,29,South Korea
3619,korean_big5_sociable,4,Female,18,60,0.925,2021,29,South Korea
3632,korean_big5_conservative,3,Male,18,60,0.925,2021,29,South Korea
3632,korean_big5_trustworthy,3,Male,18,60,0.925,2021,29,South Korea
3632,korean_big5_faults,5,Male,18,60,0.925,2021,29,South Korea
3632,korean_big5_nervous,4,Male,18,60,0.925,2021,29,South Korea
3632,korean_big5_laidback,4,Male,18,60,0.925,2021,29,South Korea
3632,korean_big5_lazy,3,Male,18,60,0.925,2021,29,South Korea
3632,korean_big5_sociable,4,Male,18,60,0.925,2021,29,South Korea
3632,korean_big5_imaginative,4,Male,18,60,0.925,2021,29,South Korea
3632,korean_big5_thorough,4,Male,18,60,0.925,2021,29,South Korea
3655,korean_big5_trustworthy,5,Female,18,60,0.925,2021,29,South Korea
3655,korean_big5_lazy,3,Female,18,60,0.925,2021,29,South Korea
3655,korean_big5_sociable,3,Female,18,60,0.925,2021,29,South Korea
3655,korean_big5_conservative,5,Female,18,60,0.925,2021,29,South Korea
3655,korean_big5_nervous,2,Female,18,60,0.925,2021,29,South Korea
3655,korean_big5_laidback,4,Female,18,60,0.925,2021,29,South Korea
3655,korean_big5_faults,3,Female,18,60,0.925,2021,29,South Korea
3655,korean_big5_imaginative,3,Female,18,60,0.925,2021,29,South Korea
3655,korean_big5_thorough,6,Female,18,60,0.925,2021,29,South Korea
3660,korean_big5_conservative,6,Female,18,60,0.925,2021,29,South Korea
3660,korean_big5_laidback,1,Female,18,60,0.925,2021,29,South Korea
3660,korean_big5_nervous,2,Female,18,60,0.925,2021,29,South Korea
3660,korean_big5_imaginative,1,Female,18,60,0.925,2021,29,South Korea
3660,korean_big5_sociable,1,Female,18,60,0.925,2021,29,South Korea
3660,korean_big5_faults,3,Female,18,60,0.925,2021,29,South Korea
3660,korean_big5_trustworthy,2,Female,18,60,0.925,2021,29,South Korea
3660,korean_big5_thorough,2,Female,18,60,0.925,2021,29,South Korea
3660,korean_big5_lazy,6,Female,18,60,0.925,2021,29,South Korea
3409,korean_big5_laidback,,Female,18,60,0.925,2021,30,South Korea
3409,korean_big5_lazy,,Female,18,60,0.925,2021,30,South Korea
3409,korean_big5_conservative,,Female,18,60,0.925,2021,30,South Korea
3409,korean_big5_nervous,,Female,18,60,0.925,2021,30,South Korea
3409,korean_big5_thorough,,Female,18,60,0.925,2021,30,South Korea
3409,korean_big5_faults,,Female,18,60,0.925,2021,30,South Korea
3409,korean_big5_imaginative,,Female,18,60,0.925,2021,30,South Korea
3409,korean_big5_trustworthy,,Female,18,60,0.925,2021,30,South Korea
3409,korean_big5_sociable,,Female,18,60,0.925,2021,30,South Korea
3420,korean_big5_thorough,3,Male,18,60,0.925,2021,30,South Korea
3420,korean_big5_conservative,4,Male,18,60,0.925,2021,30,South Korea
3420,korean_big5_faults,4,Male,18,60,0.925,2021,30,South Korea
3420,korean_big5_nervous,4,Male,18,60,0.925,2021,30,South Korea
3420,korean_big5_imaginative,4,Male,18,60,0.925,2021,30,South Korea
3420,korean_big5_trustworthy,4,Male,18,60,0.925,2021,30,South Korea
3420,korean_big5_laidback,4,Male,18,60,0.925,2021,30,South Korea
3420,korean_big5_sociable,4,Male,18,60,0.925,2021,30,South Korea
3420,korean_big5_lazy,4,Male,18,60,0.925,2021,30,South Korea
3437,korean_big5_imaginative,7,Male,18,60,0.925,2021,30,South Korea
3437,korean_big5_lazy,7,Male,18,60,0.925,2021,30,South Korea
3437,korean_big5_thorough,7,Male,18,60,0.925,2021,30,South Korea
3437,korean_big5_faults,7,Male,18,60,0.925,2021,30,South Korea
3437,korean_big5_nervous,7,Male,18,60,0.925,2021,30,South Korea
3437,korean_big5_laidback,7,Male,18,60,0.925,2021,30,South Korea
3437,korean_big5_sociable,7,Male,18,60,0.925,2021,30,South Korea
3437,korean_big5_conservative,7,Male,18,60,0.925,2021,30,South Korea
3437,korean_big5_trustworthy,7,Male,18,60,0.925,2021,30,South Korea
3457,korean_big5_laidback,5,Male,18,60,0.925,2021,30,South Korea
3457,korean_big5_imaginative,7,Male,18,60,0.925,2021,30,South Korea
3457,korean_big5_sociable,7,Male,18,60,0.925,2021,30,South Korea
3457,korean_big5_conservative,5,Male,18,60,0.925,2021,30,South Korea
3457,korean_big5_thorough,7,Male,18,60,0.925,2021,30,South Korea
3457,korean_big5_lazy,3,Male,18,60,0.925,2021,30,South Korea
3457,korean_big5_faults,5,Male,18,60,0.925,2021,30,South Korea
3457,korean_big5_nervous,4,Male,18,60,0.925,2021,30,South Korea
3457,korean_big5_trustworthy,7,Male,18,60,0.925,2021,30,South Korea
3474,korean_big5_laidback,6,Female,18,60,0.925,2021,30,South Korea
3474,korean_big5_conservative,2,Female,18,60,0.925,2021,30,South Korea
3474,korean_big5_trustworthy,1,Female,18,60,0.925,2021,30,South Korea
3474,korean_big5_lazy,7,Female,18,60,0.925,2021,30,South Korea
3474,korean_big5_nervous,7,Female,18,60,0.925,2021,30,South Korea
3474,korean_big5_thorough,2,Female,18,60,0.925,2021,30,South Korea
3474,korean_big5_sociable,2,Female,18,60,0.925,2021,30,South Korea
3474,korean_big5_faults,2,Female,18,60,0.925,2021,30,South Korea
3474,korean_big5_imaginative,2,Female,18,60,0.925,2021,30,South Korea
3513,korean_big5_thorough,6,Female,18,60,0.925,2021,30,South Korea
3513,korean_big5_lazy,4,Female,18,60,0.925,2021,30,South Korea
3513,korean_big5_nervous,5,Female,18,60,0.925,2021,30,South Korea
3513,korean_big5_sociable,7,Female,18,60,0.925,2021,30,South Korea
3513,korean_big5_laidback,5,Female,18,60,0.925,2021,30,South Korea
3513,korean_big5_faults,4,Female,18,60,0.925,2021,30,South Korea
3513,korean_big5_conservative,5,Female,18,60,0.925,2021,30,South Korea
3513,korean_big5_trustworthy,6,Female,18,60,0.925,2021,30,South Korea
3513,korean_big5_imaginative,6,Female,18,60,0.925,2021,30,South Korea
3588,korean_big5_trustworthy,7,Female,18,60,0.925,2021,30,South Korea
3588,korean_big5_imaginative,4,Female,18,60,0.925,2021,30,South Korea
3588,korean_big5_nervous,2,Female,18,60,0.925,2021,30,South Korea
3588,korean_big5_laidback,4,Female,18,60,0.925,2021,30,South Korea
3588,korean_big5_thorough,7,Female,18,60,0.925,2021,30,South Korea
3588,korean_big5_conservative,5,Female,18,60,0.925,2021,30,South Korea
3588,korean_big5_sociable,7,Female,18,60,0.925,2021,30,South Korea
3588,korean_big5_faults,1,Female,18,60,0.925,2021,30,South Korea
3588,korean_big5_lazy,2,Female,18,60,0.925,2021,30,South Korea
3589,korean_big5_laidback,5,Male,18,60,0.925,2021,30,South Korea
3589,korean_big5_imaginative,4,Male,18,60,0.925,2021,30,South Korea
3589,korean_big5_lazy,1,Male,18,60,0.925,2021,30,South Korea
3589,korean_big5_trustworthy,5,Male,18,60,0.925,2021,30,South Korea
3589,korean_big5_sociable,4,Male,18,60,0.925,2021,30,South Korea
3589,korean_big5_faults,1,Male,18,60,0.925,2021,30,South Korea
3589,korean_big5_conservative,3,Male,18,60,0.925,2021,30,South Korea
3589,korean_big5_thorough,7,Male,18,60,0.925,2021,30,South Korea
3589,korean_big5_nervous,2,Male,18,60,0.925,2021,30,South Korea
3593,korean_big5_lazy,3,Female,18,60,0.925,2021,30,South Korea
3593,korean_big5_thorough,4,Female,18,60,0.925,2021,30,South Korea
3593,korean_big5_trustworthy,2,Female,18,60,0.925,2021,30,South Korea
3593,korean_big5_imaginative,5,Female,18,60,0.925,2021,30,South Korea
3593,korean_big5_conservative,3,Female,18,60,0.925,2021,30,South Korea
3593,korean_big5_sociable,2,Female,18,60,0.925,2021,30,South Korea
3593,korean_big5_nervous,4,Female,18,60,0.925,2021,30,South Korea
3593,korean_big5_faults,4,Female,18,60,0.925,2021,30,South Korea
3593,korean_big5_laidback,2,Female,18,60,0.925,2021,30,South Korea
3594,korean_big5_imaginative,4,Female,18,60,0.925,2021,30,South Korea
3594,korean_big5_trustworthy,6,Female,18,60,0.925,2021,30,South Korea
3594,korean_big5_lazy,5,Female,18,60,0.925,2021,30,South Korea
3594,korean_big5_nervous,1,Female,18,60,0.925,2021,30,South Korea
3594,korean_big5_laidback,5,Female,18,60,0.925,2021,30,South Korea
3594,korean_big5_faults,1,Female,18,60,0.925,2021,30,South Korea
3594,korean_big5_conservative,4,Female,18,60,0.925,2021,30,South Korea
3594,korean_big5_thorough,7,Female,18,60,0.925,2021,30,South Korea
3594,korean_big5_sociable,5,Female,18,60,0.925,2021,30,South Korea
3609,korean_big5_sociable,4,Male,18,60,0.925,2021,30,South Korea
3609,korean_big5_thorough,6,Male,18,60,0.925,2021,30,South Korea
3609,korean_big5_nervous,4,Male,18,60,0.925,2021,30,South Korea
3609,korean_big5_conservative,2,Male,18,60,0.925,2021,30,South Korea
3609,korean_big5_lazy,1,Male,18,60,0.925,2021,30,South Korea
3609,korean_big5_laidback,4,Male,18,60,0.925,2021,30,South Korea
3609,korean_big5_faults,1,Male,18,60,0.925,2021,30,South Korea
3609,korean_big5_trustworthy,6,Male,18,60,0.925,2021,30,South Korea
3609,korean_big5_imaginative,3,Male,18,60,0.925,2021,30,South Korea
3617,korean_big5_trustworthy,7,Male,18,60,0.925,2021,30,South Korea
3617,korean_big5_conservative,1,Male,18,60,0.925,2021,30,South Korea
3617,korean_big5_laidback,5,Male,18,60,0.925,2021,30,South Korea
3617,korean_big5_faults,2,Male,18,60,0.925,2021,30,South Korea
3617,korean_big5_thorough,6,Male,18,60,0.925,2021,30,South Korea
3617,korean_big5_imaginative,5,Male,18,60,0.925,2021,30,South Korea
3617,korean_big5_sociable,7,Male,18,60,0.925,2021,30,South Korea
3617,korean_big5_nervous,3,Male,18,60,0.925,2021,30,South Korea
3617,korean_big5_lazy,2,Male,18,60,0.925,2021,30,South Korea
3618,korean_big5_lazy,3,Female,18,60,0.925,2021,30,South Korea
3618,korean_big5_imaginative,1,Female,18,60,0.925,2021,30,South Korea
3618,korean_big5_laidback,4,Female,18,60,0.925,2021,30,South Korea
3618,korean_big5_trustworthy,1,Female,18,60,0.925,2021,30,South Korea
3618,korean_big5_sociable,5,Female,18,60,0.925,2021,30,South Korea
3618,korean_big5_nervous,2,Female,18,60,0.925,2021,30,South Korea
3618,korean_big5_conservative,5,Female,18,60,0.925,2021,30,South Korea
3618,korean_big5_thorough,3,Female,18,60,0.925,2021,30,South Korea
3618,korean_big5_faults,4,Female,18,60,0.925,2021,30,South Korea
3643,korean_big5_thorough,7,Female,18,60,0.925,2021,30,South Korea
3643,korean_big5_lazy,3,Female,18,60,0.925,2021,30,South Korea
3643,korean_big5_trustworthy,7,Female,18,60,0.925,2021,30,South Korea
3643,korean_big5_conservative,1,Female,18,60,0.925,2021,30,South Korea
3643,korean_big5_sociable,7,Female,18,60,0.925,2021,30,South Korea
3643,korean_big5_laidback,5,Female,18,60,0.925,2021,30,South Korea
3643,korean_big5_nervous,1,Female,18,60,0.925,2021,30,South Korea
3643,korean_big5_faults,7,Female,18,60,0.925,2021,30,South Korea
3643,korean_big5_imaginative,2,Female,18,60,0.925,2021,30,South Korea
3670,korean_big5_lazy,5,Female,18,60,0.925,2021,30,South Korea
3670,korean_big5_laidback,5,Female,18,60,0.925,2021,30,South Korea
3670,korean_big5_conservative,2,Female,18,60,0.925,2021,30,South Korea
3670,korean_big5_sociable,5,Female,18,60,0.925,2021,30,South Korea
3670,korean_big5_thorough,7,Female,18,60,0.925,2021,30,South Korea
3670,korean_big5_nervous,1,Female,18,60,0.925,2021,30,South Korea
3670,korean_big5_trustworthy,7,Female,18,60,0.925,2021,30,South Korea
3670,korean_big5_faults,2,Female,18,60,0.925,2021,30,South Korea
3670,korean_big5_imaginative,2,Female,18,60,0.925,2021,30,South Korea
3673,korean_big5_nervous,4,Male,18,60,0.925,2021,30,South Korea
3673,korean_big5_conservative,4,Male,18,60,0.925,2021,30,South Korea
3673,korean_big5_faults,6,Male,18,60,0.925,2021,30,South Korea
3673,korean_big5_sociable,4,Male,18,60,0.925,2021,30,South Korea
3673,korean_big5_imaginative,4,Male,18,60,0.925,2021,30,South Korea
3673,korean_big5_laidback,4,Male,18,60,0.925,2021,30,South Korea
3673,korean_big5_trustworthy,5,Male,18,60,0.925,2021,30,South Korea
3673,korean_big5_lazy,6,Male,18,60,0.925,2021,30,South Korea
3673,korean_big5_thorough,5,Male,18,60,0.925,2021,30,South Korea
3389,korean_big5_lazy,,Female,18,60,0.925,2021,31,South Korea
3389,korean_big5_conservative,,Female,18,60,0.925,2021,31,South Korea
3389,korean_big5_sociable,,Female,18,60,0.925,2021,31,South Korea
3389,korean_big5_thorough,,Female,18,60,0.925,2021,31,South Korea
3389,korean_big5_faults,,Female,18,60,0.925,2021,31,South Korea
3389,korean_big5_imaginative,,Female,18,60,0.925,2021,31,South Korea
3389,korean_big5_trustworthy,,Female,18,60,0.925,2021,31,South Korea
3389,korean_big5_laidback,,Female,18,60,0.925,2021,31,South Korea
3389,korean_big5_nervous,,Female,18,60,0.925,2021,31,South Korea
3410,korean_big5_nervous,,Male,18,60,0.925,2021,31,South Korea
3410,korean_big5_sociable,,Male,18,60,0.925,2021,31,South Korea
3410,korean_big5_lazy,,Male,18,60,0.925,2021,31,South Korea
3410,korean_big5_imaginative,,Male,18,60,0.925,2021,31,South Korea
3410,korean_big5_thorough,,Male,18,60,0.925,2021,31,South Korea
3410,korean_big5_trustworthy,,Male,18,60,0.925,2021,31,South Korea
3410,korean_big5_faults,,Male,18,60,0.925,2021,31,South Korea
3410,korean_big5_conservative,,Male,18,60,0.925,2021,31,South Korea
3410,korean_big5_laidback,,Male,18,60,0.925,2021,31,South Korea
3484,korean_big5_trustworthy,7,Female,18,60,0.925,2021,31,South Korea
3484,korean_big5_imaginative,4,Female,18,60,0.925,2021,31,South Korea
3484,korean_big5_lazy,2,Female,18,60,0.925,2021,31,South Korea
3484,korean_big5_laidback,4,Female,18,60,0.925,2021,31,South Korea
3484,korean_big5_nervous,2,Female,18,60,0.925,2021,31,South Korea
3484,korean_big5_sociable,5,Female,18,60,0.925,2021,31,South Korea
3484,korean_big5_conservative,5,Female,18,60,0.925,2021,31,South Korea
3484,korean_big5_thorough,7,Female,18,60,0.925,2021,31,South Korea
3484,korean_big5_faults,2,Female,18,60,0.925,2021,31,South Korea
3534,korean_big5_sociable,4,Female,18,60,0.925,2021,31,South Korea
3534,korean_big5_faults,3,Female,18,60,0.925,2021,31,South Korea
3534,korean_big5_lazy,6,Female,18,60,0.925,2021,31,South Korea
3534,korean_big5_trustworthy,3,Female,18,60,0.925,2021,31,South Korea
3534,korean_big5_conservative,4,Female,18,60,0.925,2021,31,South Korea
3534,korean_big5_laidback,4,Female,18,60,0.925,2021,31,South Korea
3534,korean_big5_nervous,4,Female,18,60,0.925,2021,31,South Korea
3534,korean_big5_imaginative,2,Female,18,60,0.925,2021,31,South Korea
3534,korean_big5_thorough,4,Female,18,60,0.925,2021,31,South Korea
3559,korean_big5_conservative,3,Female,18,60,0.925,2021,31,South Korea
3559,korean_big5_laidback,7,Female,18,60,0.925,2021,31,South Korea
3559,korean_big5_lazy,2,Female,18,60,0.925,2021,31,South Korea
3559,korean_big5_nervous,1,Female,18,60,0.925,2021,31,South Korea
3559,korean_big5_imaginative,4,Female,18,60,0.925,2021,31,South Korea
3559,korean_big5_trustworthy,7,Female,18,60,0.925,2021,31,South Korea
3559,korean_big5_sociable,6,Female,18,60,0.925,2021,31,South Korea
3559,korean_big5_thorough,5,Female,18,60,0.925,2021,31,South Korea
3559,korean_big5_faults,2,Female,18,60,0.925,2021,31,South Korea
3561,korean_big5_conservative,5,Female,18,60,0.925,2021,31,South Korea
3561,korean_big5_trustworthy,7,Female,18,60,0.925,2021,31,South Korea
3561,korean_big5_faults,4,Female,18,60,0.925,2021,31,South Korea
3561,korean_big5_thorough,5,Female,18,60,0.925,2021,31,South Korea
3561,korean_big5_imaginative,6,Female,18,60,0.925,2021,31,South Korea
3561,korean_big5_laidback,6,Female,18,60,0.925,2021,31,South Korea
3561,korean_big5_sociable,3,Female,18,60,0.925,2021,31,South Korea
3561,korean_big5_lazy,5,Female,18,60,0.925,2021,31,South Korea
3561,korean_big5_nervous,2,Female,18,60,0.925,2021,31,South Korea
3612,korean_big5_faults,2,Female,18,60,0.925,2021,31,South Korea
3612,korean_big5_imaginative,5,Female,18,60,0.925,2021,31,South Korea
3612,korean_big5_nervous,2,Female,18,60,0.925,2021,31,South Korea
3612,korean_big5_thorough,5,Female,18,60,0.925,2021,31,South Korea
3612,korean_big5_trustworthy,4,Female,18,60,0.925,2021,31,South Korea
3612,korean_big5_laidback,4,Female,18,60,0.925,2021,31,South Korea
3612,korean_big5_sociable,5,Female,18,60,0.925,2021,31,South Korea
3612,korean_big5_lazy,3,Female,18,60,0.925,2021,31,South Korea
3612,korean_big5_conservative,5,Female,18,60,0.925,2021,31,South Korea
3637,korean_big5_sociable,5,Female,18,60,0.925,2021,31,South Korea
3637,korean_big5_thorough,5,Female,18,60,0.925,2021,31,South Korea
3637,korean_big5_faults,7,Female,18,60,0.925,2021,31,South Korea
3637,korean_big5_nervous,6,Female,18,60,0.925,2021,31,South Korea
3637,korean_big5_lazy,5,Female,18,60,0.925,2021,31,South Korea
3637,korean_big5_trustworthy,3,Female,18,60,0.925,2021,31,South Korea
3637,korean_big5_conservative,5,Female,18,60,0.925,2021,31,South Korea
3637,korean_big5_laidback,2,Female,18,60,0.925,2021,31,South Korea
3637,korean_big5_imaginative,4,Female,18,60,0.925,2021,31,South Korea
3642,korean_big5_sociable,5,Female,18,60,0.925,2021,31,South Korea
3642,korean_big5_laidback,4,Female,18,60,0.925,2021,31,South Korea
3642,korean_big5_trustworthy,4,Female,18,60,0.925,2021,31,South Korea
3642,korean_big5_lazy,5,Female,18,60,0.925,2021,31,South Korea
3642,korean_big5_faults,3,Female,18,60,0.925,2021,31,South Korea
3642,korean_big5_conservative,5,Female,18,60,0.925,2021,31,South Korea
3642,korean_big5_nervous,4,Female,18,60,0.925,2021,31,South Korea
3642,korean_big5_thorough,5,Female,18,60,0.925,2021,31,South Korea
3642,korean_big5_imaginative,5,Female,18,60,0.925,2021,31,South Korea
3658,korean_big5_laidback,6,Female,18,60,0.925,2021,31,South Korea
3658,korean_big5_conservative,3,Female,18,60,0.925,2021,31,South Korea
