"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","oththinkinf","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, other people will think I am ...",NA,NA,3
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","oththinkinf","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, other people will think I am ...",NA,NA,4
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","oththinkinf","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, other people will think I am ...",NA,"definitely infected",5
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othupset","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, to other people, this will be ...",NA,"very relaxing",1
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othupset","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, to other people, this will be ...",NA,NA,2
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othupset","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, to other people, this will be ...",NA,NA,3
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othupset","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, to other people, this will be ...",NA,NA,4
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othupset","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, to other people, this will be ...",NA,NA,5
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othupset","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, to other people, this will be ...",NA,NA,6
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othupset","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, to other people, this will be ...",NA,"very upsetting",7
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","outsideinf","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others when I am outside, I will...",NA,"not get infected",1
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","outsideinf","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others when I am outside, I will...",NA,NA,2
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","outsideinf","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others when I am outside, I will...",NA,NA,3
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","outsideinf","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others when I am outside, I will...",NA,NA,4
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","outsideinf","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others when I am outside, I will...",NA,NA,5
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","outsideinf","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others when I am outside, I will...",NA,NA,6
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","outsideinf","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others when I am outside, I will...",NA,"get infected",7
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","profrspns","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, I will be ...",NA,"neglecting my work responsibility",1
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","profrspns","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, I will be ...",NA,NA,2
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","profrspns","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, I will be ...",NA,NA,3
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","profrspns","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, I will be ...",NA,NA,4
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","profrspns","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, I will be ...",NA,NA,5
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","profrspns","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, I will be ...",NA,NA,6
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","profrspns","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, I will be ...",NA,"fulfilling my work responsibility",7
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","reasbi","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,"very reasonable",1
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","reasbi","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,NA,2
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","reasbi","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,NA,3
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","reasbi","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,NA,4
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","reasbi","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,NA,5
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","reasbi","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,NA,6
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","reasbi","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,"very unreasonable",7
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","reasbifl","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,"very unreasonable",1
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","reasbifl","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,NA,2
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","reasbifl","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,NA,3
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","reasbifl","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,NA,4
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","reasbifl","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,NA,5
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","reasbifl","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,NA,6
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","reasbifl","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,"very reasonable",7
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","reasuni","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,"very reasonable",1
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","reasuni","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,NA,2
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","reasuni","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,NA,3
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","reasuni","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,NA,4
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","reasuni","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,"very unreasonable",5
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","reasunifl","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,"very unreasonable",1
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","reasunifl","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,NA,2
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","reasunifl","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,NA,3
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","reasunifl","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,NA,4
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","reasunifl","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,"very reasonable",5
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","soceasy","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, socializing becomes ...",NA,"much harder",1
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","soceasy","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, socializing becomes ...",NA,NA,2
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","soceasy","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, socializing becomes ...",NA,NA,3
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","soceasy","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, socializing becomes ...",NA,NA,4
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","soceasy","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, socializing becomes ...",NA,NA,5
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","soceasy","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, socializing becomes ...",NA,NA,6
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","soceasy","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, socializing becomes ...",NA,"much easier",7
