_key,source,title,url,doi,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files,license,refined_flag,refined_reason
10.7910/dvn/dejqm4,dataverse,MEQ30 and Personality traits and demographics Freediving follow-up survey raw data,https://doi.org/10.7910/DVN/DEJQM4,10.7910/dvn/dejqm4,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Timestamp', 'Каковы ваши отношения с фридайвингом после курса 1 волны? ', 'Случалось ли на 1 волне почувствовать ощущение внутренней тишины под водой, забыв и про время, и про всё, что вокруг?', 'Помимо статики, перед *каждым* ли нырком в упражнениях н",,,,,FFR_pool_5_shortestSurvey_Rus.xlsx,0.0,cc0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
https://osf.io/ycsnk/,osf,DT/FFM/HEXACO meta-analysis,https://osf.io/ycsnk/,,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'Description' as fallback — verify this is the person identifier. | Could not confidently identify item columns. | Columns present: ['Description', 'Unnamed: 1', 'Mach', 'Narc', 'Psych', '5O', '5C', '5E', '5A', '5N', '6H', '6E', '6X', '6A', '6",,,,,Matrices.xlsx,1.0,unknown,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
https://osf.io/xptcj/,osf,Using Item-level Analyses to Better Understand the Consequences of Partialing Procedures: An Example Using the Dark Triad,https://osf.io/xptcj/,,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Non-Residualized Scales', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8', 'Unnamed: 9', 'Unnamed: 10', 'Residual Scales', 'Unnamed: 12', 'Unnamed: 13', 'Unnamed: 14', 'Unnamed: 15', 'Unnam",,,,,IPIP-Item Correlations-Full Sample.xlsx,2.0,unknown,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.6084/m9.figshare.7582019.v1,figshare,"Dataset for the paper Incomplete Information Choices, Cognitive Ability and Personality",https://figshare.com/articles/dataset/Dataset_for_the_paper_Incomplete_Information_Choices_Cognitive_Ability_and_Personality/7582019,10.6084/m9.figshare.7582019.v1,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Data', 'Um bastão e uma bola custam $1,10. O bastão custa um real a mais do que a bola. Quanto custa a bola?', 'Se são necessárias 5 máquinas por 5 minutos para se fazer 5 aparelhos, quanto tempo 100 máquinas fariam 100 aparelhos?', 'Num lago há uma ár",,,,,"Dataset for the paper Incomplete Information Choices, Cognitive Ability and Personality.xlsx",0.0,cc-by,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.7910/dvn/vmj6nv,dataverse,"Behavioral data for ""A functional connectome phenotyping dataset including cognitive state and personality measures""",https://doi.org/10.7910/DVN/VMJ6NV,10.7910/dvn/vmj6nv,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['participant_id', 'SNYCQ_pre-ses-02_positive', 'SNYCQ_pre-ses-02_negative', 'SNYCQ_pre-ses-02_future', 'SNYCQ_pre-ses-02_past', 'SNYCQ_pre-ses-02_myself', 'SNYCQ_pre-ses-02_people', 'SNYCQ_pre-ses-02_surrpundings', 'SNYCQ_pre-ses-02_vigilance', 'SNYCQ_p",,,,,SNYCQ.tsv,1.0,this-dataset-is-made-available-under-a-creative-commons-cc0-license-with-the-following-additional/modified-terms-and-conditions:,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.7910/dvn/jm3auh,dataverse,Replication data for: Childhood Adversity and Educational Attainment: Evidence from Zambia on the Role of Personality,https://doi.org/10.7910/DVN/JM3AUH,10.7910/dvn/jm3auh,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'Variable' as fallback — verify this is the person identifier. | Could not confidently identify item columns. | Columns present: ['Variable', 'Description', 'Value', 'Definition']",,,,,Rockers et al (2023) codebook.xlsx,0.0,cc0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.3389/fpubh.2022.1012311.s001,figshare,Data_Sheet_1_Psychometric evaluation of the depression anxiety stress scale 8-items (DASS-8)/DASS-12/DASS-21 among family caregivers of patients with dementia.xlsx,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_Psychometric_evaluation_of_the_depression_anxiety_stress_scale_8-items_DASS-8_DASS-12_DASS-21_among_family_caregivers_of_patients_with_dementia_xlsx/21393054,10.3389/fpubh.2022.1012311.s001,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'DASS-8' as fallback — verify this is the person identifier. | Could not confidently identify item columns. | Columns present: ['DASS-8', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unname",,,,,Data_Sheet_1_Psychometric evaluation of the depression anxiety stress scale 8-items (DASS-8)/DASS-12/DASS-21 among family caregivers of patients with .xlsx,0.0,cc-by,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
https://osf.io/dxae3/,osf,A Network Analysis Approach to Understanding Centrality and Overlap of 21 Dark Triad Items in adults of 10 Countries,https://osf.io/dxae3/,,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Network', 'Weights', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Global Properties', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8', 'Unnamed: 9'] | license_unknown* — license '563c1cf88c5e4a3877f9e96a' not recognised as open; verify before submission",,,,,Negative Networks.xlsx,1.0,563c1cf88c5e4a3877f9e96a,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.3389/feduc.2018.00026.s003,figshare,Table_3_Changing Students Minds and Achievement in Mathematics: The Impact of a Free Online Student Course.XLSX,https://frontiersin.figshare.com/articles/dataset/Table_3_Changing_Students_Minds_and_Achievement_in_Mathematics_The_Impact_of_a_Free_Online_Student_Course_XLSX/6182018,10.3389/feduc.2018.00026.s003,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8']",,,,,Table_3_Changing Students Minds and Achievement in Mathematics: The Impact of a Free Online Student Course.XLSX,0.0,cc-by,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.3389/fpsyg.2018.00610.s007,figshare,Table_3_Centeredness Theory: Understanding and Measuring Well-Being Across Core Life Domains.XLSX,https://frontiersin.figshare.com/articles/dataset/Table_3_Centeredness_Theory_Understanding_and_Measuring_Well-Being_Across_Core_Life_Domains_XLSX/7058015,10.3389/fpsyg.2018.00610.s007,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['""Family"" Domain', 'EFA on 100 items (N=488)', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'EFA on 60 items (N=488)', 'Unnamed: 9', 'Unnamed: 10', 'Unnamed: 11']",,,,,Table_3_Centeredness Theory: Understanding and Measuring Well-Being Across Core Life Domains.XLSX,0.0,cc-by,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.3389/feduc.2018.00026.s004,figshare,Table_4_Changing Students Minds and Achievement in Mathematics: The Impact of a Free Online Student Course.XLSX,https://frontiersin.figshare.com/articles/dataset/Table_4_Changing_Students_Minds_and_Achievement_in_Mathematics_The_Impact_of_a_Free_Online_Student_Course_XLSX/6182021,10.3389/feduc.2018.00026.s004,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8', 'Unnamed: 9']",,,,,Table_4_Changing Students Minds and Achievement in Mathematics: The Impact of a Free Online Student Course.XLSX,0.0,cc-by,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.6084/m9.figshare.30445876.v1,figshare,Parental Behavior Inventory: Psychometric Properties in Two South American Contexts,https://tandf.figshare.com/articles/dataset/Parental_Behavior_Inventory_Psychometric_Properties_in_Two_South_American_Contexts/30445876,10.6084/m9.figshare.30445876.v1,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Index of supplementary materials\t', 'Unnamed: 1', 'Unnamed: 2']",,,,,hpar_a_2574282_sm6134.xlsx,0.0,cc-by,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.7910/dvn/pwv6h2,dataverse,Comparing generative artificial intelligence platforms and nursing student performance on a women’s health nursing examination in Korea: a Rasch model approach,https://doi.org/10.7910/DVN/PWV6H2,10.7910/dvn/pwv6h2,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Item No.', 'Category', 'Sub-category', ' topics', 'topic in English', 'Cognitive level', 'Type']",,,,,Dataset 2. Domains of items of the nursing examination.xlsx,0.0,cc0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.6084/m9.figshare.30747542.v3,figshare,"AI Decision Dependence & Cognitive Caution 2025 (Dataset, n = 201)",https://figshare.com/articles/dataset/AI_Decision_Dependence_Cognitive_Caution_2025_Dataset_/30747542,10.6084/m9.figshare.30747542.v3,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['variable', 'question', 'description', 'type', 'values']",,,,,AI_decision_dependence_cognitive_caution_2025_data_dictionary.csv,2.0,cc-by,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.7910/dvn/qfnhti,dataverse,Participant Responses to the CRiTERIA Project Questionnaire on Migration Risk Scenarios and Impact Assessments Using Frontex Data,https://doi.org/10.7910/DVN/QFNHTI,10.7910/dvn/qfnhti,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Survey Responses ', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8', 'Unnamed: 9', 'Unnamed: 10', 'Unnamed: 11', 'Unnamed: 12', 'Unnamed: 13', 'Unnamed: 14', 'Unnamed: 15']",,,,,Survey_Responses_Irregular_Migration.xlsx,0.0,cc0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.6084/m9.figshare.31311364.v1,figshare,"Additional file 2 of Psychometric validation of the Czech Copenhagen Psychosocial Questionnaire (COPSOQ III): long, middle, and screening versions in a nationwide sample",https://springernature.figshare.com/articles/dataset/Additional_file_2_of_Psychometric_validation_of_the_Czech_Copenhagen_Psychosocial_Questionnaire_COPSOQ_III_long_middle_and_screening_versions_in_a_nationwide_sample/31311364,10.6084/m9.figshare.31311364.v1,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['COPSOQ LONG', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8', 'COPSOQ MIDDLE', 'Unnamed: 10', 'Unnamed: 11', 'Unnamed: 12', 'Unnamed: 13', 'Unnamed: 14', 'Unnamed: 15', 'Unnamed: 16']",,,,,40359_2026_3961_MOESM2_ESM.xlsx,0.0,cc-by,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.7910/dvn/7rxzqi,dataverse,"Responses to the Questionnaire Survey: ""Beleza Feminina, Representatividade e a Quarta Onda Feminista: Você se sente representada na publicidade?""",https://doi.org/10.7910/DVN/7RXZQI,10.7910/dvn/7rxzqi,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Carimbo de data/hora', 'Você é:', '1.1) O que esta campanha significa para você? Por favor, responda em poucas palavras.', '1.2) Quanto aos argumentos utilizados na campanha (expressões, gírias, pensamentos ideológicos,  etc.), você acha que foram empr",,,,,"Beleza Feminina, Representatividade e a Quarta Onda Feminista_ Você se sente representada na publicidade_ (respostas) (2).xlsx",0.0,cc0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.6084/m9.figshare.32215347.v1,figshare,Datasets on public knowledge and preference in Kenya,https://figshare.com/articles/dataset/Datasets_on_public_knowledge_and_preference_in_Kenya/32215347,10.6084/m9.figshare.32215347.v1,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'AgeGroup' as fallback — verify this is the person identifier. | Could not confidently identify item columns. | Columns present: ['AgeGroup', 'Gender', 'HighestEducationLevel', 'MaritalStatus', 'Religion', 'AC1', 'AC2', 'AC3', 'AC4', 'AC5', 'A",,,,,Abortion Knowledge and Preference data 2026.xlsx,0.0,cc-by,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.6084/m9.figshare.32519529.v1,figshare,"Pre- and Post-Intervention Cognitive Assessment Data Matrix: Attention, Memory, Language, and Logical Thinking in Children (Anonymized)",https://figshare.com/articles/dataset/Pre-_and_Post-Intervention_Cognitive_Assessment_Data_Matrix_Attention_Memory_Language_and_Logical_Thinking_in_Children_Anonymized_/32519529,10.6084/m9.figshare.32519529.v1,human_assistance,Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['ANONYMIZATION CERTIFICATE'],,,,,DATA_MATRIX_ANONYMIZED.xlsx,0.0,cc-by,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.7910/dvn/mf6nzg,dataverse,Replication data for: Breastfeeding and Children's Early Cognitive Outcomes,https://doi.org/10.7910/DVN/MF6NZG,10.7910/dvn/mf6nzg,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Web Appendix Table 8. REStat paper, ""Breastfeeding and Children\'s Early Cognitive Outcomes""', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8', 'Unnamed: 9', 'Unnamed: 10', 'Unnamed: 11']",,,,,bfpresvalrev.xlsx,0.0,cc0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.7910/dvn/28447,dataverse,Political Attitudes Develop Independently of Personality Traits,https://doi.org/10.7910/DVN/28447,10.7910/dvn/28447,human_assistance,Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['id\taal01\taal02\taal03\taal04\taal05\taal06\taal07\taal08\taco01\taco02\taco03\taco04\taco05\taco06\taco07\taco08\tamo01\tamo02\tamo03\tamo04\tamo05\tamo06\tamo07\tamo08\tasf01\tasf02\tasf03\tasf04\tasf05\tasf06\tasf07\tasf08\tatm01\tatm02\tatm03\tatm,,,,,Adol.csv,3.0,cc0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.3389/feduc.2018.00026.s001,figshare,Table_1_Changing Students Minds and Achievement in Mathematics: The Impact of a Free Online Student Course.XLSX,https://frontiersin.figshare.com/articles/dataset/Table_1_Changing_Students_Minds_and_Achievement_in_Mathematics_The_Impact_of_a_Free_Online_Student_Course_XLSX/6182012,10.3389/feduc.2018.00026.s001,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6']",,,,,Table_1_Changing Students Minds and Achievement in Mathematics: The Impact of a Free Online Student Course.XLSX,0.0,cc-by,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.3389/feduc.2018.00026.s002,figshare,Table_2_Changing Students Minds and Achievement in Mathematics: The Impact of a Free Online Student Course.XLSX,https://frontiersin.figshare.com/articles/dataset/Table_2_Changing_Students_Minds_and_Achievement_in_Mathematics_The_Impact_of_a_Free_Online_Student_Course_XLSX/6182015,10.3389/feduc.2018.00026.s002,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8', 'Unnamed: 9', 'Unnamed: 10', 'Unnamed: 11', 'Unnamed: 12']",,,,,Table_2_Changing Students Minds and Achievement in Mathematics: The Impact of a Free Online Student Course.XLSX,0.0,cc-by,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.3389/feduc.2018.00026.s005,figshare,Table_5_Changing Students Minds and Achievement in Mathematics: The Impact of a Free Online Student Course.XLSX,https://frontiersin.figshare.com/articles/dataset/Table_5_Changing_Students_Minds_and_Achievement_in_Mathematics_The_Impact_of_a_Free_Online_Student_Course_XLSX/6182024,10.3389/feduc.2018.00026.s005,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6']",,,,,Table_5_Changing Students Minds and Achievement in Mathematics: The Impact of a Free Online Student Course.XLSX,0.0,cc-by,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
,figshare,Table_1_Music training is related to late ERP modulation and enhanced performance during Simon task but not Stroop task.XLSX,https://frontiersin.figshare.com/articles/dataset/Table_1_Music_training_is_related_to_late_ERP_modulation_and_enhanced_performance_during_Simon_task_but_not_Stroop_task_XLSX/25661922,10.3389/fnhum.2024.1384179.s001,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8', 'Unnamed: 9', 'Unnamed: 10', 'Unnamed: 11', 'Unnamed: 12', 'Unnamed: 13', 'Unnamed: 14', 'Unnamed: 15', 'Unnamed: 16', 'Unnamed",,,,,Table_1_Music training is related to late ERP modulation and enhanced performance during Simon task but not Stroop task.XLSX,0.0,cc-by,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
,figshare,"Intervention Study: knowledge enrichment, semantic organization and reading comprehension",https://kilthub.cmu.edu/articles/dataset/Intervention_Study_knowledge_enrichment_semantic_organization_and_reading_comprehension/7761965,10.1184/r1/7761965.v1,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'Version' as fallback — verify this is the person identifier. | Could not confidently identify item columns. | Columns present: ['Version', 'Qnum', 'QID', 'Correct']",,,,,code2corr.csv,5.0,cc-by,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
,osf,"Verbatim and gist memory and individual differences in inhibition, sustained attention, and working memory capacity",https://osf.io/thd6f/,,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'SART', 'Stroop', 'Flanker', 'Stroop 25%', 'WMC'] | license_unknown* — license '563c1cf88c5e4a3877f9e96a' not recognised as open; verify before submission",,,,,Figure 4 terciles Vr all tests.xlsx,7.0,563c1cf88c5e4a3877f9e96a,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
,osf,Data and script: Blame everyone: Error-related devaluation in Eriksen flanker task,https://osf.io/mtza2/,,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'uid' as fallback — verify this is the person identifier. | Wide source file contains response-level column(s) ['rt'] — cannot safely melt. Manual mapping required. | license_unknown* — license '563c1cf88c5e4a3877f9e96e' not recognised as open",,,,,pref_data.csv,1.0,563c1cf88c5e4a3877f9e96e,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
,osf,Observation of Executive Function and Optimism,https://osf.io/edb7z/,,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Participant ID', 'Predictor Variable', 'Outcome Variable (MUST be continuous)', 'Unnamed: 3', 'Questions to answer:', 'Answers: '] | license_unknown* — license '563c1cf88c5e4a3877f9e96a' not recognised as open; verify before submission",,,,,Coding Sheet Template (1).xlsx,0.0,563c1cf88c5e4a3877f9e96a,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
,figshare,Correlation matrix for perceived task load in the cognitive task battery and flanker task.,https://plos.figshare.com/articles/dataset/Correlation_matrix_for_perceived_task_load_in_the_cognitive_task_battery_and_flanker_task_/24009578,10.1371/journal.pone.0289428.t002,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', '1', '2', '3', '4']",,,,,Table 2.xls,0.0,cc-by,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
,figshare,"Data_Sheet_1_Intergenerational longitudinal associations between parental reading/musical traits, infants’ auditory processing, and later phonological awareness skills.xlsx",https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_Intergenerational_longitudinal_associations_between_parental_reading_musical_traits_infants_auditory_processing_and_later_phonological_awareness_skills_xlsx/23707233,10.3389/fnins.2023.1201997.s001,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8', 'Unnamed: 9']",,,,,"Data_Sheet_1_Intergenerational longitudinal associations between parental reading/musical traits, infants’ auditory processing, and later phonological.xlsx",0.0,cc-by,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
,osf,Executive function - Planning,https://osf.io/3pz74/,,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['*For future reference: an integrated Gitlab/Github issues tracker might be preferable, but this was deemed more user friendly for those with no Git account/experience*', 'Unnamed: 1'] | license_unknown* — license '563c1cf88c5e4a3877f9e96e' not recognis",,,,,Executive function - issues tracker.xlsx,0.0,563c1cf88c5e4a3877f9e96e,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
,figshare,Emotional Stroop Task - English Version,https://figshare.com/articles/dataset/Emotional_Stroop_Task_-_English_Version/21708593,10.6084/m9.figshare.21708593.v2,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Words', 'English Translation', 'Stimulus Type', 'Valence']",,,,,EST in English.xlsx,0.0,cc-by,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
,figshare,Table_1_Foreign Language Learning in Older Adults: Anatomical and Cognitive Markers of Vocabulary Learning Success.XLSX,https://frontiersin.figshare.com/articles/dataset/Table_1_Foreign_Language_Learning_in_Older_Adults_Anatomical_and_Cognitive_Markers_of_Vocabulary_Learning_Success_XLSX/19316606,10.3389/fnhum.2022.787413.s002,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Italian', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8', 'Unnamed: 9', 'Cantonese', 'Unnamed: 11', 'Unnamed: 12', 'Unnamed: 13', 'Unnamed: 14', 'Unnamed: 15', 'Unnamed: 16', 'English', 'U",,,,,Table_1_Foreign Language Learning in Older Adults: Anatomical and Cognitive Markers of Vocabulary Learning Success.XLSX,0.0,cc-by,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
,dataverse,Replication Data for Fighting fake news: Using peer discussion groups to build news media literacy,https://doi.org/10.7910/DVN/0IBAEC,10.7910/dvn/0ibaec,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: [' Which of these options best describes your level of interest in news headlines on most days?  ', 'Think about a typical day.\xa0 Which of these options best describes your level of interest in news headlines on most days?\xa0\xa0Remember -- your respo",,,,,Figure 1 - level of interest in news headlines.xlsx,1.0,cc0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
,figshare,Table_2_Randomized Controlled Trial of the Picture Book Reading Program on Cognitive Function in Middle-Aged People.XLSX,https://frontiersin.figshare.com/articles/dataset/Table_2_Randomized_Controlled_Trial_of_the_Picture_Book_Reading_Program_on_Cognitive_Function_in_Middle-Aged_People_XLSX/14615691,10.3389/fpsyt.2021.624487.s002,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7']",,,,,Table_2_Randomized Controlled Trial of the Picture Book Reading Program on Cognitive Function in Middle-Aged People.XLSX,0.0,cc-by,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.25403/upresearchdata.30203737.v1,figshare,"Underexplored impact of AI on fostering reading comprehension and key 21st-century skills including critical thinking, creativity, and collaboration in the Global South",https://researchdata.up.ac.za/articles/dataset/Underexplored_impact_of_AI_on_fostering_reading_comprehension_and_key_21st-century_skills_including_critical_thinking_creativity_and_collaboration_in_the_Global_South/30203737,10.25403/upresearchdata.30203737.v1,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column '[{' as fallback — verify this is the person identifier. | Could not confidently identify item columns. | Columns present: ['[{']",,,,,Data and Thematic Analysis - Interactive Book -Shoe Dog.xlsx,0.0,,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.7910/dvn/xvv8dm,dataverse,Baseline survey questionnaire - OneCGIAR Agroecology Initiative - Zimbabwe,https://doi.org/10.7910/DVN/XVV8DM,10.7910/dvn/xvv8dm,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['type', 'name', 'label', 'required', 'choice_filter', 'relevant', 'appearance', 'constraint_message', 'constraint', 'default', 'calculation']",,,,,BASELINE SURVEY TOOL.xlsx,0.0,cc0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
