source,doi,title,url,license,flag,reasons,data_availability,external_link,data_file,n_responses,n_participants,n_items,density,n_other_files,refined_flag,refined_reason
plos,10.1371/journal.pone.0262723,Development and validation of the Self-Harm Screening Inventory (SHSI) for adolescents,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0262723,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values* | SI caption: The Self-Harm Screening Inventory (SHSI).   https://doi.org/",Data are available in the  Supporting Information  files.,,journal.pone.0262723_S1_Table.xlsx,59482.0,9.0,116.0,56.9751,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0233155,"Association of self-esteem, personality, stress and gender with performance of a resuscitation team: A simulation-based study",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0233155,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0233155.s001",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0233155_S1_Data.xls,2160.0,18.0,20.0,6.0,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0162294,"Factors Associated with the Anxiety, Subjective Psychological Well-Being and Self-Esteem of Parents of Blind Children",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0162294,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: MatrizONCEenglish   https://doi.org/10.1371/journal.pone.016","The minimal, anonymized dataset is within the Supporting Information file. To protect patient privacy, additional data is available on request from the authors at  rll040@ual.es .",,journal.pone.0162294_S1_Dataset.sav,182.0,2.0,3.0,30.3333,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0208248,Neuroticism related differences in working memory tasks,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0208248,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Dataset.   https://doi.org/10.1371/journal.pone.0208248.s001",All relevant data is available in the Supporting Information files and on the Figshare database at  https://figshare.com/articles/Neuroticism_related_differences_in_working_memory_task_sav/6962465 .,https://figshare.com/articles/Neuroticism_related_differences_in_working_memory_task_sav/6962465,journal.pone.0208248_S1_File.sav,578.0,2.0,13.0,22.2308,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0207023,"An incremental dual-task paradigm to investigate pain attenuation by task difficulty, affective content and threat value",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0207023,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Worksheets', 'Unnamed: 1', 'Unnamed: 2'] | SI caption: Excel file of data for Experiments 1 and 2.    Force and beh",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0207023_S1_File.xlsx,,,,,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0201486,fNIRS measurement of cortical activation and functional connectivity during a visuospatial working memory task,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0201486,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: Behavioral data.    Task behavioral data. The number of dots",All data have been submitted as Supporting Information.,,journal.pone.0201486_S2_File.csv,5208.0,14.0,3.0,124.0,2.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0196903,Simulation of dyslexia. How literacy and cognitive skills can help distinguish college students with dyslexia from malingerers,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0196903,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0196903.s001",All relevant data are within the paper and its Supporting Information file.,,journal.pone.0196903_S1_Data.sav,1800.0,44.0,25.0,1.6364,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0238461,"Mental fatigue impairs physical activity, technical and decision-making performance during small-sided games",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0238461,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0238461.s001",All relevant data are within the manuscript and its Supporting Information files.,,journal.pone.0238461_S1_Dataset.sav,963.0,4.0,107.0,2.25,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0241694,Valence and arousal of words in visual and conceptual interference control efficiency,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0241694,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Valence', 'Arousal', 'Significance (as a controlled variable)', 'Number of letters', 'Frequency'] | SI caption: https://doi.org/10.1371/journal.pone.0241694.s001",All data files are available at  doi.org/10.6084/m9.figshare.12123588 .,https://doi.org/10.6084/m9.figshare.12123588,journal.pone.0241694_S1_Appendix.xlsx,,,,,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0220735,Validation of the Auditory Stroop Task to increase cognitive load in walking tasks in healthy elderly and persons with Parkinson’s disease,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0220735,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8', 'Unnamed: 9', 'Unnamed: 10', 'Unnamed: 11', 'Unnamed: 12', 'Unnamed: 13', 'Unnamed: 14', 'Unnamed: 15', 'Unnamed: 16', 'Unnamed","All relevant data are available from the Donders Institute repository through the following URL:  http://hdl.handle.net/11633/aacdjaf7 . The anonymized data allows for replication of the study findings described in the manuscript. Raw, unprocessed data files are stored in a local repository and can ",,journal.pone.0220735_S1_Table.xlsx,,,,,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0215308,To know or not to know? Mentalization as protection from somatic complaints,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0215308,cc-by,human_assistance,"QC failed on: id_na, dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*, density* | SI caption: 20190423 Data MZ-somat.sav.    This is the file from which a",All relevant data are within the manuscript and its Supporting Information files.,,journal.pone.0215308_S1_File.sav,7856.0,0.0,30.0,0.0,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0279379,Exploring nomophobia with a German adaption of the nomophobia questionnaire (NMP-Q-D),https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0279379,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0279379.s001",All relevant data are within the manuscript and its  Supporting information  files.,,journal.pone.0279379_S1_Data.xlsx,7962.0,25.0,160.0,1.9905,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0165566,Comparing Self-Report Measures of Internalized Weight Stigma: The Weight Self-Stigma Questionnaire versus the Weight Bias Internalization Scale,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0165566,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, multi_scale* | SI caption: Supporting Data.   https://doi.org/10.1371/journal.pone.0165",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0165566_S1_Data.sav,1069.0,34.0,14.0,2.2458,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0343917,"Cross-cultural adaptation and psychometric properties study of Prolonged Grief Disorder Questionnaire (PG-12-R) for caregivers of terminal cancer patients, Thai version",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0343917,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['1. Sheet: Main study data (n = 165)', 'Unnamed: 1', 'Unnamed: 2'] | SI caption: Minimal underlying data set.    This file contains the codeb",All relevant data are within the manuscript and its  Supporting information  files.,,journal.pone.0343917_S1_Dataset.xlsx,,,,,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0159907,Superior Inhibitory Control and Resistance to Mental Fatigue in Professional Road Cyclists,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0159907,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: Performance, physiological and psychological data.   https:/",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0159907_S1_File.xlsx,1425.0,10.0,75.0,1.9,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0312265,Effects of soccer instruction on the executive functions and agility of children in early childhood,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0312265,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0312265.s001",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0312265_S1_Data.xlsx,910.0,2.0,13.0,35.0,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0132294,"Emotional Valence, Arousal, and Threat Ratings of 160 Chinese Words among Adolescents",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0132294,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Word No.', 'Chinese Word ', 'English Translation', 'Type', 'Valence (rating = 1-9)', 'Arousal (rating = 1-9)', 'Threat (rating = 1-5)'] | SI caption: Ratings of 160 Chinese words.   https://doi.org/10.1371/jour",All relevant data are within the paper and its Supporting Information file.,,journal.pone.0132294_S1_Table.xlsx,,,,,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0210394,"Impairments in cognitive performance in chronic fatigue syndrome are common, not related to co-morbid depression but do associate with autonomic dysfunction",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0210394,cc-by,human_assistance,"QC failed on: id_na, dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, density* | SI caption: Data is included as S1_Dataset.   https://doi.org/10.1371/jo",Data is available in an anonymised form. All relevant data are within the manuscript and its supporting information files.,,journal.pone.0210394_S1_Dataset.xlsx,295.0,0.0,3.0,0.0,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0351725,Acute Cordyceps militaris supplementation and elevated resting oxygen uptake with faster reaction times: A randomized crossover trial,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0351725,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Farzan.   https://doi.org/10.1371/journal.pone.0351725.s002",All raw data underlying the findings are provided in  Supporting Information  file farzan.xlsx.,,journal.pone.0351725_S1_Data.xls,348.0,9.0,29.0,1.3333,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0247408,Conflict processing networks: A directional analysis of stimulus-response compatibilities using MEG,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0247408,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4'] | SI caption: Peak latencies.   https://doi.org/10.1371/journal.pone.02474",All representative source time course files are available from the g-Node GIN database.  https://doi.org/10.12751/g-node.qm0apk .,https://doi.org/10.12751/g-node.qm0apk,journal.pone.0247408_S1_Table.xlsx,,,,,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0338521,Understanding and assessing personality across cultures: A scoping review,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0338521,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Measure', 'Papers', 'Scale, subscales, or items', 'Internal Consistency', 'IC Rating', 'Test-restest', 'Time Period', 'TT Rating', 'Inter-Rater Reliability', 'IR Rating', 'Content Validity', 'CV Rating', 'Stuctural Validity', 'SV Rating ', 'Convergent ",The raw data collected from each article reviewed can be found in the tables in Supplementary Materials 2 in  S1 File .,,journal.pone.0338521_S1_File.xlsx,,,,,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0129774,Mood-Reactive Self-Esteem and Depression Vulnerability: Person-Specific Symptom Dynamics via Smart Phone Assessment,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0129774,cc-by,human_assistance,Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['id\tarousal\tsad\tself\tsample\tmins\tage\tgender\thispanic\trace\tmeds\tcesd_base\trses\trsq\tcesd_end'] | SI caption: Dataset.   https://doi.org/10.1371/journal.pone.0129774.s001,All relevant data are within the paper and its Supporting Information files.,,journal.pone.0129774_S1_File.csv,,,,,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0140322,Resilience in the General Population: Standardization of the Resilience Scale (RS-11),https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0140322,cc-by,human_assistance,"QC failed on: id_na, dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*, density* | SI caption: R13_KOCALEVENT_inkl GAD.   https://doi.org/10.1371/journal.p",All relevant data are within the paper and its Supporting Information file.,,journal.pone.0140322_S1_File.sav,263907.0,0.0,53.0,0.0,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0300057,The mediating role of emotional intelligence on nursing students’ coping strategies and anxiety during the COVID-19 pandemic,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0300057,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0300057.s001",All relevant data are provided as  Supporting Information  files.,,journal.pone.0300057_S1_Data.xls,32148.0,9.0,114.0,31.3333,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0341726,"Job satisfaction and its demographic, occupational, and mental health determinants among community pharmacists",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0341726,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Study Data.   https://doi.org/10.1371/journal.pone.0341726.s",Yes - all data are fully available without restriction; All relevant data are within the paper and its  Supporting information  files.,,journal.pone.0341726_S3_Data.xlsx,13819.0,35.0,36.0,10.9675,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0233173,Understanding the role of regulatory flexibility and context sensitivity in preventing burnout in a palliative home care team,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0233173,cc0,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0233173.s001",Data set file is attached to this revised submission.,,journal.pone.0233173_S1_Database.xlsx,5000.0,2.0,77.0,32.4675,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0242241,A Rasch analysis of the Burnout Assessment Tool (BAT),https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0242241,cc-by,human_assistance,QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction* | SI caption: Complete data n = 2978.   https://doi.org/10.1371/journal.po,All relevant data are within the manuscript and its  Supporting information  files.,,journal.pone.0242241_S1_Data.xlsx,74450.0,56.0,25.0,53.1786,2.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0285402,Is online learning during the COVID-19 pandemic associated with increased burnout in medical learners?: A medical school’s experience,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0285402,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: https://doi.org/10.1371/journal.pone.0285402.s001",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0285402_S1_Data.xlsx,205.0,20.0,5.0,2.05,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0229954,First look at emergency medical technician wellness in India: Application of the Maslach Burnout Inventory in an unstudied population,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0229954,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3'] | SI caption: Univariate analyses: Associations with burnout.   https://do","A copy of the survey instrument, univariate, and multivariate regression analyses are included in the supplementary files. Further access to the data is available by request. The Stanford study group has thoroughly considered the ethical implications of sharing de-identified data publicly. Due to th",,journal.pone.0229954_S1_Table.xlsx,,,,,2.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0230204,Thai psychiatrists and burnout: A national survey,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0230204,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_direction* | SI caption: Thai version minimal dataset.   https://doi.org/10.1371/jour",All relevant data are within the manuscript and its Supporting Information files.,,journal.pone.0230204_S1_Dataset.xlsx,1107.0,33.0,5.0,6.7091,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0207458,"Interpersonal justice climate, extra-role performance and work family balance: A multilevel mediation model of employee well-being",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0207458,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'ID' as fallback — verify this is the person identifier. | Could not confidently identify item columns. | Columns present: ['ID', 'Age', 'Gender', 'Education', 'Contract_mod', 'Level', 'Service', 'work_shift', 'cl1ap', 'cl2ap', 'cl3in', 'cl4ap",All relevant data are within the manuscript and its Supporting Information files.,,journal.pone.0207458_S1_Dataset.sav,,,,,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0164581,Development and Validation of the Motivations for Selection of Medical Study (MSMS) Questionnaire in India,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0164581,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values* | SI caption: Socio-demographic profile and items for selection of medical",The data underlying the analyses presented in the study are available in the paper and the Supporting Information file.,,journal.pone.0164581_S1_File.sav,5088.0,13.0,8.0,48.9231,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0176698,"Affective temperament, job stress and professional burnout in nurses and civil servants",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0176698,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'wiek' as fallback — verify this is the person identifier. | Could not confidently identify item columns. | Columns present: ['wiek', 'plec', 'seniority', 'education', 'group', 'position', 'TEMPS1', 'Zmn8', 'Zmn9', 'Zmn10', 'Zmn11', 'Zmn12', '",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0176698_S1_Dataset.xlsx,,,,,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0242562,Nursery teachers in preschool institutions facing burnout: Are personality traits attributing to its development?,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0242562,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Minimal data set.   https://doi.org/10.1371/journal.pone.024",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0242562_S1_File.xls,26236.0,17.0,88.0,17.5374,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0313538,Prevalence of burnout syndrome in Brazilian anesthesiologists during the COVID-19 pandemic: A cross-sectional survey,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0313538,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'Unnamed: 0' as fallback — verify this is the person identifier. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Burnout Syndrome in Anesthesiologists in Brazil', 'Unnamed: 2', 'Unnamed: 3'] | SI caption: http",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0313538_S1_Data.xlsx,,,,,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0291726,Validation of the English version of the Autism-Spectrum Quotient in an English-speaking Singaporean sample,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0291726,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: https://doi.org/10.1371/journal.pone.0291726.s001",All relevant data are within the paper and its  Supporting information  files,,journal.pone.0291726_S1_Data.csv,899.0,31.0,8.0,3.625,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0267806,The effectiveness of a motivational enhancement smartphone application promoting lifestyle improvement for brain health: A randomized controlled trial,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0267806,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0267806.s001",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0267806_S1_Dataset.xlsx,720.0,36.0,18.0,1.1111,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0121904,Longitudinal Neurostimulation in Older Adults Improves Working Memory,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0121904,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Contents', 'Unnamed: 1'] | SI caption: https://doi.org/10.1371/journal.pone.0121904.s001",Processed data are available for download ( http://wolfweb.unr.edu/~mberryhill/Site/Datasets.html ). Raw data are available within the paper and Supporting Information files.,,journal.pone.0121904_S1_Dataset.xlsx,,,,,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0178396,Automatic non-symbolic numerosity processing in preschoolers,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0178396,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: The data of experiment1.   https://doi.org/10.1371/journal.p",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0178396_S1_File.xls,960.0,3.0,12.0,26.6667,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0349641,Work-life realities of doctors in Georgia and their impact on mental health and work-related well-being: A cross-sectional study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0349641,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_direction* | SI caption: Minimal_dataset.   https://doi.org/10.1371/journal.pone.0349",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0349641_S2_Database.xlsx,300.0,5.0,2.0,30.0,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0346062,"Healthier dietary habits are associated with lower depression and anxiety among medical students at a private university in Lima, Peru: A cross-sectional study",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0346062,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, multi_scale* | SI caption: Data.   https://doi.org/10.1371/journal.pone.0346062.s004",All relevant data underlying the findings of this study are available as  Supporting information . The minimal dataset has been uploaded as a fully de-identified database.,,journal.pone.0346062_S1_File.xlsx,8976.0,2.0,34.0,132.0,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0300401,"How do social networks, perception of social isolation, and loneliness affect depressive symptoms among Japanese adults?",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0300401,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_direction* | SI caption: Anonymized data set.   https://doi.org/10.1371/journal.pone.",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0300401_S1_Dataset.xlsx,19888.0,66.0,6.0,50.2222,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0273900,Anxiety and depression among patient’s companions during admission to the ICU in the Omicron wave of COVID-19: A cross-sectional study in Aleppo University Hospital,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0273900,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0273900.s001",All relevant data are within the paper and its  Supporting information  files.,,journal.pone.0273900_S1_Dataset.xlsx,16934.0,27.0,17.0,36.8932,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,10.1371/journal.pone.0325348,Unraveling the hidden link between asthma and depression among University students in Bangladesh,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0325348,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: Data.   https://doi.org/10.1371/journal.pone.0325348.s001",All data are in the paper and/or  Supporting Information  files.,,journal.pone.0325348_S1_Data.sav,5600.0,2.0,14.0,200.0,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
