_key,source,title,url,doi,license,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files
10.5683/sp3/xn4zyz,scholars_portal,CR4-NarrEmote: An Open Vocabulary Dataset of Narrative Emotions Derived Using Citizen Science,https://doi.org/10.5683/SP3/XN4ZYZ,10.5683/sp3/xn4zyz,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5683/sp4/aydzrf,scholars_portal,"Verified incident: Attack at Catholic Church, Bai Panya, Meme Division (May 2024)",https://doi.org/10.5683/SP4/AYDZRF,10.5683/sp4/aydzrf,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/gw5mld,surf,Development and psychometric validation of the Self-Efficacy and Performance in Self-management Support Instrument for Physiotherapists (SEPSS-PT),https://doi.org/10.34894/GW5MLD,10.34894/gw5mld,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/0fyuxa,surf,"Cynical, but useful? A lay beliefs perspective on cynical leaders’ ability to prevent antisocial behavior at work",https://doi.org/10.34894/0FYUXA,10.34894/0fyuxa,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/3ihor8,surf,Psychometric evaluation of the Self-Awareness in Daily Life-3 Scale (SADL-3) for the assessment of self-awareness after acquired brain injury,https://doi.org/10.34894/3IHOR8,10.34894/3ihor8,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/silxen,surf,An investigation into the influence of positive peer feedback on self-relevant cognitions in social anxiety,https://doi.org/10.34894/SILXEN,10.34894/silxen,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/ydxmlq,surf,School Achievement in Early Adolescence is Associated with Students' Self-perceived Executive Functions,https://doi.org/10.34894/YDXMLQ,10.34894/ydxmlq,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/54ubcq,surf,Replication Data for: Assessing the importance of internal and external self-esteem and their relationship to honor concerns in six countries.,https://doi.org/10.34894/54UBCQ,10.34894/54ubcq,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/yewwoe,surf,From future vision to current action: The relationship between future self-identification and goal achievement,https://doi.org/10.34894/YEWWOE,10.34894/yewwoe,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/wkezyp,surf,Salivary Immune Markers are not Associated with Self-Reported Childhood Maltreatment or Psychopathology in Adults,https://doi.org/10.34894/WKEZYP,10.34894/wkezyp,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/ccpjtc,surf,Supporting Students in Their Self-Regulated Use of Effective Cognitive Learning Strategies in Higher Education,https://doi.org/10.34894/CCPJTC,10.34894/ccpjtc,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/lzjnrk,surf,Negative social self-cognitions: How shyness may lead to social anxiety,https://doi.org/10.34894/LZJNRK,10.34894/lzjnrk,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/hattur,surf,Aggression in Malaysian adolescents: Validation of the IRPA self-report to measure reactive and proactive aggression,https://doi.org/10.34894/HATTUR,10.34894/hattur,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/oxm5wh,surf,A boost in self-esteem after positive social evaluation predicts social and non-social learning,https://doi.org/10.34894/OXM5WH,10.34894/oxm5wh,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/lvxskz,surf,"Replication Data for: PlosOne 2021 manuscript ""Personality traits and academic performance: correcting self-assessed traits with vignettes""",https://doi.org/10.34894/LVXSKZ,10.34894/lvxskz,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/j3fuqm,surf,"Nederlandse versie van de Self-Report Symptom Inventory (SRSI) als maat voor klachtenoverdrijving, de",https://doi.org/10.34894/J3FUQM,10.34894/j3fuqm,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/ma3zpl,surf,Personality traits as predictors of trauma-related coping self-efficacy: A three-wave prospective study [Dataset],https://doi.org/10.34894/MA3ZPL,10.34894/ma3zpl,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/bndtks,surf,The role of performance quality in adolescents’ self-evaluation and rumination after a speech: Is it contingent on social anxiety level?,https://doi.org/10.34894/BNDTKS,10.34894/bndtks,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/rdpz7k,surf,Replication Data for: The Relationship between Autobiographical Self-Focus and Memory Specificity/Overgenerality: Differences between Individuals with and without a Diagnosis of Depression,https://doi.org/10.34894/RDPZ7K,10.34894/rdpz7k,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/4ndghw,surf,Data package to 'Who cares what other people think? A longitudinal investigation of long-term self-esteem stability and its associations with autonomy-connectedness',https://doi.org/10.34894/4NDGHW,10.34894/4ndghw,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/qnvtoa,surf,Replication Data for: Look who is complaining: Psychological factors predicting subjective cognitive complaints in a large community sample of older adults,https://doi.org/10.34894/QNVTOA,10.34894/qnvtoa,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/zhodry,surf,Questionnaire and EEG data for the Overview Effect in VR,https://doi.org/10.34894/ZHODRY,10.34894/zhodry,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/vbdab4,surf,Questionnaire and physiological data for the overview effect in VR,https://doi.org/10.34894/VBDAB4,10.34894/vbdab4,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/gmkhaa,surf,Phase-dependent amplification of working memory content and performance,https://doi.org/10.34894/GMKHAA,10.34894/gmkhaa,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/gqkruf,surf,Description Correlates of fantasy proneness as measured by the Creative Experiences Questionnaire,https://doi.org/10.34894/GQKRUF,10.34894/gqkruf,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/ytlscc,surf,"Face mask use during the COVID-19 pandemic: how risk perception, experience with COVID-19, and attitude towards government interact with country-wide policy stringency",https://doi.org/10.34894/YTLSCC,10.34894/ytlscc,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.21642394,zenodo,NEWS DISCOURSE IN SIMULTANEOUS INTERPRETATION: COGNITIVE AND PRAGMATIC CHALLENGES,,10.5281/zenodo.21642394,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.8157163,zenodo,"Módulo I: teorías de la lectura y niveles de comprensión, mandatos PISA 2018-2022",,10.5281/zenodo.8157163,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.15790139,zenodo,IC-UNED-RC-ES: Spanish Reading Comprehension Dataset developed by Instituto Cervantes and UNED,,10.5281/zenodo.15790139,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5683/sp3/rglrd8,scholars_portal,Verified Incident: Burning of Boys’ Dormitory at PSS Mankon (August 2022),https://doi.org/10.5683/SP3/RGLRD8,10.5683/sp3/rglrd8,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5683/sp3/1esjih,scholars_portal,Developing a Framework for Quantitative Literacy: Counting on IASSIST,https://doi.org/10.5683/SP3/1ESJIH,10.5683/sp3/1esjih,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/dpaopc,surf,ReCOVer: Efficacy of Cognitive-Behavioral Therapy Targeting Severe Fatigue Following Coronavirus Disease 2019,https://doi.org/10.34894/DPAOPC,10.34894/dpaopc,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/41wjrf,surf,A Usability Study of a Serious Game in Cognitive Rehabilitation: A Compensatory Navigation Training in Acquired Brain Injury Patients,https://doi.org/10.34894/41WJRF,10.34894/41wjrf,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/sy1urj,surf,The effects of language learning on cognitive functioning and psychosocial well-being in cognitively healthy older adults: A semi-blind randomized controlled trial,https://doi.org/10.34894/SY1URJ,10.34894/sy1urj,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/5trzsh,surf,Tinnitus-related fear: Mediating the effects of a cognitive behavioural specialised tinnitus treatment,https://doi.org/10.34894/5TRZSH,10.34894/5trzsh,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/gwlzai,surf,Questionnaire data and code for a cross-cultural study on awe,https://doi.org/10.34894/GWLZAI,10.34894/gwlzai,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/srt7gf,surf,Study 3: The ASGLOS Study: A global survey on how predatory journals affect scientific practice,https://doi.org/10.34894/SRT7GF,10.34894/srt7gf,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/58vdk7,surf,The Screening Visual Complaints questionnaire-acquired brain injury: Development and evaluation of psychometric properties in a community sample,https://doi.org/10.34894/58VDK7,10.34894/58vdk7,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/xv0s4q,surf,"Socioeconomic hardship, uncertainty about the future, and adolescent mental wellbeing over a year during the COVID-19 pandemic_SPSS Computer Code",https://doi.org/10.34894/XV0S4Q,10.34894/xv0s4q,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/wnphxj,surf,"Socioeconomic hardship, uncertainty about the future, and adolescent mental wellbeing over a year during the COVID-19 pandemic_Study Information",https://doi.org/10.34894/WNPHXJ,10.34894/wnphxj,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/althj7,surf,"Socioeconomic hardship, uncertainty about the future, and adolescent mental wellbeing over a year during the COVID-19 pandemic_Dataset",https://doi.org/10.34894/ALTHJ7,10.34894/althj7,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/f9wuge,surf,Mark the unexpected! Animacy preference and goal-directed movement in visual language,https://doi.org/10.34894/F9WUGE,10.34894/f9wuge,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.18074136,zenodo,"Volumen 4 - SIA Security Intelligence Artefact by Isabel Schöps Thiel: Forensisches wissenschaftliches Gutachten zu Technologie, Software, Historie der Deutschen Monarchie und der internationalen Beweiskette (INT-CODE-2025-BTC/ETH-CORE-ISABELSCHOEPSTHIEL",,10.5281/zenodo.18074136,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.20756231,zenodo,HADS Framework V7.7.4a / Hardware Translation Protocol V3.01: Companion Stage-Gate Update to the V7.7.3 Baseline,,10.5281/zenodo.20756231,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.19947667,zenodo,Indoor Environmental Quality Management in Learning Spaces through Predictive Models of Students' Physical and Emotional Well-Being - Experimental Dataset,,10.5281/zenodo.19947667,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/9kpuxa,surf,Promoting university students' well-being and resilience: Creating a game approach to basic psychological need intervention,https://doi.org/10.34894/9KPUXA,10.34894/9kpuxa,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.20264205,zenodo,未確認生体の知能測定方法 Method for measuring the intelligence of unidentified organisms (figure skating overlay analysis) in Japan,,10.5281/zenodo.20264205,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,zenodo,"MANIFESTATIONS OF PERFECTIONISM, MULTIDIMENSIONAL PERFECTIONISM, AND SELF-ATTITUDE ACROSS DIFFERENT AGE PERIODS",,10.5281/zenodo.21636985,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,zenodo,"Dataset on Self-Esteem, Family Communication, and Social Network Addiction among Peruvian Higher Education Students",,10.5281/zenodo.20516198,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,zenodo,"Face-to-face and digital PA interventions on self-esteem, body dissatisfaction and body appreciation in a sample of women with obesity",,10.5281/zenodo.20345390,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,figshare,"ResearchBox 171, 'Self-esteem & daily stress'",https://researchdata.smu.edu.sg/articles/dataset/ResearchBox_171_Self-esteem_daily_stress_/30750632,10.5281/zenodo.15032544,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,figshare,Multicultural experience and subjective well-being among young Chinese,https://researchdata.smu.edu.sg/articles/dataset/Multicultural_experience_and_subjective_well-being_among_young_Chinese/30867398,10.17632/x8zvbjv6p2.1,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,figshare,"Associations between psychological strengths and PTSD, depression, and anxiety symptoms among Israeli female veterans: A network approach",https://tandf.figshare.com/articles/dataset/Associations_between_psychological_strengths_and_PTSD_depression_and_anxiety_symptoms_among_Israeli_female_veterans_A_network_approach/32649377,10.6084/m9.figshare.32649377.v1,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,datacite,Dataset for: How Mothers' and Fathers' Involvement Shapes Relationship Contingent Self-Esteem: The Mediating Role of Need Satisfaction in Emerging Adulthood,https://data.mendeley.com/datasets/hybm97cfsj/1,10.17632/hybm97cfsj.1,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,datacite,Dataset for: How Mothers' and Fathers' Involvement Shapes Relationship Contingent Self-Esteem: The Mediating Role of Need Satisfaction in Emerging Adulthood,https://data.mendeley.com/datasets/hybm97cfsj,10.17632/hybm97cfsj,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,scholars_portal,"Replication Data for: Collaborative Board Games Increase Climate Agency, Boost Positive Emotions and Influence Climate Change Vocabulary",https://doi.org/10.5683/SP3/IG0A4Y,10.5683/sp3/ig0a4y,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,zenodo,Artificial Intelligence Self-Efficacy and Attitude Scale,,10.5281/zenodo.20625728,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,zenodo,MANIFESTATION OF ACHIEVEMENT MOTIVATION AMONG STUDENTS OF SPECIALIZED SCHOOLS,,10.5281/zenodo.20614320,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,zenodo,Anonymized dataset on OSTES validation and emotional intelligence among in-service and preservice teachers in Spain and Colombia,,10.5281/zenodo.20550197,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,zenodo,TEACHERS' READINESS TO USE ARTIFICIAL INTELLIGENCE IN HIGHER EDUCATION: PSYCHOLOGICAL AND INSTITUTIONAL CORRELATES,,10.5281/zenodo.20280750,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,zenodo,Al-Qur'an Verses on Psychological Well-Being and Data Processing,,10.5281/zenodo.20308600,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,zenodo,THE ROLE OF BIBLIOTHERAPY IN REDUCING ANXIETY AND IMPROVING EMOTIONAL WELL-BEING,,10.5281/zenodo.21361977,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,figshare,Resilience Evaluation Scale: translation and psychometric validation in Brazilian Portuguese,https://tandf.figshare.com/articles/dataset/Resilience_Evaluation_Scale_translation_and_psychometric_validation_in_Brazilian_Portuguese/32984900,10.6084/m9.figshare.32984900.v2,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,figshare,Cultural Adaptation and Validation of the Persian Version of the Drug-Taking Confidence Questionnaire (DTCQ-IV): A Relapse Prevention Tool for Iran’s Opioid Crisis,https://tandf.figshare.com/articles/dataset/Cultural_Adaptation_and_Validation_of_the_Persian_Version_of_the_Drug-Taking_Confidence_Questionnaire_DTCQ-IV_A_Relapse_Prevention_Tool_for_Iran_s_Opioid_Crisis/32984104,10.6084/m9.figshare.32984104.v1,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,zenodo,"Sociodemographic, Academic, and Psychometric Dataset on Anxiety, Depression, and Academic Performance in High School Students",,10.5281/zenodo.21689750,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,figshare,"The effect of online physical activity monitoring on physical activity level, psychological health, fatigue, and quality of life in patients with multiple sclerosis: a randomized controlled trial",https://tandf.figshare.com/articles/dataset/The_effect_of_online_physical_activity_monitoring_on_physical_activity_level_psychological_health_fatigue_and_quality_of_life_in_patients_with_multiple_sclerosis_a_randomized_controlled_trial/33164410,10.6084/m9.figshare.33164410.v1,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,figshare,depression self-disclosure posts by Chinese social media users,https://figshare.com/articles/dataset/depression_self-disclosure_posts_by_Chinese_social_media_users/33161168,10.6084/m9.figshare.33161168.v1,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,figshare,<b>The </b><b>r</b><b>elationship </b><b>between </b><b>social participation </b><b>patterns</b><b> </b><b>and </b><b>depression </b><b>among</b><b> </b><b>rural left-behind older adults</b><b>: </b><b>subgroup analysis</b><b> and </b><b>m</b><b>ediatin</b><b>g role of physical frailty</b>,https://figshare.com/articles/dataset/_b_The_b_b_r_b_b_elationship_b_b_between_b_b_social_participation_b_b_patterns_b_b_b_b_and_b_b_depression_b_b_among_b_b_b_b_rural_left-behind_older_adults_b_b_b_b_subgroup_analysis_b_b_and_b_b_m_b_b_ediatin_b_b_g_role_of_physical_frailty_b_/33137930,10.6084/m9.figshare.33137930.v1,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,scholars_portal,"Replication Data and Code for: Great Depression, WWII and the College Gender Gap",https://doi.org/10.5683/SP4/ZPS0MH,10.5683/sp4/zps0mh,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,zenodo,"Dataset for ""Development and Multidimensional IRT-Based Validation of the AI-Induced Occupational Anxiety Scale Among University Students""",,10.5281/zenodo.20475015,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,zenodo,INVESTIGATING FOREIGN LANGUAGES ANXIETY AND ITS EFFECT ON ORAL PERFORMANCE,,10.5281/zenodo.20406401,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,zenodo,CAUSES AND CONSEQUENCES OF SPEAKING ANXIETY AMONG UZBEK EFL LEARNERS: IMPLICATIONS FOR LANGUAGE TEACHING,,10.5281/zenodo.20476733,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,zenodo,Statistical Anxiety,,10.5281/zenodo.20435395,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,zenodo,INVESTIGATING THE CORRELATION BETWEEN FOREIGN LANGUAGE CLASSROOM ANXIETY (FLCA) AND SPEAKING PERFORMANCE AMONG ADULT ENGLISH LEARNERS IN NON-NATIVE ENVIRONMENTS,,10.5281/zenodo.20514059,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,zenodo,"PSYCHOLOGICAL ASPECTS OF THE RELATIONSHIP BETWEEN ANXIETY, PERSONAL CHARACTERISTICS, AND THE DEVELOPMENT OF SOMATIC DISEASES",,10.5281/zenodo.20524987,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,zenodo,Dataset Mental imagery and Anxiety,,10.5281/zenodo.20287342,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
,figshare,SPACE FOR ACADEMIC ANXIETY AND PERFECTIONISM,https://figshare.com/articles/dataset/SPACE_FOR_ACADEMIC_ANXIETY_AND_PERFECTIONISM/33152816,10.6084/m9.figshare.33152816.v1,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
