table,instrument,mean_word,mean_character,mean_character_responses,FK_grade
sas_deters_2022,Schizotypal Ambivalence Scale (SAS),13.6842105263158,73.0526315789474,4.5,6.6753036437247
sexual_compulsivity,Answers to the Sexual Compulsivity Scale,11.7,62.6,16.25,6.32000854700855
sexual_selfconcept,Data on participants' feelings about and self-concept of sexual activities,13.36,71.14,29,8.30836881077039
short_dark_triad,Short Dark Triad (SD3),8.66666666666667,45.8888888888889,4.8,4.78401709401709
shu_2025_translation_eib,Emotional identification and belongingness ratings,11.5714285714286,63.8095238095238,17.5555555555556,6.51764452282971
shu_2025_translation_mcpis,"9-item MacLeod Clark Professional Identity Scale, used to assess the professional identity of health and social care students",10.6666666666667,56.3333333333333,14,6.63875
shu_2025_translation_pcd,Professional commitment and devotion ratings,13.8125,78.125,17.5555555555556,7.47366515837104
shu_2025_translation_pgv,Professional goals and values ratings,10.6,62,17.5555555555556,7.24588679245283
shu_2025_translation_srt,Self-fulfilment and retention tendency ratings,14.2,74.6,17.5555555555556,6.41488888888889
singh_2025_identity_cse,"Evaluates perceptions of social groups as sources of self-worth, social importance, and personal impact",13.875,70.4375,15.5,6.7239527027027
singh_2025_identity_gi,"Assesses feelings of belonging, similarity, and emotional bonds with one's ethnic or racial group",10.25,55.75,15.5,5.3175
singh_2025_identity_grit,"Measures persistence, perseverance, and dedication towards long-term goals",9.375,49.75,16.2,5.84491666666667
singh_2025_identity_irs,"Assesses perceptions of ethnic-racial identity functioning as a resource, advantage, burden, or stressor",8,49,15.5,6.74944444444444
singh_2025_identity_pds,"Assesses the frequency of being treated with less respect, courtesy, or dignity in daily life",9.77777777777778,50.2222222222222,16.3333333333333,2.00530303030303
singh_2025_identity_pia,"Measures feelings of nervousness, unease, and tension when interacting with members of other ethnic or racial groups",11,75.5,15.5,9.74
singh_2025_identity_pit,"Evaluates perceptions of honesty, trustworthiness, and kindness of members from other ethnic or racial groups",9.8,65.2,10,7.41459259259259
singh_2025_identity_pss,"Measures the frequency of stress, feelings of control, and ability to manage personal difficulties over the past month",17.9,93.4,9.6,6.55301117318436
socialstereotype_hughes_2025_personality_other,Ratings of personality by a rater,6.03571428571429,32.6428571428571,15.5,4.79610143702452
socialstereotype_hughes_2025_personality_self,Personality ratings of self,5.21428571428571,27.5,15.5,4.14096673189824
soderberg_2024_academic_selfefficacy,Academic self-efficacy (start-up survey),10.5,53,7.6,5.64309523809524
soderberg_2024_esm_affect,Momentary affect and school experience (experience sampling),3.25,14.5,7.6,1.56211538461539
soderberg_2024_esm_lecture,Most recent lecture and teacher (experience sampling),4,24.1666666666667,7.6,6.12833333333333
soderberg_2024_esm_morning,Morning check-in (experience sampling),8.5,44.5,7.6,1.89058823529412
soderberg_2024_family_support,Perceived family support for school (start-up survey),12.25,72,7.6,6.32188596491228
soderberg_2024_general_selfefficacy,Short General Self-Efficacy scale (start-up survey),13.2,69.6,7.6,7.61557575757576
soderberg_2024_peer_support,Perceived peer support at school (start-up survey),8.16666666666667,39.6666666666667,7.6,2.04397959183673
soderberg_2024_teacher_support,Perceived teacher and school support (start-up survey),8.55555555555556,43.7777777777778,7.6,3.53108225108225
spanishmegastudy,General knowledge items,10.5354330708661,61.3637795275591,10.9852362204724,10.337821176804
spelling2pronounce_edwards2023,Word-level pronunciation difficulty ratings based on spelling,1,2,8.16666666666667,-3.4
suicide_reinbergs_2025_dssm,"Suicide Stigma Scale. This study modified the personal stigma version of the Depression Stigma Scale (DSS) by replacing each instance of the word “depression” or “depressed” with the word “suicide,” “suicidal,” or “suicidality.”",9.88888888888889,53.1111111111111,14,7.88913857677903
suicide_reinbergs_2025_gad,The GAD-2 assesses anxiety symptoms over the past two weeks.,7,38.5,15.25,5.68285714285715
suicide_reinbergs_2025_ghsq,The GHSQ was used to assess participants’ help-seeking behaviors.,5.11111111111111,37.4444444444444,7.71428571428571,7.74515151515152
suicide_reinbergs_2025_mpfi,The MPFI-24-PF was used to assess participants’ levels of psychological flexibility over the last two weeks.,13.8333333333333,74.5833333333333,12.3333333333333,6.5129491017964
suicide_reinbergs_2025_phq,"The PHQ-9  assesses participants’ depression symptoms (e.g., fatigue, appetite, feeling like a failure, feeling hopeless, and other symptoms of depression) in the past two weeks.",11.7777777777778,68.7777777777778,15.25,7.13456603773585
suicide_reinbergs_2025_sbqr,The SBQ-R assesses participants’ suicide risk and is a revised version of the original SBQ,15.1739130434783,85,27.6521739130435,4.61246605207425
suicide_reinbergs_2025_soss,The Stigma of Suicide Scale–Short Form (SOSS-SF) was used to measure participants’ negative attitudes towards individuals who die by suicide.,1.125,9.125,14,34.7377777777778
suicide_reinbergs_2025_stig,The STIG-9 measures general mental health stigma.,15.4444444444444,85.1111111111111,11,205.273076923077
suicide_reinbergs_2025_stosa,"Stigma of Suicide Attempt Scale (STOSA). The STOSA is a 12-item scale measuring stigma related to suicide attempts with items such as, “Most people feel that attempted suicide is a sign of personal failure” rated on a 4-point Likert scale from 1 (Strongly disagree) to 4 (Strongly agree).",17.4166666666667,98.75,11,9.946172985782
sun_2025_morality_study1_compassion,Ratings of compassion for undergraduate targets.,5.5,32.5,16.2,5.32772727272727
sun_2025_morality_study1_dependability,Ratings of dependability for undergraduate targets.,5,30,16.2,8.78
sun_2025_morality_study1_honesty,Ratings of honesty for undergraduate targets.,7.75,49.75,14,63.1309677419355
sun_2025_morality_study1_loyalty,Ratings of loyalty for undergraduate targets.,8,51.5,14,68.41
sun_2025_morality_study1_meaning,Scores for meaning in life among undergraduate targets.,14.3333333333333,71.3333333333333,3.45454545454545,5.09302325581395
sun_2025_morality_study1_morality,Ratings of general moral character for undergraduate targets.,8.33333333333333,51.1666666666667,14,19.304
sun_2025_morality_study1_nemotion,Scores for negative emotion among undergraduate targets.,6,28,2.63636363636364,1.82777777777778
sun_2025_morality_study1_pemotion,Scores for positive emotion among undergraduate targets.,6.33333333333333,32.3333333333333,2.90909090909091,3.64842105263158
sun_2025_morality_study1_prelationships,Scores for positive relationships among undergraduate targets.,10,54.6666666666667,3.45454545454545,4.83
sun_2025_morality_study1_respectfulness,Ratings of respectfulness for undergraduate targets.,5,32.5,16.2,5.83
sun_2025_morality_study2_colleagueclose,Closeness with colleagues in Chinese engineering teams.,7,37,2.28571428571429,0.625714285714288
sun_2025_morality_study2_colleagueknow,Familiarity with colleagues in Chinese engineering teams.,7,36,2.28571428571429,0.625714285714288
sun_2025_morality_study2_colleaguelike,Liking of colleagues in Chinese engineering teams.,7,36,2.28571428571429,0.625714285714288
sun_2025_morality_study2_informant-moral-character,Informant ratings of moral character for team members in Chinese engineering teams.,1,7.3,2.33333333333333,11.94
sun_2025_morality_study2_meaning,Scores for meaning in life among Chinese employees.,7.4,38.8,3.28571428571429,3.24194594594595
sun_2025_morality_study2_nemotion,Scores for negative emotion among Chinese employees.,6,28,2,1.82777777777778
sun_2025_morality_study2_pemotion,Scores for positive emotion among Chinese employees.,6.33333333333333,32.3333333333333,2,3.64842105263158
sun_2025_morality_study2_self-moral-character,Self-report of own moral character for Chinese employees.,1,7.3,2.33333333333333,11.94
sun_2025_morality_study3_benevolence,Ratings of benevolence trait for nominated targets.,4.71428571428571,28.6428571428571,13.1428571428571,5.20008658008658
sun_2025_morality_study3_compassion,Ratings of compassion for nominated targets.,5.66666666666667,32.3333333333333,16.2,4.66705882352941
sun_2025_morality_study3_dependability,Ratings of dependability trait for nominated targets.,5.5,34.75,16.2,5.925
sun_2025_morality_study3_extraversion,Ratings of extraversion for nominated targets.,4.83333333333333,26,16.2,4.19844827586207
sun_2025_morality_study3_honesty,Ratings of honesty for nominated targets.,7.75,49.75,14,63.1309677419355
sun_2025_morality_study3_loyalty,Ratings of loyalty trait for nominated targets.,8,51.5,14,68.41
sun_2025_morality_study3_neuroticism,Ratings of neuroticism for nominated targets.,4.83333333333333,32,16.2,7.45362068965517
sun_2025_morality_study3_openness,Ratings of openness for nominated targets.,5.33333333333333,32.3333333333333,16.2,8.615
sv-maia2_randelovic_2021_dass,Depression Anxiety Stress Scales-21 (DASS-21),13.6666666666667,67.4285714285714,46.25,5.78267918932279
sv-maia2_randelovic_2021_delta,DELTA 9 disintegration scale,10.375,53.45,15,2.90786655948553
sv-maia2_randelovic_2021_erq,Emotion Regulation Questionnaire,15.8,80.8,9.42857142857143,4.44416455696203
sv-maia2_randelovic_2021_maas,Mindful Attention Awareness Scale,14.2666666666667,79.2,12.1666666666667,9.06761538461539
sv-maia2_randelovic_2021_maia,interoceptive awareness,11.8648648648649,59.6486486486486,3.16666666666667,5.99811734285538
sv-maia2_randelovic_2021_shs,Subjective Happiness Scale,18,107,5.28571428571429,7.25888888888889
swmd_mokken,Well-being scale from students about teachers,7.71428571428571,40.4285714285714,7.2,4.24449735449735
tenseness_pcmrs,Tenseness from the Freiburg Complaint Checklist,8.33333333333333,47.4358974358974,17.7435897435897,5.05138461538462
threat_isler_2024_exp1_cog_crt,"A preliminary study of how individuals evaluate their personal risks related to health (particularly COVID-19) and resource scarcity (like financial and material shortages) on various rating scales, comparing COVID-19 health threat manipulation to relaxation manipulation (N=253). Items related to CRT.",23,119,7.25,3.708
threat_isler_2024_exp1_cog_panas,"A preliminary study of how individuals evaluate their personal risks related to health (particularly COVID-19) and resource scarcity (like financial and material shortages) on various rating scales, across three types of task incentivization (no-bonus, individual bonus, lottery bonus) (N=253). Items related to PANAS.",1,7.5,14,56.2736363636364
threat_isler_2024_exp1_incentive_crt,"A preliminary study of how individuals evaluate their personal risks related to health (particularly COVID-19) and resource scarcity (like financial and material shortages) on various rating scales, comparing COVID-19 health threat manipulation to relaxation manipulation (N=253). Items related to CRT.",23,119,7.25,3.708
threat_isler_2024_exp1_incentive_panas,"A preliminary study of how individuals evaluate their personal risks related to health (particularly COVID-19) and resource scarcity (like financial and material shortages) on various rating scales, across three types of task incentivization (no-bonus, individual bonus, lottery bonus) (N=253). Items related to PANAS.",1,7.5,14,56.2736363636364
threat_isler_2024_exp2_cog_crt,"A preliminary study of how individuals evaluate their personal risks related to health (particularly COVID-19) and resource scarcity (like financial and material shortages) on various rating scales, testing the effects of pictures vs no pictures in the manipulations (N=433). Items related to CRT.",23,119,7.25,3.708
threat_isler_2024_exp2_cog_panas,"A preliminary study of how individuals evaluate their personal risks related to health (particularly COVID-19) and resource scarcity (like financial and material shortages) on various rating scales, testing the effects of pictures vs no pictures in the manipulations (N=433). Items related to PANAS.",1,7.5,14,56.2736363636364
threat_isler_2024_exp2_picture_crt,"A preliminary study of how individuals evaluate their personal risks related to health (particularly COVID-19) and resource scarcity (like financial and material shortages) on various rating scales, testing the effects of pictures vs no pictures in the manipulations (N=433). Items related to CRT.",23,119,7.25,3.708
threat_isler_2024_exp2_picture_panas,"A preliminary study of how individuals evaluate their personal risks related to health (particularly COVID-19) and resource scarcity (like financial and material shortages) on various rating scales, testing the effects of pictures vs no pictures in the manipulations (N=433). Items related to PANAS.",1,7.5,14,56.2736363636364
threat_isler_2024_exp3_cog_panas,A large-scale validation study comparing health threat and relaxation manipulations to a control condition (N=1777),1,7.5,14,56.2736363636364
threat_isler_2024_exp4_cog_crt,A validation study replicating previous findings and testing both COVID-19-specific and general versions of health and resource scarcity threat manipulations (N=2689). Items related to CRT.,23,119,7.25,3.708
threat_isler_2024_exp4_cog_panas,A validation study replicating previous findings and testing both COVID-19-specific and general versions of health and resource scarcity threat manipulations (N=2689). Items related to PANAS.,1,7.5,14,56.2736363636364
torok_2025_ai_acceptance,Hogyan viszonyulna Ön a mesterséges intelligenciához?,2.25,22.25,22.3333333333333,12.8208333333333
torok_2025_data_disclosure,"Ha felkínálnának Önnek egy nagyon vonzó ingyenes szolgáltatást, melyik adatát adná meg a következők közül az igénybevétel érdekében?",2.125,18.25,3.5,12.3093382352941
torok_2025_data_security,"Mennyire érzi, érezné biztonságban ezeket a személyes adatokat a következő területeken?",3,30.25,12.75,11.7292105263158
torok_2025_discourse_responsibility,Ön szerint mennyire lenne feladatuk javítani a párbeszéd színvonalán a következő szereplőknek?,2.5,29.8333333333333,15.2,12.9183333333333
torok_2025_facebook_uses,torok_2025_facebook_uses,13.25,124,22.2,14.1490740740741
torok_2025_internet_use_frequency,Milyen gyakorisággal használja Ön az internetet a következő célokra?,3,28.8333333333333,27.2,11.2844019138756
torok_2025_legality_beliefs,Ön szerint jogszerű-e vagy nem?,7.375,57.5,3.5,11.525
torok_2025_manipulation_fear,"...mennyire tart attól, hogy ők, illetve ezek manipulálják Önt?",2,19.3846153846154,11.2,22.0294444444444
torok_2025_news_consumption,Hogyan jellemezhető a hírfogyasztása a következő tartalmak tekintetében?,3,26.2,39.6666666666667,13.1133333333333
torok_2025_news_source_frequency,Milyen gyakorisággal használja Ön a következő információs forrásokat a világ híreiről való értesülésre?,3.625,32.25,27.2,11.4391666666667
torok_2025_news_source_trust,Mennyire bízik meg a kapott információk hitelességében,8.625,63.5,8.8,9.31068661971831
torok_2025_social_media_effects,torok_2025_social_media_effects,11,81.5,17.2,11.6108333333333
tpi_vangsness_2019,Tuckman’s Procrastination Scale,10.5625,54.875,17.6,5.28677144970414
twod_rotation_mather2023,"Two-Dimensional Rotation (R2D) item pool, International Cognitive Ability Resource (ICAR)",1,2,8,-3.4
ups_vangsness_2019,Unintentional Procrastination Scale,16,77,17.6,5.61071428571428
vcism_polish_trzcinska_2023,Preschool Implicit Association Test,4,21.0833333333333,16.25,74.2858333333333
vermeiren_2022_art,Author Recognition Test: Measures participants’ exposure to print and reading frequency by identifying real fiction authors among foils. Scores reflect general cultural literacy and reading habits rather than comprehension.,2.06666666666667,13.5,NA,9.24292688172043
veterans_affairs_ssvf_survey_2018-20,VA Satisfaction survey related to supportive services for low-income veterans (2-18-2020),14.7398843930636,99.0404624277457,7.73988439306358,10.0755882352941
vocabulary_iq,"Vocabulary IQ Test (VIQT), with its optional supplemental survey",5.51666666666667,36.3,6.5,15.4752145015106
wang_2024_self_efficacy_sources,EFL Sources of Speaking Self-Efficacy Scale (EFL-SSSES),14.4615384615385,83.1538461538462,3.71428571428571,7.93829787234043
wang_2024_speaking_self_efficacy,EFL Speaking Self-Efficacy Scale (EFL-SSES),13,77.5333333333333,3.71428571428571,7.39179487179488
wang_onlineriskexp_2025,"Scales that measure how often students encounter harmful online experiences, like cyberbullying, sexual solicitation, or exposure to explicit content.",14.3125,82.9375,6.4,9.50296266233766
wang_onlineriskexp_2025_anxiety,The level of emotional and physical symptoms related to anxious feelings.,11.8571428571429,66.7142857142857,56.25,7.51621342512909
weber2026_name_knowledge,"Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section",9.74576271186441,57.9661016949153,16.6,7.76806484893147
xie_2026_student_questionnaire,"Student questionnaire on BOPPPS/collaborative inquiry-based DSP teaching model (motivation/participation/effectiveness dimensions); Xie, Zhu, Wang, Bai & Zhang (2026), PLOS ONE",8.53333333333333,48.1333333333333,8.66666666666667,6.359875
xue_2025_academic_procrastination,"College Students' Academic Procrastination Questionnaire (Zhao, 2007)",1,2,7.4,-3.4
xue_2025_academic_stress,"College Students' Academic Stress Scale (Liu, 2015)",1,2,7.4,-3.4
xue_2025_coping_style,"Simplified Coping Style Questionnaire (Xie, 1998)",1,2,2,-3.4
zhou_2016_anxiety,Zung Self-Rating Anxiety Scale (SAS),1,2,14.25,-3.4
zhou_2016_burnout,"Chinese Maslach Burnout Inventory (CMBI), 15-item revision",1,2,3.42857142857143,-3.4
zhou_2016_coping_style,Trait Coping Style Questionnaire (TCSQ),1,2,5.6,-3.4
zhou_2016_personality,Eysenck Personality Questionnaire-Revised Short Scale for Chinese (EPQ-RSC),1,2,2,-3.4
